,PC1,PC2,2,3,4
sample_0,0.04838004438178967,2.0904090516988147,-1.679542359240397,-1.3259092218186561,0.8073805729660355
sample_1,0.09876770108750185,1.8500973141372765,-1.6310363174600022,-1.3134123511879774,0.821883670445469
sample_2,-0.5524327500151268,1.7956884324494773,-1.6593617944135335,-1.3271799566185243,0.8134384643814755
sample_3,-0.2629005623550619,1.5238510615508,-1.509352689468448,-1.3051389563755835,0.8666543754331519
sample_4,0.4624307793618746,1.8460287144158873,-1.6050200930996692,-1.3153081473644952,0.8065416442522793
sample_5,0.19508009108577976,1.7186930689801578,-1.5650973616632904,-1.302556835963374,0.7908732638537238
sample_6,0.059793028885885134,1.6634233924129804,-1.5759751206773782,-1.306712006658923,0.7825763204015104
sample_7,0.07477799360506046,1.5051622721721987,-1.4789817632578763,-1.2825528746465127,0.8176289076830011
sample_8,0.088571535130197,1.7407292283395321,-1.520505356124875,-1.2971877583687454,0.8289508907236923
sample_9,-0.1959647332116065,1.6636888633715161,-1.491258510007675,-1.2914093441697485,0.8370191746722324
sample_10,0.676979856559076,1.494993071887308,-1.4576277215089908,-1.2948773831767852,0.8114775107189661
sample_11,-0.5277012423003246,1.2489124550753958,-1.383789832748724,-1.2323403269538815,0.821770839074959
sample_12,0.21540862705995872,1.0401357341716229,-1.3889617716153262,-1.327331022552281,0.8415272671286741
sample_13,0.5256930823331729,1.116473797612478,-1.340211795907939,-1.2878959122956022,0.8654129008713695
sample_14,-0.5248737844927509,1.100787084643075,-1.328510498869926,-1.285380212401557,0.8541380564388266
sample_15,0.16244276632854443,1.2299166788716132,-1.3524347610757832,-1.2909617776311166,0.843287694075206
sample_16,-0.1569883833944919,0.8525853803858755,-1.268274732954321,-1.289285544276958,0.8939980330097789
sample_17,-0.3794833344411879,0.9811771696190743,-1.3026836507841097,-1.2934873339712554,0.8285955019971812
sample_18,0.2385828686413043,0.8615571678553001,-1.1184010623912233,-1.2471614701854667,0.9057405276449426
