,PC1,PC2
sample_0,-61.89000126452364,-44.207686179023106
sample_1,-63.09425745187561,-44.132972205906846
sample_2,-62.215747353189165,-44.06734637515675
sample_3,-75.12082772256207,-59.812226148905225
sample_4,-64.93227830488465,-46.20452751069438
sample_5,-61.62643017256098,-41.940204261190836
sample_6,-55.87387754595501,-36.534843587204065
sample_7,-57.82032135093322,-38.37161092792433
sample_8,-65.94662194020627,-44.401046351533644
sample_9,-75.54938477980275,-60.763532696789795
sample_10,-62.53845342913284,-40.635588221952595
sample_11,-64.6248978726044,-42.74953680405981
sample_12,-59.12366303212916,-35.76927989308665
sample_13,-61.31442900699752,-35.975700589413385
sample_14,-61.83628136397009,-36.995019259471725
sample_15,-59.91745483095098,-33.62181130176418
sample_16,-57.145230375947044,-33.5039123859255
sample_17,-59.769956089400424,-32.69824763486378
sample_18,-59.156145634618746,-32.61519456313149
sample_19,-55.240812544594895,-28.433691974311973
sample_20,-60.02141308333667,-31.22504947913874
sample_21,-60.209640581882546,-30.25908493042097
sample_22,-63.27390267061291,-31.912860376028085
sample_23,-58.11476985347108,-28.83104376403942
sample_24,-54.24360262554379,-22.72734665880964
sample_25,-58.022935358597614,-28.898579200875297
sample_26,-53.624672790623194,-22.160140301262718
sample_27,-58.88698333822354,-23.421616452892383
sample_28,-54.11040995240081,-23.57614215094372
sample_29,-54.04301310799205,-20.071759444835553
sample_30,-52.575131524565464,-19.33132581087724
sample_31,-55.93515851947972,-20.187784125179107
sample_32,-53.26000802971578,-17.718302716749186
sample_33,-51.739650320099585,-15.596050266648167
sample_34,-53.50589085966098,-16.97046504482126
sample_35,-52.81896165621953,-14.834314178084824
sample_36,-52.42786726673975,-13.160845686148118
sample_37,-56.401165167998144,-15.62479238370218
sample_38,-54.35742857084253,-14.784022278963423
sample_39,-49.31970773972868,-8.76984122111412
sample_40,-51.06583926353149,-9.30157912005149
sample_41,-51.46634439373284,-6.853054567104551
sample_42,-49.8593898896249,-6.592008257393745
sample_43,-48.9580918178843,-4.7010130472227365
sample_44,-49.152452853921766,-2.835031164067969
sample_45,-47.91391921220752,-3.6163363180579604
sample_46,-50.64177584625959,-4.118386569829687
sample_47,-46.547279631220356,-0.9950941475842426
sample_48,-46.37281065464689,0.1250642699194175
sample_49,-48.214507886883844,-0.45747453382295816
sample_50,-49.712440461893465,0.4492591621687108
sample_51,-43.90703261458183,6.624246229825159
sample_52,-44.214798516403576,2.1328258717687407
sample_53,-44.90435660092854,5.384421067969607
sample_54,-41.06035792032633,6.871162581244875
sample_55,-42.26570109145633,7.8304419006836055
sample_56,-40.19618173132733,10.122965882580237
sample_57,-38.44799650503208,10.294084586334748
sample_58,-39.096023995234184,13.63468687776546
sample_59,-38.14295250467101,13.538545923997772
sample_60,-37.66276435823158,12.70259061536296
sample_61,-42.40852645494539,15.832390772299522
sample_62,-42.900899520533684,15.393881961762663
sample_63,-35.016904277361945,18.267410645180234
sample_64,-37.077362232351526,15.144487183170403
sample_65,-38.511309922793146,20.213615568682457
sample_66,-32.8617695154159,23.554062040708462
sample_67,-31.116347803540542,20.319387537738656
sample_68,-31.24847868359654,21.294885494078507
sample_69,-27.782332810813884,22.36879283870689
sample_70,-30.353082429473137,25.276920530409495
sample_71,-30.03231498249216,25.02775849945247
sample_72,-28.65422196744195,24.76027627260432
sample_73,-25.292249340585784,27.24635635103637
sample_74,-25.61827200902892,28.058233921264222
sample_75,-26.19927198993031,29.328996430065324
sample_76,-22.998689444063277,29.69392939615621
sample_77,-21.15061341290135,31.453132587839367
sample_78,-22.99696803142567,33.37768598840434
sample_79,-23.279842226313743,35.302869417726576
sample_80,-20.747171750482043,33.00410403275156
sample_81,-18.36843127670012,37.305331291042336
sample_82,-18.967417416653664,33.176883444312985
sample_83,-15.699000600644574,33.89892798857844
sample_84,-16.933215724612744,36.87895910319583
sample_85,-14.37148874322829,36.55484200700559
sample_86,-12.982588751838747,34.49038561906139
sample_87,-12.07615468888529,36.78321014436791
sample_88,-13.462725754083982,41.757367587554405
sample_89,-10.554196658411042,37.26670660968422
sample_90,-9.368521173405531,41.246114925287884
sample_91,-9.171589036736254,36.76299400462398
sample_92,-10.188280208005287,39.617812841789764
sample_93,-6.485138274646582,42.480954283758535
sample_94,-3.7168906339710506,39.438574086959036
sample_95,-3.85201970873692,39.92977635938102
sample_96,-2.963264763500334,39.52745488644413
sample_97,-2.5909287561179504,38.070688956278055
sample_98,0.1240285877924547,41.0673820890482
sample_99,-1.0155327556903617,41.80439335216705
sample_100,1.0310683358531654,37.84503387682293
sample_101,2.143250334797354,38.628606583223615
sample_102,4.8297042585420025,41.442681045948675
sample_103,4.070991269836054,44.36655576449689
sample_104,4.474907879130723,33.50103138038174
sample_105,6.974585028468229,37.67688923926166
sample_106,7.475988032867843,38.59284918825333
sample_107,7.412490776304579,37.731436097273146
sample_108,9.871866680774069,38.34048033618199
sample_109,11.827547994563544,41.20629348937792
sample_110,13.182118566613829,37.01230591024407
sample_111,11.468220367075054,36.34518393667162
sample_112,13.751535664753218,35.30018156332855
sample_113,14.079705363690211,37.589119145643835
sample_114,15.76658370629173,34.530627247395806
sample_115,15.903666079285642,35.94653582141741
sample_116,18.202877134593216,35.34141084827508
sample_117,18.006590750216905,31.85003775185646
sample_118,19.223648575740107,33.90249365464568
sample_119,21.288323963596678,32.268976124495964
sample_120,22.25122899687199,26.962781258154138
sample_121,25.196209073862857,35.0904974405547
sample_122,25.14669295353849,35.21950405915482
sample_123,23.362012596678344,28.39038863559153
sample_124,25.916190019973087,25.05224422270032
sample_125,26.5048524526133,27.60116439555676
sample_126,28.27882245035697,29.65180411670176
sample_127,26.83521347832686,27.150162912587568
sample_128,27.945586512164006,24.40011261844212
sample_129,31.831633954893952,22.557975581357063
sample_130,32.85403274843862,22.43155999274046
