,PC1,PC2,2,3,4
sample_0,0.9500230823515043,2.6908766522043677,0.05516438082864516,-0.0006384704403595509,-2.190491121581003
sample_1,1.4126703659511193,-5.872201349083909,-0.126808047966063,0.022960027793655663,-8.235819416567663
sample_2,-3.4576774556351317,7.208126523547647,0.1367859992289555,0.0008677308487378503,-3.3668158000046495
sample_3,1.2159470796523417,2.5198798550063986,0.05162170907455199,-0.0024364470534537727,-1.3547707974893066
sample_4,-2.3571187004382113,-0.6616678838559747,-0.014081513309047916,0.006302175283297597,-2.6655684295736823
sample_5,-0.1461521708119571,0.21450662380458324,0.0057778756887455485,0.0019986487144880052,-1.614200230714349
sample_6,-1.051961756149147,3.506572505537257,0.06517393560723062,-0.0031623555115600998,-2.0664616851282505
sample_7,-1.4966951001491249,2.046969723218069,0.04120078162897388,-0.0011966594465309347,-1.248526402135319
sample_8,8.403377448415737,1.6199138074566626,0.027546740749594362,0.0028622832613311193,-2.5390776103544517
sample_9,-0.26122408748241166,0.6377133047732392,0.017818348097018398,-0.0017439227138851781,-0.5628751213178426
sample_10,-2.6181631740884796,1.2497182098822357,0.022735494582047638,0.0030249398956678558,-2.2363624332808034
sample_11,-0.6224769698056016,0.6556587337595563,0.014934435716060094,0.00022726089094311585,-1.4155986558036924
sample_12,0.45714513710752724,0.894445675972232,0.021993546458901444,-0.0019786486299956624,-0.7340210906277687
sample_13,-4.577491815972424,-4.2041276334688185,-0.09072921240365626,0.01679627701665916,-5.611497592631386
sample_14,5.565202093019395,1.5286747916370276,0.033123583011764476,-0.002783847611589582,-1.3567247052577434
sample_15,2.014033383465551,0.5888716000974795,0.015594153853724603,-0.00015734894342519346,-1.5708344237110141
sample_16,-0.1788692622728633,0.3107761728333411,0.011174122149987004,-0.0012232959674667837,-0.6441053508837313
sample_17,-0.6958237432439839,-0.5063524224258483,-0.007895151630677345,0.003937206837228219,-2.133260637026226
sample_18,-0.06519630946872856,0.005756211400289221,0.004159388696546977,-5.911467084082682e-05,-0.49725688197662865
sample_19,0.05870429140820345,0.6479889029715767,0.018542048138039686,-0.002906285856055595,-0.42398361139092694
sample_20,0.2747581215001494,-0.2751068757998168,-0.0027337868018504504,0.001076659813594382,-0.9229234845912838
sample_21,2.4915336120182685,-0.36246336928829687,-0.0062422764798668335,-0.002002441474984009,-2.455659071499262
sample_22,0.6837846992354282,1.9843910680835806,0.04112392885401919,-0.002487860895604875,-0.9861323772548567
sample_23,1.4308297312083598,0.18859509162429505,0.007136119953934892,0.0008264319968916401,-1.5631816725501766
sample_24,-0.5518366875564369,-0.1725958365082686,-0.0007543801000823627,0.002603590538522966,-1.333192356473067
sample_25,-2.1433618556591925,-1.1651569859829134,-0.025831419962669997,0.007889116961982695,-3.453653185020087
sample_26,-2.5602216066187413,6.3708568824676854,0.1198294870266713,-0.00019766445466913528,-1.7958175701225214
sample_27,0.3019304034492306,0.7351551860150337,0.018281680888553038,-0.004651641909127764,-0.5900581394702461
sample_28,-0.40789092807693283,1.0085078810628867,0.02240693311525932,-0.0014483852714920718,-0.9867017981589309
sample_29,-0.1268805723302307,0.2550816166054908,0.010778521575582846,-0.0024300430676250473,-0.4099283914374969
sample_30,3.778621255694785,0.9744287877618024,0.014986283297766072,0.0004881227226036187,-2.547406639324566
sample_31,-0.26018415222767344,0.2751508832564861,0.01007724095069927,-0.0019501148832050356,-0.37522755290956883
sample_32,0.17369386917852742,0.4901970374838179,0.014231848211379535,-0.0009275460836386726,-0.9144736922590124
sample_33,0.10162249013759396,0.1081960899953374,0.005062150457625697,-0.0013618441803765011,-0.24024816662184637
sample_34,-0.16173398709601502,-0.04173617125024564,0.00289516726018435,-0.0012090679935022016,-0.36304881063420563
sample_35,0.05713940139855974,0.3285655609735868,0.009990834465784786,-0.0012791874255564891,-0.38294630097062515
sample_36,-0.3811569313134782,0.928078878466804,0.018370362034719753,-0.0017528427528674057,-1.3917732342986069
sample_37,1.6906176570128462,1.2727310522127309,0.024775938505638893,-0.00023529625236911472,-1.216902701173893
sample_38,0.24988346680781687,0.1825265846078391,0.0061211228402854295,-0.0012729560205133814,-0.506292919475132
sample_39,0.4145737465381495,0.5545338472280817,0.014299298010815177,-0.002166322174287577,-0.6201962747272999
sample_40,0.3234530547011493,-0.07173007979671454,0.0021399978872960164,-0.0020764108319093868,-0.48135818157977217
sample_41,0.5791033092889308,1.0628376091683716,0.024220104860678375,-0.002072684895035391,-0.7050480640099905
sample_42,0.16597458751588065,0.6270473476828359,0.01634910506996861,-0.0024756357186083585,-0.5518372287171677
sample_43,0.3937710181916535,0.1216283907459338,0.006968333341496035,-0.0031918550518488104,-0.08095454003528359
sample_44,0.35431800779409955,0.1227456904675121,0.007880341054812369,-0.003374482009993918,-0.1208843954765121
sample_45,0.38850830613860227,0.13021286027024953,0.007635708976882914,-0.0026712026615649596,-0.21030876319630248
sample_46,-0.04057108983824238,0.252309262792969,0.009352206763626063,-0.002372758809071326,-0.15989368675042231
sample_47,-0.33498330460383635,0.5187707078564601,0.017398587623080712,-0.006110973701019727,-0.5780709179932185
sample_48,0.04283710622923164,0.1907845657040486,0.007263541246538718,-0.0017826463133815624,-0.1935512922310331
sample_49,0.37039984289676714,0.24473078141358445,0.008807684676889466,-0.0027458903357205906,-0.19917904647752455
sample_50,-0.1129180305479846,0.06880519815782858,0.004747867370104036,-0.0030360074216901033,-0.2200910845757352
sample_51,-0.26919692513059396,0.6244766010960293,0.015852687026586636,-0.003448111500430742,-0.15078444337982383
sample_52,0.163756776425571,0.030607228297276825,0.005367146828776122,-0.0019100016340377081,-0.3380872859714021
sample_53,-0.30547534278915667,0.3167620085697575,0.01110759880379984,-0.0049818408747239196,-0.3736249561910356
sample_54,0.3011525953884261,0.24715091897994082,-0.005774485588782281,-0.06515945463946622,-0.33711693975001084
sample_55,-0.08109562049576623,0.27005865642038346,0.03556489449059302,-0.018962854093701135,-0.17518747550915992
sample_56,-0.20185266807698066,-0.18758066550075891,0.0009677188895346323,-0.004174521050557244,-0.4255137010782984
sample_57,-0.023857076033928205,0.17496805978202415,0.016294480919079597,-0.007135081658847628,-0.18111528897730086
sample_58,0.2849089095233747,0.38322893205875175,0.018010939895199814,-0.007362173491490762,-0.2067370492878095
sample_59,0.27071386967049943,0.20433919233101616,0.008765102582115077,-0.004670616387932171,-0.1906646080207752
sample_60,-0.1422616906262807,0.7500508226538019,0.02541093948898965,-0.01306674366416127,-0.3005670083934127
sample_61,0.043361400444891784,0.09796106037581072,0.015495669776524612,-0.009703372408281213,-0.06826818940734927
sample_62,0.08112674739766243,0.044027271784167196,0.007298338121801196,-0.004879091274521866,-0.15812275635744288
sample_63,-0.010003689044968083,0.03821269820288904,0.012222132508784773,-0.008390176482067172,-0.028584725577616408
sample_64,0.11317400163516898,0.0962496635495555,0.013424967802370987,-0.007365229404492144,-0.054956008083508555
sample_65,0.023912819454480545,0.04207711592489563,0.0032844113173406035,-0.001572932688920043,-0.034276501075667355
sample_66,-0.058384522942125885,-0.01399137009114788,0.003054002109532604,-0.0012341622966935079,-0.14782050177365819
sample_67,0.20529656482268485,0.09751048068795069,0.02876645415041897,-0.018790068020047977,-0.12555502637901406
sample_68,0.04460882014120382,0.12573103026734278,0.012151271220969543,-0.0069982253554914,-0.04826917537683007
sample_69,0.0024980329113636107,0.02569765451663376,0.011800141924756325,-0.006922435145416478,-0.017587643839065522
sample_70,-0.0778645181616168,0.27398132105106465,0.019190107010469592,-0.008517476585788103,-0.08248316242621641
sample_71,-0.02372994410599909,0.044731953463931225,0.016017802558784353,-0.009459787748101972,-0.04063941841912858
sample_72,0.06845051405269405,0.039164337307293504,0.029706040615529648,-0.02139426166619314,-0.02293468901248908
sample_73,0.05348760611036815,0.06367876316004073,0.00629184168898439,-0.002979681508067451,-0.03393911704913448
sample_74,0.0029287427004903287,0.11665620256824404,0.01058610453791878,-0.00605838417297361,-0.07554510723142382
sample_75,0.05828203451366075,0.34014662980676186,0.058171330903783,-0.035698622544796624,-0.20718510018941633
sample_76,0.32070465616051774,0.3548622639752704,0.04833685608519431,-0.02694480868741519,-0.16426724124587047
sample_77,0.13735133160091265,0.18857900550739745,0.027565261974512208,-0.015419532061113218,-0.11470709071978409
sample_78,0.0028512278264231964,0.021838065836997943,0.00903094235111111,-0.006018947716001352,-0.010329630803238784
sample_79,0.04992205839039786,0.07169881164562494,0.017743615045099866,-0.011312078553993701,-0.06486623728869907
sample_80,0.05278739747420013,0.061870289928032965,0.051482974421072546,-0.0328409001626505,-0.04398164996823451
sample_81,0.01385590251422122,0.031117502606231112,0.012748959627425808,-0.007382275454968461,-0.019386426074071855
sample_82,0.0242731760661616,0.06987831238251255,0.021048500830941952,-0.012077668510009082,-0.02986080210182709
sample_83,0.045334633475755726,0.07946325505465943,0.03435290883876353,-0.01890829856348,-0.05309102422853134
sample_84,0.0038729432079437106,0.0490325068921975,0.06412407721595008,-0.044950315710778656,-0.022786131806263092
sample_85,0.0638873669101319,0.046767386454553986,0.019612433961672514,-0.012560950535134995,-0.03360442711282553
sample_86,0.018268054125634776,0.02197632030689207,0.025679675757871338,-0.03866550935697472,-0.013552280220130759
sample_87,0.037210533009642936,0.043559995142080955,0.03818194110379271,-0.02589217935977625,-0.01863538402867814
sample_88,0.006711299998392199,0.020977147696334967,0.033134922057617595,-0.022221552704075224,-0.01054160670471941
sample_89,0.01256176529283755,0.013939650329198833,0.015913905468725637,-0.03177960156795609,-0.022547693663767243
sample_90,0.012398881228819289,0.03215846492409676,0.0654955235503565,-0.06327610325765733,-0.02486047818288171
sample_91,0.01169918789643626,0.05042940464990296,0.0525411135996845,-0.036922809205168654,-0.024210507525085564
sample_92,0.008454684759901864,0.22026827465546472,0.04020766887750496,-0.04052216048097553,-0.06871218721073862
sample_93,0.0036660786957036593,0.0055577398259075705,0.028901573889869612,-0.014382217049446155,-0.0025863747872651114
sample_94,0.018650659938249235,0.01095750288459554,0.03948446019677214,-0.035475769588465156,-0.005357316912341291
sample_95,0.014135527063771214,0.03905535348425534,0.0625551238671737,-0.037817567576965874,-0.01691616986783233
sample_96,0.010009164017877777,0.01223687800729936,0.06920370770560505,-0.037072238264161124,-0.009553529873496214
sample_97,0.01776657245810575,0.03412963586392674,0.05014794277004283,-0.0361551901772103,-0.012547332627201015
sample_98,0.02012013725357248,0.01848217202809091,0.12048641495280675,-0.06077189616751684,-0.013617660924851617
sample_99,0.08923863665417468,0.047652664097659156,0.04311685443921703,-0.02640070314158476,-0.03190300531147813
