,PC1,PC2,2,3,4
sample_0,-1.444935555268738,-1.3504049967168443,-1.1859381234272421,-1.4063484981832168,0.816048408730659
sample_1,-1.400761582068221,-1.3238465662375973,-1.175910026762178,-1.407486954741419,0.8206875335109041
sample_2,-1.3729988868088878,-1.276679972412972,-1.1406034346155913,-1.3792852063457595,0.8072359813055641
sample_3,-1.5863290069175036,-1.4597487424105404,-1.2981269584657273,-1.5615285737666895,0.9071268544165804
sample_4,-1.5837468655619917,-1.4993160569249133,-1.3587656476636674,-1.645717296390758,0.9546751801796515
sample_5,-1.4892924219831296,-1.3594786726682582,-1.2035323726905238,-1.4464029447255597,0.8428771626774896
sample_6,-1.4036116778892178,-1.3901523872397035,-1.2994001415319374,-1.6020411339852747,0.9340824169937296
sample_7,-1.275597141346316,-1.2830249320582037,-1.2189690593226947,-1.5254884271095845,0.8977487852296612
sample_8,-1.1068094756207458,-1.1061720977869978,-1.0553285083816935,-1.3406496216015154,0.7956254341049908
sample_9,-1.0570578260727048,-1.12815282627679,-1.1050767295026716,-1.400168216683925,0.8267428191230992
sample_10,-1.205585287521661,-1.291803669765271,-1.2835420705080092,-1.639344182757262,0.9635154049498773
sample_11,-0.9857192683372753,-1.1693196420491985,-1.214827767759298,-1.5810581467880536,0.9352987490062247
sample_12,-0.9270664656285036,-1.145919164438109,-1.2213771359751795,-1.6061431272350366,0.9500099701073511
sample_13,-1.1038475046839522,-1.2023099149181355,-1.189317402842189,-1.5095493572930747,0.8886753605863618
sample_14,-1.0286452957423735,-1.1662731597206393,-1.214071567686881,-1.5945937837131,0.9428597901269158
sample_15,-0.8406911500210937,-1.050035203344743,-1.149396086744008,-1.543317051313947,0.917967516705372
sample_16,-0.6720663234789301,-0.8951919186491991,-0.9980904100499246,-1.348522052780828,0.808053057283393
sample_17,-0.5897800497510037,-0.9026221013860132,-1.067439465500826,-1.4751460773818952,0.8841360122508102
sample_18,-0.5130045764620957,-0.8461625615771646,-1.0437557528003165,-1.4787144598152906,0.8915895280111384
sample_19,-0.4589652320345764,-0.7959484880875223,-1.0258469572446383,-1.4873120350509053,0.9009560807685943
sample_20,-0.4196924485167241,-0.8195822741873695,-1.0675001995033542,-1.543473374171339,0.9327070873727423
sample_21,-0.6077158392178316,-0.8826351897931486,-1.0542374110584027,-1.484655561873044,0.8947930979656527
sample_22,-0.42791911828808965,-0.8274928157278628,-1.0796230581607946,-1.5637118859359673,0.9460272176127917
sample_23,-0.12000379614523059,-0.5638082723176809,-0.8761449160743789,-1.3547461779623544,0.8328760086355581
sample_24,0.07502918434477143,-0.5488372619510427,-1.0196573001506148,-1.652546445364717,1.0146974945782425
sample_25,-0.09298011650534624,-0.5437121663983626,-0.8902034181637131,-1.4105636494672131,0.8697328964307389
sample_26,0.06979420492731386,-0.41670327029072624,-0.8150237004195491,-1.3685220549882828,0.8546715839081848
sample_27,0.29081848682543915,-0.32958981541164695,-0.8003951251641152,-1.3725626928586705,0.8598886459782777
sample_28,0.19813137144350224,-0.34623770250684016,-0.7826017322787634,-1.3427434812233643,0.8414359594658968
sample_29,0.2968140756609347,-0.27844366494035766,-0.8004760200095437,-1.4612877668968707,0.9219452806929478
sample_30,0.34987307111858496,-0.2865093188626991,-0.8266376507689465,-1.4831706207395643,0.9294939660589431
sample_31,0.32400171159086294,-0.19011918961339708,-0.6842398823625432,-1.3028224859412088,0.8297088205500673
sample_32,0.44564151467190966,-0.11841910215110445,-0.6367607336786298,-1.2384492626955435,0.7898134998416925
sample_33,0.43817313093015353,-0.10950133071287928,-0.6513566456838158,-1.309211190315042,0.8397694610344278
sample_34,0.6303800798863834,-0.07441032693282004,-0.7110402832519279,-1.4248397645998347,0.9085246897758182
sample_35,0.8998589986032681,0.14233286727710198,-0.6001903271788175,-1.3957635789447869,0.9087928515956805
sample_36,0.9153588707623891,0.15960352555852664,-0.604321424475521,-1.4261339771084867,0.9283589221652576
sample_37,0.8475734642768112,0.16874927124557407,-0.547859695004409,-1.3280545837402298,0.8690690701792371
sample_38,1.0508731842070294,0.3643878795423837,-0.49210524159248337,-1.4087596455169982,0.9336308392689037
sample_39,0.937534691897178,0.3563722675994667,-0.3977251457309832,-1.226831967630753,0.8224843066203493
sample_40,1.0855459519382349,0.4389689989492501,-0.37889249135948444,-1.2467089183810223,0.8407156645358218
sample_41,1.1987269576695894,0.5375401145647658,-0.32413839471849093,-1.2618368167404261,0.863013078901955
sample_42,1.2056401924679556,0.5735578792974733,-0.32650824932166567,-1.3142913592017305,0.8999792067270581
sample_43,1.1274329838795811,0.6232750787627074,-0.2266804769392229,-1.181518241629549,0.8216619400458307
sample_44,1.20993127192404,0.6448530008657225,-0.22241662520788644,-1.1667706799146338,0.8111562586932707
sample_45,1.465644431707273,0.7647750475986664,-0.2584336541517642,-1.3398833980531712,0.9305202352515699
sample_46,1.370786292674217,0.7750811211838846,-0.17476523726100948,-1.1950468912398649,0.8398812630573765
sample_47,1.460450818058859,0.9803391225182835,-0.06098671555737104,-1.2218061018077098,0.8817812128240163
sample_48,1.7186981402895771,1.0905123868253281,-0.13261928422125782,-1.493685210624689,1.065672811994656
sample_49,1.3536758322430913,0.8944032550673977,-0.05958444650545444,-1.1523195158251667,0.8339562167805831
sample_50,1.4312827239732857,0.9308720223382975,-0.05251504367408759,-1.1640859589998789,0.8434941388513396
sample_51,1.4336289483798368,1.0722060824462385,0.03637381017547103,-1.1909198332478976,0.8811684674555825
sample_52,1.430382708274852,1.1421804924839736,0.14737737132267573,-1.074209578971553,0.8202477235224843
sample_53,1.3523731452437902,1.1177053851678183,0.15811274326984429,-1.0611923642231953,0.8152232019406205
sample_54,1.1566739784159914,1.102078667567031,0.21155102945550466,-1.0180158197883353,0.7964336738857491
sample_55,1.469245112972597,1.3344547946952672,0.29249188903718687,-1.0746070266995202,0.8516707098348725
sample_56,1.3588131366741527,1.1984167775454344,0.22300361218541762,-1.0778040390899946,0.8437824933469726
sample_57,1.2781208737155958,1.2187195177778452,0.2829746846798616,-0.9797335268119738,0.7824686977612696
sample_58,1.2269860492413993,1.332489004752278,0.38149963210838483,-0.9923931684608627,0.8133908699148983
sample_59,1.027560566348103,1.1188574613536402,0.34150998929459525,-0.826886923879261,0.6963857022658643
sample_60,0.8853056707842276,1.1324687581716983,0.38593879352787813,-0.8266743488008437,0.7038616316281695
sample_61,1.1135735974406844,1.3271795792865566,0.45967742775233233,-0.920630945274405,0.7856627703320057
sample_62,0.9817636470601964,1.3393768156351276,0.5546676851359437,-0.8645291949712767,0.7721703368257589
sample_63,1.0458642087991632,1.4800240296232627,0.6097266634789341,-0.9016491895658231,0.8029626929321497
sample_64,0.9576932706400271,1.572763768444415,0.710144698938122,-0.8601937969591015,0.7872985778916902
sample_65,0.7720448934811177,1.4909540798779701,0.7421415918883462,-0.8399926533344209,0.7977896569920676
sample_66,0.8160805299003854,1.4639690463358903,0.7264414920501614,-0.8883593480377282,0.8342531139430237
sample_67,0.6440717805132453,1.4678599568498816,0.7908191762296714,-0.8545712841176013,0.8298071395925052
sample_68,0.725779054795358,1.5827498295431142,0.853858273934775,-0.892370907171877,0.8669965443374533
