,PC1,PC2,2,3,4
sample_0,-0.026457584387522572,1.300058026978414,0.012261291271030636,1.5053603487706713,-0.026122530599012293
sample_1,-0.011204378729122619,0.5724128826789676,0.0037490782477457548,0.4888390499703961,-0.008165741033011485
sample_2,7.652282465671299e-05,0.010220826055619248,-0.0008645842100713716,0.04448547026865,-0.0023405025783008724
sample_3,-0.017548803254917172,0.8330543491888467,0.00038800315441332993,0.6390899899048184,-0.0119477102275068
sample_4,-0.0022578786433378392,0.12079714449574579,0.0022658056324324034,0.2550670014543524,-0.005399619094376981
sample_5,-0.003072508924999174,0.14738942177783518,0.00045544067994119026,0.14935348213922175,-0.0037674997386323867
sample_6,-0.004107534549267094,0.2170736307556634,0.0001352356376895965,0.19207882554197972,-0.004109212164271278
sample_7,-0.01023006616545804,0.5067090808367396,0.019269947845689354,1.3312659916447604,-0.018303142308299065
sample_8,0.008246804909513301,-0.3687347914373683,0.011505220540424457,0.5325297918034426,-0.008977598774649178
sample_9,0.007993646583040744,-0.35647086126463684,0.009724364662281333,0.6756589687706381,-0.01089145684504798
sample_10,0.018832786429587512,-1.0402675902015843,0.0258197976343659,1.2058709316771339,-0.017595400019021042
sample_11,0.0031638342701372064,-0.021682798895998615,0.0017002469780809633,0.3864890780408085,-0.009842016342025868
sample_12,-0.18382455244764795,9.874785451990467,0.05207792197772216,7.45108965835912,-0.10337101988165426
sample_13,-0.008854154114399625,0.6710520817142196,-0.001855418822165235,0.9411072623490081,-0.023179859074129554
sample_14,0.0067265277164336446,-0.48520398642671664,0.042473045031298666,2.456407226705081,-0.02572802722481449
sample_15,-0.006427412828345436,0.17111460463083294,-0.01245405589801945,0.13610299963633166,-0.007174761141705099
sample_16,-0.00316447583014842,0.16221236917014278,0.0012558727960145608,0.30334814203409627,-0.006748991300749401
sample_17,0.0011600486416297484,0.004849622636448919,0.002701393351993614,0.3210444420570706,-0.008283003636563228
sample_18,0.04773146801328672,-2.896990056749794,0.07184596103359787,3.076312014608103,-0.030768251602194506
sample_19,-0.023816644380556248,1.340051993006521,0.004750119677290942,1.1915031316341935,-0.02188389817005346
sample_20,-0.006050410989169702,0.35220869896384294,0.02164739705843869,1.4095810152035066,-0.02163145140668263
sample_21,-0.04539920747379733,2.2891925816533045,0.00928240771291911,1.9259502846075753,-0.03600484889857974
sample_22,0.0020318359512196335,0.333026028844549,-0.0031203434983771185,0.6996234542324772,-0.027287880532526416
sample_23,-0.00042733450682511966,0.033511330244494986,-8.166221891124805e-05,0.04253667192897853,-0.0010949661956366392
sample_24,0.14253996950160774,-8.533410648614492,0.22786268409233126,9.3176330437037,-0.08881516144720175
sample_25,0.005242347038638218,1.2040329379351742,-0.05021894546606952,1.1679805787757316,-0.05968666539584191
sample_26,-0.01571914890588199,0.8068653988541179,0.0032454197956307863,0.948761290599982,-0.018844248922573442
sample_27,-0.0027501172382641634,0.1064772270057125,-0.001977835102858988,0.21789426435402373,-0.006838044691682382
sample_28,0.009647337290224482,-0.6126757909658274,0.012843008178930604,0.8756786838658274,-0.017391598861284923
sample_29,-0.0007288104944436458,0.054300323762980524,-0.0008624741398616407,0.08758537570642108,-0.002819168595844116
