,PC1,PC2,2,3,4
sample_0,2.153728079023035,1.7424395631281977,1.3799990581246093,-1.0492480946355163,-0.6088556054530496
sample_1,1.7961423479666074,1.6383530982597874,1.3731530264920313,-1.0764061425467826,-0.6378429531265845
sample_2,2.0259587843212756,1.6751819636071998,1.3639881748999962,-1.0670298952289832,-0.6324512382237857
sample_3,1.9624748447781595,1.6077799058984807,1.3428427368515838,-1.0645311800387494,-0.6440667075458872
sample_4,1.7979096071473288,1.5680865481325081,1.3271739403821523,-1.0513259263036328,-0.647967978444703
sample_5,1.7201902585488011,1.5784570722346973,1.3617060868444357,-1.0890925547913446,-0.6535798618611461
sample_6,1.7941781016396636,1.6314989275657734,1.3961403930947875,-1.1130213264226025,-0.6566166483256418
sample_7,1.5180820814319356,1.535516190773723,1.383492598792285,-1.1328744635724535,-0.6727734390804802
sample_8,1.5133785548880212,1.5201372802501176,1.3507576741872445,-1.095051890881842,-0.6744622065739901
sample_9,1.2304104475132833,1.3854936290998388,1.3206585797903392,-1.1168339421015856,-0.7004168593767603
sample_10,1.2500346985727493,1.3977013452313862,1.33671729379477,-1.1374360480646768,-0.6991429247236364
sample_11,1.146391015360828,1.3622958014226847,1.3239921459710768,-1.1227682416320157,-0.6907650283715827
sample_12,1.0200440706904739,1.299870403979029,1.3090798351737094,-1.1421230526576054,-0.7131145802235138
sample_13,0.8993451088738499,1.2623235326597617,1.3042783019371766,-1.1511179727058176,-0.7258378266066822
sample_14,0.8588658970528149,1.2251433721434501,1.3049382460029775,-1.1589659547055828,-0.7317817981459112
sample_15,1.031616387566421,1.2816380063725088,1.3323626170283913,-1.183352678291444,-0.7440791609620355
sample_16,0.7107415283632286,1.1434804842206128,1.298714275742437,-1.1882708296320228,-0.7404758902291637
sample_17,0.6565886292704184,1.0501577366086627,1.2386898243525881,-1.1674895779272085,-0.7620188031375957
sample_18,0.6970674585921542,1.1652743500363962,1.2947951659525538,-1.179663709107619,-0.749889442552135
sample_19,0.5363034775374718,1.007513884893557,1.2593422687599976,-1.2187569905239974,-0.7808879183677928
sample_20,0.44693380746401995,0.9412494199163646,1.2027656256370245,-1.1729342699286252,-0.7651045329263997
sample_21,0.25043836185601176,0.8898345120900204,1.216362260919945,-1.2103663416607586,-0.7993692818353562
sample_22,0.0671152559736377,0.893379306762794,1.2378420161121904,-1.2181584970496995,-0.7795943455755768
sample_23,0.04010848407528124,0.7919320854643963,1.2140578540424347,-1.260920712301575,-0.8286883925636993
sample_24,-0.08821960182009958,0.6750011426665968,1.1259443401521416,-1.2064187989702706,-0.8178878308614111
sample_25,0.14534959751912574,0.6785850317893279,1.132356625260679,-1.2128976785572967,-0.8273071830269183
sample_26,-0.21181468797715972,0.6553908908209354,1.1530955355849843,-1.2479766776013117,-0.833911482440135
sample_27,-0.179281867575732,0.6024751873746391,1.1051340641907197,-1.227760552526049,-0.8260885759561175
sample_28,-0.17874323939809628,0.5316451526827967,1.0778713177150523,-1.2291411518425872,-0.8621528689354402
sample_29,-0.5663402092862911,0.38283604707390345,1.0300344919775324,-1.2277446893291954,-0.8239644150850823
sample_30,-0.3969027565178087,0.3990571415605139,1.023727988817149,-1.2335328067998463,-0.8354212633064668
sample_31,-0.29910700300712584,0.3677009783109094,0.9869652038438606,-1.2031699119294565,-0.8700986417592302
sample_32,-0.5033963856891737,0.3319561992444535,0.992661550173952,-1.2493526332646827,-0.8874674245980314
sample_33,-0.5771188279349522,0.26167457126032023,0.9672264172386746,-1.2377988055061753,-0.8709338565443359
sample_34,-0.5714581649522595,0.24804747012988995,0.9710581210622525,-1.258742694363535,-0.8855460331737975
sample_35,-0.7144644924315268,0.12765421385823322,0.9131778649570933,-1.2497780076828455,-0.8932240091588857
sample_36,-0.8663701329150829,0.03942066818810991,0.8869303193061778,-1.2672265244391714,-0.9042104092370437
sample_37,-0.7690218524213843,0.135256768946598,0.9247171451227011,-1.263242063234994,-0.8631710276694095
sample_38,-0.9326511209455957,-0.12726120047163905,0.7805237332490095,-1.2408753341513914,-0.9242025467812229
sample_39,-0.9923319896112501,-0.10000992427810608,0.7867027666902409,-1.2386238910850187,-0.9105291492429107
sample_40,-1.251282281096236,-0.2250844531628347,0.7233663213560382,-1.2410993368173595,-0.942591804875058
sample_41,-1.1410608571330192,-0.22244108220395048,0.7122783277244582,-1.2393825556429354,-0.9563951907495468
sample_42,-1.0202554468733618,-0.2562261329069013,0.6848207255300194,-1.2225849021555435,-0.9433566141456585
sample_43,-1.1644009937814388,-0.37002639169072815,0.6297894414371742,-1.2455426212385214,-0.9834351107340995
sample_44,-1.2826314950477502,-0.37422675594779975,0.6354666197664179,-1.2300425694998511,-0.9653243199744271
sample_45,-1.2667302746179245,-0.52551419156354,0.5431787070999768,-1.2400100305380692,-0.9959155523539112
sample_46,-1.1797649788403763,-0.49871125139385797,0.5308194438365026,-1.2220908561425645,-1.0091484331700342
sample_47,-1.158461046108015,-0.5380783046202696,0.48740551344859595,-1.2078938182229275,-0.991750458559892
sample_48,-1.105455337431763,-0.6392597580855789,0.4030778528732917,-1.155752903878634,-1.013840748516108
sample_49,-1.3144842583061294,-0.622126755349741,0.42850591031617813,-1.193713151021386,-1.01288508367274
sample_50,-1.1668532229723405,-0.7038296326200638,0.39049695044965127,-1.2101449512860194,-1.0120904925920802
sample_51,-1.4533469662310885,-0.7938270559014036,0.3158067647197762,-1.211102415997854,-1.0599778727630487
sample_52,-1.1532669848627506,-0.8494254245126127,0.23850972212186491,-1.1203195011058682,-1.051181637464135
sample_53,-1.270501919263442,-0.8989715065827525,0.2081476610243571,-1.1576941534672391,-1.0651025257439397
sample_54,-1.2923542028401502,-0.9801822024433168,0.16243647738267927,-1.1457582000649704,-1.0488430598926763
sample_55,-1.1033701723078249,-0.9194223104349538,0.11047900922406814,-1.1055067351934325,-1.0861035501521152
sample_56,-1.2807853460088934,-1.0474130942881088,0.0640093660867744,-1.1017238239374472,-1.083879951771893
sample_57,-1.0491023050144144,-1.0097389756714432,0.03048465350935999,-1.0957742958091365,-1.0827070896519773
sample_58,-1.161437932975579,-1.174912516586343,-0.0700899951848927,-1.0419017802011297,-1.0660499074140246
sample_59,-1.1144502601008663,-1.1532526319487784,-0.09144173654276376,-1.0500420470345717,-1.0843146130814534
sample_60,-1.0542521424566298,-1.1604293984384355,-0.14612348765728372,-1.0181199769250884,-1.1198186466717777
sample_61,-0.6894700505467662,-1.1204980950324113,-0.1940955738393678,-0.9895393055088246,-1.1226336819747749
sample_62,-0.7493353450357637,-1.2225528182405982,-0.2892931127410074,-0.9701448520386051,-1.1037756352593182
sample_63,-1.0633931488328152,-1.2571892962325324,-0.287647164840458,-0.9882762328659632,-1.1202122491537947
sample_64,-0.7667520020284923,-1.3250608997700308,-0.34735762290145045,-1.0072956854638577,-1.1228217287791569
sample_65,-0.873588176266897,-1.2973945984746105,-0.3804147979408655,-0.9419010234022969,-1.1245375824682065
sample_66,-0.7438360340311481,-1.300056592752723,-0.3958238283582908,-0.9545687746727297,-1.1338070206075355
sample_67,-0.7193779431307763,-1.303143106792862,-0.5058484268902376,-0.8579981020962921,-1.1860003469905922
sample_68,-0.5470971154447104,-1.2967175969774871,-0.5318047129339349,-0.8647511249203177,-1.192535928899946
sample_69,-0.41966241538560445,-1.3029848291542745,-0.6060880360986867,-0.856168848354948,-1.161003531293083
sample_70,-0.3028505843716032,-1.3788951041986237,-0.637075037559031,-0.8345883595186587,-1.1637575504472748
sample_71,-0.23209694336976688,-1.438389066883242,-0.6688061773400337,-0.8550739880536355,-1.1337933031195448
sample_72,-0.4295516840960431,-1.3161868780757175,-0.6757756458231262,-0.811362392030889,-1.1322064033032364
sample_73,-0.03069540941564993,-1.2167139966210818,-0.7952683945423544,-0.6996932662408497,-1.1732139987103436
sample_74,-0.210057602170954,-1.3731830773044638,-0.7858594628258775,-0.7257478924179156,-1.1682856906989252
sample_75,-0.2605901763913488,-1.2828611657496276,-0.7923801020762472,-0.7207659412300681,-1.1898874003920967
sample_76,0.28730293273787655,-1.1945155922502684,-0.8489223651456218,-0.706705313997829,-1.1526823142712745
sample_77,0.24783668833703232,-1.1899312610398054,-0.925829957294517,-0.6717951232823967,-1.1565256278732563
sample_78,0.12873626088962808,-1.2529985399519203,-1.000517089378052,-0.6080616120591765,-1.1914990635965388
sample_79,0.28319842530813716,-1.2067022880144056,-1.0305502436310703,-0.5975934562263454,-1.217566345012936
sample_80,0.28711768872933446,-1.1820815011691321,-1.0116751605487595,-0.6032617837256355,-1.1768963203776666
sample_81,0.3207874953598204,-1.0388112538636158,-1.0371327534524626,-0.5651657964785377,-1.206843665553505
sample_82,0.6932410508377863,-1.0185014436448656,-1.1089074982144065,-0.5014215688025584,-1.1941602775942972
sample_83,0.5504695512937365,-1.0218933740322402,-1.103152996367491,-0.504890692576631,-1.175881570879846
sample_84,0.9717710347486145,-0.9598827649932387,-1.1839801502956062,-0.48275483498116145,-1.1763800813952
sample_85,0.9158014419330467,-0.9228245868560591,-1.1784288714175026,-0.44567534445053947,-1.1728040374563133
sample_86,0.9116990521009372,-0.8449927463077512,-1.1586762937585044,-0.4370663362275582,-1.236802762732595
sample_87,0.9914524577577557,-0.8555368044553707,-1.1865283051499502,-0.4085161067615796,-1.1784231635764861
sample_88,0.8145771724374421,-0.7462821864314861,-1.2299136440578595,-0.36843708243427425,-1.181831547676165
sample_89,0.9523907357091473,-0.7208719995675114,-1.254396512423323,-0.35004627903477176,-1.1602104103147448
sample_90,0.9184857945599387,-0.6304464260964723,-1.2492770106782711,-0.2928021667289161,-1.165814190378706
sample_91,1.1374721952106346,-0.5913470772807984,-1.3081832951712011,-0.2292612693842941,-1.2086004703108657
sample_92,1.141468288794399,-0.5433352460553841,-1.302466426895476,-0.25172477715590813,-1.156797498460757
sample_93,1.0952197158058044,-0.3644516488812687,-1.3029770272794032,-0.19969215385300954,-1.2205976354786428
sample_94,1.12401535276774,-0.38082106278825084,-1.3537903046535502,-0.1766244946822905,-1.2108462740814607
sample_95,1.040581800379398,-0.32153348322460035,-1.3093292666912797,-0.18687211837766915,-1.1889323117093151
sample_96,1.3770962026896276,-0.18176286743396436,-1.3448260071792575,-0.0826956164419728,-1.1929798626229353
sample_97,1.3312499820853216,-0.17248402734514318,-1.3512042526934969,-0.08075630149782631,-1.2026574745864957
sample_98,1.2728282065569045,-0.14609353349991147,-1.3304526864177424,-0.10626988012723336,-1.1859086993947041
sample_99,0.9964146667846857,0.055471339657687,-1.3104379697467081,0.006137319427941563,-1.2051358817775395
sample_100,1.2451381238176185,-0.034802888738520804,-1.3502553390419019,0.018057551395194348,-1.2007573479946583
sample_101,1.126179213866043,0.13501739047757294,-1.367252629675675,0.06192406719038592,-1.2225079870941893
sample_102,1.3937270422545007,0.1511513227654718,-1.3812355266006326,0.0907715082522544,-1.1972979374944632
sample_103,1.240338173495497,0.1089678684084942,-1.3157124160065488,0.08573899464458745,-1.1688144780128953
sample_104,1.3749431956647769,0.3376873506154849,-1.36290524320431,0.1404504533090079,-1.1929891724129134
sample_105,1.0055696166486572,0.46743311566642376,-1.3527955301295431,0.2203799161765075,-1.1953373221815204
