,PC1,PC2
sample_0,-157.68584971554682,-121.49686991186087
sample_1,-152.56200950581075,-107.80517913967867
sample_2,-154.00538785867752,-102.66606596416332
sample_3,-147.47239032667227,-93.59130401343548
sample_4,-144.91851802132393,-97.53122076783855
sample_5,-139.80798315258335,-88.20040203353098
sample_6,-149.80561387339273,-95.81500062632435
sample_7,-137.59464911768188,-83.26176800563744
sample_8,-142.17961505398188,-86.61355176419801
sample_9,-141.49808954655342,-89.79744646888578
sample_10,-140.67352233771243,-82.06616845927502
sample_11,-128.6581322073263,-71.50530617505528
sample_12,-147.40671778257328,-79.79539756916046
sample_13,-141.9279659552388,-75.76927011214585
sample_14,-136.5522465267693,-74.76471444026134
sample_15,-140.25064202052553,-77.08230065384623
sample_16,-132.09563245327706,-63.2862041226051
sample_17,-145.68679575289224,-74.66516742300573
sample_18,-132.04627898752463,-62.56728587820911
sample_19,-130.35625490001593,-59.83669772163292
sample_20,-135.4238879460323,-63.235069304931756
sample_21,-125.59740575764049,-49.80872873163382
sample_22,-132.09084776568466,-57.48756321162536
sample_23,-139.2396249613326,-59.055704849301705
sample_24,-129.67508141486798,-53.60291039647728
sample_25,-129.00012097044308,-56.92200344738215
sample_26,-142.63127494432695,-54.587200360534354
sample_27,-131.36527050587407,-47.74025572216975
sample_28,-131.7810182146638,-42.66327359504712
sample_29,-126.16413937501449,-36.36940681385249
sample_30,-130.26612613283817,-36.42660992619142
sample_31,-129.46600766256756,-46.94747488122641
sample_32,-130.47879682386375,-45.300160180273416
sample_33,-120.00876596005213,-32.788714935747585
sample_34,-122.0720698462765,-32.257120099281146
sample_35,-125.24199731097086,-28.19878951774305
sample_36,-120.74794816311442,-30.9724476088995
sample_37,-117.25683594440888,-23.976470900630673
sample_38,-115.24634421670841,-20.34249922575447
sample_39,-123.32335047738476,-20.23960293518137
sample_40,-125.36144492104965,-24.76419901125835
sample_41,-114.67289271731052,-20.548111083067763
sample_42,-112.7399959086021,-15.179880800396509
sample_43,-113.45238892628026,-11.085605869742903
sample_44,-108.81465758917383,-7.468594580203353
sample_45,-106.24975579932932,-6.525154155519743
sample_46,-108.53098150948045,-4.081530935733776
sample_47,-105.91129572602732,-3.897532875986715
sample_48,-112.88319962152733,-2.2223778732120696
sample_49,-107.61156633520085,5.470527536386751
sample_50,-100.17468883854316,14.012663733199858
sample_51,-102.30093792290084,11.136121380770364
sample_52,-104.96994360950323,12.922235104684628
sample_53,-95.15798070518335,11.572741059116751
sample_54,-96.1123577569254,13.863394524820787
sample_55,-92.93841792146152,11.835024602355917
sample_56,-95.43416132921341,12.358112082042076
sample_57,-95.9848696223135,18.472498854637752
sample_58,-92.75494524336717,26.241772604652006
sample_59,-89.16885227664477,19.453164249227896
sample_60,-97.83662062081522,24.687934850619882
sample_61,-88.69699251620068,35.06534168212486
sample_62,-87.24393452095195,28.485017931647732
sample_63,-79.56630795850816,28.46136942042046
sample_64,-81.33099130944687,35.72058631625054
sample_65,-80.01810889002208,45.05396279510614
sample_66,-76.0386024978301,42.62825961644107
sample_67,-76.31110943447426,40.47896258138453
sample_68,-77.41052490550472,42.393449092271524
sample_69,-69.98351691401804,46.916999551934104
sample_70,-68.20854750705492,44.55034141325254
sample_71,-71.35743030937216,53.62192876365135
sample_72,-67.99633259396417,48.48646236737141
sample_73,-65.27811867509998,53.55961671203729
sample_74,-61.75908673379497,46.16790644376046
sample_75,-59.61529233740163,53.931215039246965
sample_76,-56.501255252444544,59.51185239174177
sample_77,-56.68560030883456,64.50813488341932
sample_78,-54.21037841944278,62.77164805727305
sample_79,-50.38862342328518,58.42695761731149
sample_80,-48.21249482573207,60.06728696659415
sample_81,-43.344950468763024,67.44408956679412
sample_82,-47.36711269568953,58.963860472013856
sample_83,-34.32380601205288,68.04571843663214
sample_84,-39.701192536927906,62.68243076195603
sample_85,-32.49843853801951,64.93245511518586
sample_86,-30.528871840279706,74.06895045788212
sample_87,-31.861792679754636,82.12782184416942
sample_88,-33.76438193085264,68.56954548033238
sample_89,-22.52924687661355,75.89715154905166
sample_90,-29.031712634483647,81.13104714610942
sample_91,-24.06890837928412,72.23407584122275
sample_92,-24.86420787647327,72.75866438014955
sample_93,-17.733264347587568,79.72407416537881
sample_94,-13.185153706866302,77.89857012125732
sample_95,-14.050448261728063,79.9865908387822
sample_96,-8.959974457606279,75.83507258431428
sample_97,-10.764278196794566,78.100984725914
sample_98,-0.7390196857109879,77.296776257464
sample_99,-4.090497046452448,73.71172361238865
