,PC1,PC2,2,3,4
sample_0,-1.9364635554782335,-1.6600445538227855,-1.3685152863294137,-1.1052153901182435,0.6761206076183377
sample_1,-1.5949152001941809,-1.5403727255047437,-1.350212806446775,-1.1190100098612021,0.7049343526930758
sample_2,-1.6201942771608848,-1.5310256214084752,-1.32934706743233,-1.1221300341960634,0.7060839444565002
sample_3,-1.8254739408047826,-1.5898854405324576,-1.3302364664785786,-1.1026370017799418,0.6939460525298226
sample_4,-1.8093030296238088,-1.5767290567686678,-1.331707565379699,-1.1244030425510203,0.7147295863250607
sample_5,-1.5791167054150725,-1.4810404025450936,-1.3015446979175003,-1.1195411137078397,0.709206360710428
sample_6,-1.6062788755801265,-1.5405341748667707,-1.3469776977286847,-1.133133234887437,0.703874895707514
sample_7,-1.3631456364775656,-1.422695879749264,-1.3265075301368376,-1.1558835492817359,0.7372985302142048
sample_8,-1.5901494772831257,-1.4970080140615802,-1.3364057644079133,-1.1370021608617873,0.716156421538093
sample_9,-1.4099492768473039,-1.4269703113060743,-1.3166328816064308,-1.1677924630066592,0.7394974216228604
sample_10,-1.378536506143969,-1.4202331649329873,-1.3405855312433226,-1.1696763895471076,0.7400590846327639
sample_11,-1.0848961462634559,-1.2732171663816638,-1.2924498959793627,-1.1791517962849745,0.7714898502188131
sample_12,-0.9872935107543735,-1.2398707397102893,-1.2642718103927817,-1.1796020140161496,0.7803566486813011
sample_13,-0.9812231549934672,-1.2262800788716508,-1.265248618885351,-1.2009094224282386,0.791328417476403
sample_14,-1.0078580161299757,-1.2936747824445571,-1.3204309886015095,-1.1954641896677367,0.7690683512587532
sample_15,-1.0232591093202104,-1.1963628568970375,-1.2595438347685401,-1.1866322655305768,0.7846959347518981
sample_16,-0.8731048210646062,-1.0939407238623646,-1.176001465560853,-1.1968886776296783,0.8228027817416701
sample_17,-0.6483102109226941,-0.9907428801475379,-1.1732068851327746,-1.1927810919719202,0.8166781242767324
sample_18,-0.4405607384272421,-0.993941827082237,-1.2146297796658172,-1.212662039240921,0.8177621407489069
sample_19,-0.5887212323782672,-1.0381286022555787,-1.2479902001444063,-1.2167207595685086,0.8024409332944135
sample_20,-0.33445726290598415,-0.9674705834801529,-1.2350347721368815,-1.2428521687024778,0.8291286629073329
sample_21,-0.23623792685014752,-0.8290307166753144,-1.164449451553582,-1.2337411421674667,0.8424928044727543
sample_22,-0.27129660999938726,-0.8150617497052544,-1.1326520419292356,-1.238606577651832,0.8629326769022246
sample_23,-0.21075120969616332,-0.8108388523432145,-1.1675611736461957,-1.261548043370567,0.8790540560927904
sample_24,-0.18181690060287836,-0.8183244459444714,-1.1759589855965784,-1.251494325544478,0.8515973663933712
sample_25,-0.16580437008227839,-0.7511773073342262,-1.1428351332771487,-1.2615901963744902,0.8624062944109677
sample_26,-0.09921992786922257,-0.5723087825701738,-1.0003082212123013,-1.201403156794027,0.8698323559380773
sample_27,0.06052018469731885,-0.5652735009766459,-1.0467633577892828,-1.2457171933004596,0.8817137457405239
sample_28,0.3050832564428543,-0.4886278976587421,-1.0314021713370833,-1.2866496392297435,0.9168510414301594
sample_29,0.35791922792478037,-0.432538267807742,-1.0070458409823417,-1.2915140444340407,0.9320023397402274
sample_30,0.42819851287262234,-0.41106673262164334,-1.0263667564912067,-1.2826963778797653,0.9306063889444056
sample_31,0.4212890101777678,-0.31359178306980817,-0.9766010082494095,-1.2451262166226866,0.9110378641919467
sample_32,0.32354103273695367,-0.3649557462377608,-0.9445118505271708,-1.22593764911387,0.8959234059587791
sample_33,0.5158143331209514,-0.21546451563321245,-0.9170176080193867,-1.258059595436463,0.9301466624799822
sample_34,0.8976925965588801,-0.09201957291409688,-0.8619203087207553,-1.2429123981109746,0.9481418598896963
sample_35,0.6431440500146498,-0.21918236778740458,-0.9402888470809228,-1.2595307955967396,0.9168536566903467
sample_36,0.7681675682943068,-0.13339493695147495,-0.8545867373728954,-1.207577886523512,0.9250103287271689
sample_37,0.801091584775109,-0.07582298919697486,-0.8454885791937143,-1.216774716857747,0.9328347128046093
sample_38,0.7460833423242615,0.03327755782177307,-0.8024525993333544,-1.2436355446918137,0.9661756102325343
sample_39,0.8685229700043146,0.12024188521534772,-0.7439157428983353,-1.1994831106870139,0.941136996719457
sample_40,0.694253413164731,0.09423592652989606,-0.6979175261099596,-1.2249549701441955,0.9713027931476895
sample_41,1.394220539018931,0.32452866159646965,-0.7160692882548747,-1.278675328880485,1.0160350898698611
sample_42,0.9948777866456913,0.2924027591829645,-0.6217410608832795,-1.2240199850040456,1.0028768362363163
sample_43,1.0508168705638687,0.32662450186078446,-0.6078772987782455,-1.2126418386879807,0.9857471887573046
sample_44,1.310472317254684,0.48961306229954676,-0.552743008194963,-1.2428896990410097,1.0226951978739025
sample_45,1.1542043223999128,0.4274019739990005,-0.5039443923709774,-1.1848181902138646,1.0057021882523687
sample_46,1.1678644003636427,0.5747462199794052,-0.4620412153041496,-1.1914426526667874,1.0026295327567822
sample_47,1.2448905785688151,0.5916513703918177,-0.46616820252728136,-1.2297463939111668,1.0185571911601923
sample_48,1.0524944787201054,0.5870741183694111,-0.37375063328370517,-1.1102710058053098,0.985232856750571
sample_49,1.1519724510818394,0.648303646000869,-0.3497782089889437,-1.1603089991611273,1.0329713703950634
sample_50,1.4632174079533493,0.8497254611811618,-0.285924004586449,-1.148404220155342,1.0487767898529348
sample_51,1.374206252866223,0.9332415749101304,-0.1455695747626853,-1.1245167801855942,1.0642740015469874
sample_52,1.135426662671091,0.8292657303387356,-0.2493742307303427,-1.0947615144800296,1.0294772834671053
sample_53,1.4702348568923116,0.9239730831465851,-0.22003413084428747,-1.1681486643343806,1.0866435419548377
sample_54,1.195148319790276,0.9411284290643959,-0.11839749672510268,-1.0917657817422244,1.047243404673106
sample_55,1.1940017390878648,0.9997434653816418,-0.06730366779481987,-1.0637056027766518,1.0445836007109444
sample_56,1.3462221083243429,0.9989412408178094,-0.08774434959243976,-1.084406693253679,1.0661232696915155
sample_57,1.1001961895800985,1.1220786034426444,0.06437249110923131,-1.0493976377352323,1.0766486541606535
sample_58,1.0867066343731568,1.0720833031537944,0.04777786825290218,-1.0300913296545506,1.0665502409563812
sample_59,1.157891828414806,1.2113513980667203,0.1569740454178412,-1.0216158727334717,1.0799041948043968
sample_60,1.1003999091483534,1.1875971153212617,0.1407922786430703,-1.0110128078634262,1.0852971429624003
sample_61,1.1082281504796119,1.2791183931563146,0.23595747044010523,-0.964640099869118,1.0962287376079034
sample_62,1.219927024608638,1.254816188969834,0.2401003668794951,-0.9601591826848156,1.0994210801559423
sample_63,0.930595449968243,1.3314021006831371,0.41615620097910144,-0.9067995979433123,1.1220346140318829
sample_64,0.8062336010667067,1.2795646704134278,0.35796044984283154,-0.9413089051574314,1.1029826638248401
sample_65,0.7276687634904278,1.2519024994064067,0.4514529338131089,-0.874264926281951,1.120310633918703
sample_66,0.6833515377332207,1.3312357026436648,0.4660775279374771,-0.8747159805254995,1.1106211461409035
sample_67,0.6161689927985458,1.2825393172513435,0.5551763370542641,-0.8302699112630104,1.1303552760351465
sample_68,0.6093314822604569,1.3166680858219448,0.5854836862258151,-0.8362479274757548,1.1388988017301893
sample_69,0.6064492228253822,1.3792474596269702,0.6209294772815334,-0.8567857761481753,1.1347560725866692
sample_70,0.48233206849900445,1.3465139569818754,0.6636757377043946,-0.7541675499338218,1.0928055929572886
sample_71,0.5636342387693122,1.4532655329362247,0.7409146590888148,-0.8207481733609443,1.1517432755713757
sample_72,0.12191594763182359,1.2845413317905798,0.7519935668039789,-0.7406034592196794,1.1401226100158164
sample_73,0.3661657513939328,1.4081611506666027,0.8386118703897768,-0.750780199105133,1.1531738650203545
sample_74,0.32467818052993785,1.2929529008841618,0.8003776718909357,-0.700322805451991,1.126354105029503
sample_75,0.10832316525438625,1.2785225907094007,0.8069471597527987,-0.6947230081805986,1.1270327740081534
sample_76,0.027612707406027927,1.237761183447892,0.944716868468611,-0.6477785885338224,1.1723788568569982
sample_77,-0.08901957859119927,1.2386200519401669,0.9604932710127049,-0.6164998241931656,1.1429408897265225
sample_78,-0.3882005128693552,1.2011856455314391,1.0163461754819159,-0.558117466729307,1.149464581659254
sample_79,-0.2677997286083409,1.1875864298303835,1.0186066400071208,-0.5558698819496419,1.1396132348434176
sample_80,-0.2008367129653423,1.1922711367809742,1.0106970146990597,-0.5524192738911367,1.1596773545768941
sample_81,-0.4454468423058079,1.1770671776947588,1.0833088287511732,-0.5461594056185538,1.1305861903962786
sample_82,-0.45387358671287525,1.1088600028976892,1.1393514729811764,-0.4910175968022941,1.1471684775923394
sample_83,-0.4658534948130028,1.0007877494776676,1.152750807502797,-0.47321685724040863,1.1733145111832284
sample_84,-0.5942703911145468,0.9542411604211308,1.150940129272568,-0.45425521609652036,1.1748504530380979
sample_85,-0.7986804343396108,0.8806737444079156,1.1758945503823368,-0.3982821486262641,1.1433483124156545
sample_86,-0.7161377518603205,0.8534991075597036,1.2284754618261342,-0.35700932942016,1.160774939424306
sample_87,-0.8988128906135809,0.9230502632720481,1.2839574590897427,-0.40029342266018414,1.1729791073379403
sample_88,-0.9890828700130745,0.7062776477194103,1.2315392624147357,-0.31633333347377857,1.1530740079630968
sample_89,-0.9456738007802823,0.7048571965287894,1.2377145291243214,-0.29237338501367444,1.1303539773300202
