,PC1,PC2,2,3,4
sample_59,1.317294528278179,-1.1875906273699302,-0.03347188376745883,-1.0775443446907391,-1.1362003449614813
sample_60,1.200618464930953,-1.2019198438847662,-0.11070750641159147,-1.0592664520059925,-1.1427624262231162
sample_61,1.1613092925070867,-1.239542077759655,-0.18427814318195795,-1.0076591924971046,-1.126562692761518
sample_62,1.120504631852522,-1.2725901784180405,-0.20800855490284387,-1.0082646219616467,-1.1373790978387186
sample_63,1.0160285955638875,-1.2858993831271486,-0.2861303658412714,-0.9680798002079485,-1.1464752309528767
sample_64,1.0461034402407732,-1.3277257321117817,-0.2960395418892315,-0.994107360903959,-1.1764470820947353
sample_65,0.9199252268447805,-1.3206685419412634,-0.3795356377076901,-0.9127455359509956,-1.1312210395359723
sample_66,0.860049302661102,-1.273604222615831,-0.37001907181119487,-0.8911675016278043,-1.1197989609605778
sample_67,0.8073186221243184,-1.331369409639679,-0.4303084974492522,-0.8935225788608656,-1.1423295140051763
sample_68,0.8211361731008662,-1.4204946136948269,-0.507059214832138,-0.9001848118736328,-1.170101325123106
sample_69,0.6503576664082555,-1.3768718308047643,-0.5729696789901313,-0.8631032749658237,-1.1761699843887667
sample_70,0.5849714177499313,-1.3351898610726523,-0.5819771796049198,-0.8251344940943451,-1.1498224537862283
sample_71,0.6048590616073758,-1.383492451595788,-0.622474527002332,-0.8343459273850756,-1.1842854857812153
sample_72,0.425118325715716,-1.459761805830072,-0.755888112988063,-0.8038705391668788,-1.214423039245121
sample_73,0.41646202390682374,-1.414320757218239,-0.7570248540185155,-0.7856820811427372,-1.1986991013526989
sample_74,0.14993365087765742,-1.313966823008948,-0.8110283313608168,-0.7189712880510508,-1.188290836435918
sample_75,0.1786333413625908,-1.3379122750911754,-0.8271770167891916,-0.7108221377693833,-1.196090553033188
sample_76,0.04401846141506523,-1.340286092066576,-0.9191066826608385,-0.6970064459414774,-1.197623886831364
sample_77,-0.12588033229434417,-1.2636427500204865,-0.9628277464003842,-0.6489432038687173,-1.1970103512253079
sample_78,-0.08549175041552248,-1.282006512389051,-0.9554492983853248,-0.6317947390181204,-1.2009150714963384
sample_79,-0.3571192936681416,-1.1963519257383923,-1.023649446142578,-0.5903434816727787,-1.202129307928519
sample_80,-0.31653207402256867,-1.2741700383341235,-1.043934388099948,-0.6060881591864563,-1.2177144822558574
sample_81,-0.44522455427843155,-1.1595691423314451,-1.0489397463444774,-0.5479125393498344,-1.2145014765264104
sample_82,-0.43532905626706475,-1.0963808815754423,-1.1006593135237746,-0.5287484560960641,-1.207768174647939
sample_83,-0.566842604400727,-1.022999179898243,-1.1074144623628934,-0.4794948849552145,-1.19034695758153
sample_84,-0.6030133447974405,-0.9891045265710283,-1.0884345318338864,-0.45254970585497073,-1.1558331444619887
sample_85,-0.7970988556953095,-1.0001017518900384,-1.2134999513277103,-0.4303842145891156,-1.2329365682767905
sample_86,-0.8560360000954879,-0.8757761620339909,-1.2280697210065175,-0.3870467458390803,-1.1874406781615945
sample_87,-0.8777191177726341,-0.7813796373804152,-1.2459001610430684,-0.34572457327544875,-1.2056684535739461
sample_88,-1.0131800820718257,-0.8375893165565231,-1.265854957282416,-0.3506583012503638,-1.1859087177549676
sample_89,-0.9930435686601394,-0.7559978157759049,-1.2513990804450001,-0.3179091597203243,-1.214946740897748
sample_90,-0.9717829835755172,-0.752237452622162,-1.2856320062758086,-0.31182641671820344,-1.1873357295732354
sample_91,-1.1590589833247333,-0.6744070789909271,-1.3208807015897923,-0.28756639401109385,-1.2024852821167946
sample_92,-1.1783828966170407,-0.5562673109533667,-1.3289091768189623,-0.22613516663687816,-1.1905009467626817
sample_93,-1.2143005763606138,-0.5443251362961904,-1.342737952783183,-0.21390114640975733,-1.1769769735001894
sample_94,-1.2485685845274843,-0.3926969916379579,-1.3388652354219786,-0.14861366753968028,-1.1955347038748954
sample_95,-1.3593407279432683,-0.3022431106698727,-1.403772040201852,-0.11942417799848867,-1.2296023841910166
sample_96,-1.3528008169176604,-0.2926049910273932,-1.389549666671675,-0.11814380612604586,-1.203687656768712
sample_97,-1.257251595044004,-0.17157783060097273,-1.318292353375497,-0.05972855645765778,-1.164910527655826
sample_98,-1.4488580641977415,-0.04066478397404882,-1.4223767850243976,-0.005891968603369466,-1.1956982447528808
sample_99,-1.2902242258790906,0.0074110943292443774,-1.3257506852285827,0.009487728379848959,-1.157514541146053
sample_100,-1.2918139370043713,0.12819691328916902,-1.3440216927866593,0.06007309350390952,-1.1753488577147229
sample_101,-1.3308899611951401,0.10238771981617943,-1.3592499475787223,0.04696088897533595,-1.1667553384957463
sample_102,-1.366219828269739,0.2925603034940488,-1.3847620516730998,0.12260570896191304,-1.1815888564276729
sample_103,-1.3041030708523424,0.268320275258324,-1.3408151800966301,0.12317344547025269,-1.1724745898866265
sample_104,-1.3504880261385246,0.34842601802256856,-1.3695590138597615,0.1500695290604132,-1.15625535534359
sample_105,-1.2360119270118448,0.4317928963775246,-1.413799790155854,0.19159149887473345,-1.209505534545052
sample_106,-1.2852600845259905,0.46464302714241107,-1.3631991295278019,0.20421572094732074,-1.168650521860522
sample_107,-1.202204669145811,0.505522105878267,-1.3140010258854997,0.21344027007526542,-1.1550774986586927
sample_108,-1.1876022454052344,0.6580186599253705,-1.3755501776441952,0.28130302426040327,-1.2047745821089726
sample_109,-1.0793472382281024,0.7063551462187202,-1.3024148644399127,0.3051431920643686,-1.1996256366863558
sample_110,-1.003439860092052,0.7876396017016007,-1.272381652819735,0.3541826718730958,-1.175649094869757
sample_111,-0.9714827450704269,0.816258198959572,-1.2779851886973836,0.362933009876649,-1.1767689306651814
sample_112,-0.9309193779329611,0.8668290034834222,-1.2318820960925645,0.38359139044110135,-1.1727535415979924
sample_113,-0.8362076134529369,0.833818775133508,-1.1435835529171032,0.37564788833072094,-1.1304188615847428
sample_114,-0.6984538069889763,0.946491626150623,-1.141383496561883,0.4443134047911996,-1.1508866583198416
sample_115,-0.6285100728582362,1.0357200269429923,-1.1925449730511637,0.4925103485258775,-1.1946670578525822
sample_116,-0.7215241715826557,0.997832484235638,-1.1823815150571886,0.4719975050631352,-1.18698037415557
sample_117,-0.4566735300755277,1.0682770152671188,-1.0560658053310656,0.5286675587373947,-1.154894928667047
sample_118,-0.434222775222442,1.1274054329863596,-1.0753283624003471,0.5594710497166058,-1.168601631703743
sample_119,-0.47754212247592726,1.1709165904703343,-1.076057624176186,0.5658470615150197,-1.1534144483093145
sample_120,-0.24454060249750717,1.2317927973082716,-0.9968736558720923,0.6119823204950984,-1.1586728610813164
sample_121,-0.21592635359690268,1.246752191706483,-0.978373491257408,0.6397906431141177,-1.165817692732531
sample_122,-0.1543532833402781,1.2751453113561009,-0.9522972237220699,0.6656486859093828,-1.165565314299038
sample_123,-0.12795287918197146,1.263221995298252,-0.9016626741131639,0.6625728889577686,-1.1366774425044732
sample_124,0.02251400724085399,1.3472448328308095,-0.8969856151982376,0.7123495535522243,-1.1549943797957694
sample_125,0.12708748552610646,1.412199671261756,-0.8494030598449882,0.7589658762110656,-1.169041046436047
sample_126,0.3810474084636763,1.3133368194303952,-0.7073815784810313,0.7864958684926535,-1.1249322652134615
sample_127,0.4057775055263195,1.4037105732062738,-0.7238008894198992,0.8082040952089863,-1.143213073749003
sample_128,0.48383186656394345,1.3978924523270153,-0.6817320553529528,0.8435050796233647,-1.1529597453489147
sample_129,0.6586280658186384,1.485226028236396,-0.6642861905378313,0.8925554137190566,-1.1679099040712548
sample_130,0.6041210181679301,1.4081662811611213,-0.6187504120729554,0.8944135258147765,-1.1417383290260943
sample_131,0.72415623891521,1.347756845098783,-0.5437749956715434,0.8547157804820781,-1.0877473279131689
sample_132,0.8831485073973948,1.4310051113340898,-0.47542739767938347,0.9465591979928843,-1.1284957475397683
sample_133,0.8093354629648983,1.3807104494034796,-0.5010990725958021,0.9090729516602569,-1.0972906236143347
sample_134,0.9527560990856413,1.3752408612705955,-0.3988789109858606,0.9412310515525927,-1.0896258828981205
sample_135,0.8743903240202152,1.336750273810235,-0.3878841327636518,0.9689969783600282,-1.1073948621931662
sample_136,1.053147268156499,1.3267354564469573,-0.3036128949828136,1.0034032311950254,-1.1258269993732464
sample_137,1.0789383206317398,1.2613847790165844,-0.24376292615717288,1.011776993972353,-1.091107487005236
sample_138,1.1253495850053996,1.238474363286198,-0.20999061332006985,1.0479387340521829,-1.1074183276801892
sample_139,1.269103740129141,1.18456356961189,-0.08915890215195064,1.0574062774586843,-1.0688430787447638
sample_140,1.2618009824256602,1.1271076260996673,-0.06640889056671753,1.038906177916157,-1.040564730115906
sample_141,1.2881829040879729,1.0717398543430505,-0.008083893502311361,1.0714815907457185,-1.0522717662713355
sample_142,1.2160278695046582,1.045633994140813,0.009954216829382748,1.0861884043828964,-1.0631796725893807
sample_143,1.4021235598014927,1.0661519836283988,0.07365868326414036,1.1264034458575196,-1.0634007637744292
sample_144,1.4530484423875603,0.9881319149880297,0.17231403478783364,1.1860790709683078,-1.0720043326131785
sample_145,1.4012811460625505,0.9504237242106603,0.16738067387939307,1.1495595419454638,-1.047852440846169
sample_146,1.4364730290716567,0.9631196592638805,0.18921928693501536,1.1837846864857737,-1.0555381507821338
sample_147,1.391362168271092,0.7768002520892324,0.32083762839949165,1.1971120179666854,-1.0328354745174915
sample_148,1.2471435023769344,0.7075417835361838,0.34847330153858774,1.1700921479533017,-0.9963877755308566
sample_149,1.3498321203342398,0.7204915579470581,0.3709275148104271,1.1974299151978338,-1.006292374850695
sample_150,1.2705656114241104,0.639644327617948,0.41988454963291283,1.2182783941630346,-1.012765451472161
sample_151,1.2090435378545685,0.5649372907472733,0.4669740451596469,1.2336713656298015,-1.0141280152072496
sample_152,1.176450216114368,0.49008817334261023,0.4962633385093094,1.1988736554828012,-0.9790107930159732
sample_153,1.26358939741073,0.3997565580427746,0.6160890796468218,1.2621672108441282,-0.9896345675413378
sample_154,1.225534099447668,0.37247255156651254,0.6240122029072442,1.2528304186637154,-0.9795068552847691
sample_155,1.1390660776863624,0.3591799344148876,0.6291951413432175,1.2464165046194209,-0.9744058425895292
sample_156,1.076659202873554,0.2563175019875167,0.6788821180686841,1.2611220164987567,-0.9539335843787966
sample_157,1.0763051826569456,0.24636227258745877,0.7044594289701945,1.2810121749667374,-0.9718963813829724
sample_158,1.048058447136207,0.15518276066991962,0.7640093176588215,1.2973098315494618,-0.96992517007339
sample_159,0.941055660420937,0.06126823807054072,0.8171175836878135,1.3232718441430056,-0.9697298103320738
sample_160,0.9582385691181063,0.018087178797777985,0.8381635782370076,1.2950191221708223,-0.9391317725862284
sample_161,0.8064893127803341,-0.04408675171440836,0.8448579475304974,1.2512015611179483,-0.9166272595884725
sample_162,0.6467317444628223,-0.18892897538997183,0.9202656847040696,1.2981043884163341,-0.9163151818917996
sample_163,0.7016532253920096,-0.19353302752496823,0.9468954395334052,1.3235352172949602,-0.9349457968620394
sample_164,0.4953669128185229,-0.3063317384387806,0.979350164320909,1.3124267384441861,-0.9080816046880229
sample_165,0.4380336040532232,-0.36351076238138125,1.0100561553404475,1.3108968779687291,-0.9035828832103325
sample_166,0.39272497369094117,-0.41765296254722795,1.0383703690722208,1.2983387801745767,-0.8902249706670551
sample_167,0.26786647682864945,-0.47378973649214917,1.0381429322012692,1.2845567675394292,-0.8702612066256655
sample_168,0.2780910427142229,-0.5097971603410539,1.0647952302669954,1.2769198276907152,-0.8608170568761898
sample_169,0.08801351531608215,-0.5780417552957512,1.0787675025985306,1.2834725325944625,-0.8523875229249179
sample_170,-0.026864369611161315,-0.6692179473314207,1.1289051371197272,1.3018825361258277,-0.854687718924751
sample_171,-0.09071124531473077,-0.6931007692018957,1.1173831564058092,1.2674617063353624,-0.8351457702995927
sample_172,-0.1369593070339703,-0.741772841351488,1.1493643115558378,1.2859064570563155,-0.8428554687034604
sample_173,-0.22476541747072223,-0.7998517665388474,1.1704312726981438,1.283524646592438,-0.8303286639491423
sample_174,-0.39971246967503765,-0.8971643007319858,1.1964812377522411,1.27921092910756,-0.8126676959530689
sample_175,-0.29509847407498807,-0.8676591421099157,1.2078639543055394,1.305810685702372,-0.8299365287220636
sample_176,-0.354963891904147,-0.8796134764017977,1.1840153759403973,1.2314353974076013,-0.79291901421943
sample_177,-0.5612694148052739,-0.9751190576421338,1.2150230985539272,1.2559102600954137,-0.7916202476824503
sample_178,-0.5729710940212811,-0.9842742434978791,1.1965161996887967,1.1948419245040922,-0.7567133007986041
sample_179,-0.5935982380596188,-0.9859181115498522,1.2001804646909777,1.2244816708350394,-0.7674735375403261
sample_180,-0.6215933614954957,-1.038120949206558,1.2426201900944167,1.2526493612340257,-0.776738543574804
sample_181,-0.8962646216032043,-1.1396091035722753,1.2487174183264889,1.1968701767501644,-0.739032879547122
sample_182,-0.8869236794823002,-1.1781026481016905,1.2867297528437074,1.2409783973746653,-0.7564149378760202
sample_183,-0.7760890906723947,-1.067245048601394,1.1899360371895622,1.1342987450309545,-0.7075720925966716
sample_184,-0.8827012851068595,-1.1411458106922212,1.2276841163401973,1.149277847464341,-0.7100627892917524
sample_185,-0.8716423653590875,-1.1069939412371508,1.189186909810178,1.1284790862480891,-0.6897592010563455
sample_186,-1.130921676931573,-1.298333089940507,1.301791031738357,1.2040908116340756,-0.7131339936807437
sample_187,-1.217301133846194,-1.275455661335384,1.2557888045806727,1.133190213414639,-0.6844862470190324
sample_188,-1.2594048113850291,-1.3538567922025315,1.3063677636242867,1.1744555771288085,-0.6935434262923612
sample_189,-1.3259052579962338,-1.3313436129524363,1.263500959411883,1.1185376857950133,-0.6683781244361202
sample_190,-1.3687139005487288,-1.343532187144655,1.2624110760827019,1.113343038477178,-0.6612081063365097
sample_191,-1.4231840858957918,-1.3621717657640227,1.2562649914420487,1.0899211402715594,-0.6473159483248546
sample_192,-1.4501843636539828,-1.361728290264755,1.2424302323025325,1.0622374859146948,-0.630029836418828
sample_193,-1.4691677042358477,-1.353315462420383,1.2157608471032566,1.0316429445415833,-0.6085564066984975
sample_194,-1.5663943902689519,-1.4242661103286964,1.2615041010365513,1.0537618798417165,-0.618016853634473
sample_195,-1.5933795562779745,-1.3996528576969802,1.2202131082246916,1.0101562210043202,-0.5936432226939821
sample_196,-1.514747695093363,-1.3322839788305458,1.1644913946642332,0.9620859663220721,-0.5686972931547075
sample_197,-1.7056416626615651,-1.4421665624296869,1.2313341904604271,1.004970675179477,-0.5888033832567551
sample_198,-1.630167637520413,-1.3905515060585565,1.198712918296837,0.9856704275240419,-0.5818698587735971
sample_199,-1.7535369831172598,-1.4452183777224665,1.209951053894481,0.9720103072312536,-0.5699674905517609
