,PC1,PC2
sample_0,-3.9020223354011785,-2.9223853938213264
sample_1,-4.226639666016835,-3.545716488454056
sample_2,-3.8752482614131187,-3.4818568309139954
sample_3,-3.4443185470550817,-2.833351531924272
sample_4,-4.110485313498348,-3.0495320100653704
sample_5,-3.4701927769988217,-2.5552027577085017
sample_6,-3.7115063053363495,-2.7072304026143694
sample_7,-3.747753184086088,-2.799466279424594
sample_8,-3.931885000477731,-3.14598487310695
sample_9,-3.2265655864935963,-2.357744541349381
sample_10,-3.9888539512176573,-2.941198914697019
sample_11,-2.959729749127093,-2.227995507482925
sample_12,-3.7065984188042376,-2.4685197184200645
sample_13,-4.020553987403714,-3.0571352883283445
sample_14,-3.456812536714066,-2.5149117416810194
sample_15,-4.003419664711001,-2.801395920983578
sample_16,-3.6275257046197993,-2.4161420684675536
sample_17,-3.6755867220392355,-2.287886948353927
sample_18,-3.3786924203987234,-2.2734750486392947
sample_19,-3.080899265681086,-2.0454102981431737
sample_20,-3.3710553817448377,-2.268129087341621
sample_21,-4.357832771742404,-2.873708758960733
sample_22,-3.8969807744266,-2.086317137676609
sample_23,-3.381361948819898,-2.062214224118143
sample_24,-3.3850812420165686,-2.1362776899852385
sample_25,-3.936317850925429,-2.2356356144422036
sample_26,-3.968096582381657,-2.32836650293512
sample_27,-3.8128006429732713,-2.003423165114606
sample_28,-3.8659292939120666,-1.8424508195924594
sample_29,-3.2354111275868664,-1.458104600324789
sample_30,-4.629532589520479,-2.3234647424144854
sample_31,-2.7770847669588035,-1.1512062229802908
sample_32,-3.362704483055688,-1.7535962631773407
sample_33,-2.8817633136468532,-0.9686903570574777
sample_34,-2.777054229113309,-0.9457760642264467
sample_35,-2.9303152631679277,-1.0420037128699546
sample_36,-3.6974666673761982,-1.4446208582336981
sample_37,-3.5035408621556807,-1.3420216127386715
sample_38,-2.809123343776665,-0.7796021945527327
sample_39,-3.1848082844452064,-0.9548158974090186
sample_40,-3.2345992397854837,-0.7877377388065253
sample_41,-3.1589606044180205,-0.718654599716253
sample_42,-2.3401223242646396,-0.3163161116640862
sample_43,-2.3427664921148983,0.1296133739111086
sample_44,-2.764265153763533,-0.1278341588160479
sample_45,-2.6613737096287498,-0.3590956095622052
sample_46,-2.9293748513439284,-0.12460666431584741
sample_47,-3.044175463774344,0.09169029657516722
sample_48,-2.55362541640413,-0.1428054298649966
sample_49,-2.6956487187743496,0.25456011482347835
sample_50,-2.3933539210235577,0.3730454465825899
sample_51,-2.2762405006640414,0.23057596723857823
sample_52,-2.3907975236166115,0.5253759034095664
sample_53,-2.270794865033912,0.7758173402636638
