,PC1,PC2
sample_0,-3.731156745138123,-3.4954936139403583
sample_1,-1.9613792209133232,-1.2589150072271018
sample_2,-2.9249695460355434,-2.350860417675417
sample_3,-2.658074109900213,-2.2302090597881343
sample_4,-3.3290093693720966,-2.5052448773840146
sample_5,-2.6189083181587924,-2.200262748109718
sample_6,-2.442449693991383,-1.7308319853449652
sample_7,-3.0224254257767296,-2.3619129405748933
sample_8,-2.7630220166240167,-2.169139876816438
sample_9,-2.789122892911796,-1.9679293923388552
sample_10,-2.1724730046170904,-1.6968845569432978
sample_11,-2.443945725575226,-1.7111219131112392
sample_12,-3.508352838527008,-2.8975088686860877
sample_13,-2.8643609518376136,-1.8852410040707648
sample_14,-3.479443865722483,-2.2161928209518957
sample_15,-2.55651991157985,-1.4786164162026474
sample_16,-2.674765799577911,-1.362402681752022
sample_17,-2.6427415462206962,-1.8192688153434153
sample_18,-3.530124416829216,-2.7574959856644004
sample_19,-3.6606943706877515,-2.2266980863352726
sample_20,-3.561899179181379,-2.3664773440253954
sample_21,-3.99532539742327,-3.018199695609448
sample_22,-3.4205045556962035,-1.8391497658865015
sample_23,-2.4047951835852532,-1.1573254694383295
sample_24,-3.8031739476140127,-2.5005678720653925
sample_25,-2.907668565992489,-1.840580228175817
sample_26,-3.0078675878163894,-1.3313062128712554
sample_27,-2.441995885871235,-0.8818970707390156
sample_28,-3.07936132365675,-1.622030898062297
sample_29,-2.9941875986834763,-1.6592878098746675
sample_30,-2.4057335020813553,-1.0348211121302977
sample_31,-2.735358335193545,-1.2141075358628
sample_32,-3.1493621835734196,-1.5100246082984474
sample_33,-2.6091813738580174,-1.0961556431648154
sample_34,-3.2513909991924037,-1.1155290398792743
sample_35,-2.8002340920179027,-1.087374310363444
sample_36,-2.843110605679366,-0.4533453119680026
sample_37,-2.599636099308004,-1.071741115299847
sample_38,-2.9951846182043593,-0.5941659065807569
sample_39,-2.544874903530677,-0.6259165236913872
sample_40,-2.151230375831093,0.1974244462498401
sample_41,-2.910674931744299,-0.1326478063355601
sample_42,-2.191463526558632,-0.5505899624961984
sample_43,-2.261616597346819,0.1198500163789397
sample_44,-3.107192669516859,-0.6497927953612694
sample_45,-3.3038066703335547,-0.04179157881798204
sample_46,-2.3411252937702556,-0.10833017616878303
sample_47,-2.4568719342813017,-0.001915973626620925
sample_48,-2.7470596671777976,0.05902461987685999
sample_49,-2.4070922359336753,-0.27215470554491383
sample_50,-2.33925780406504,-0.5396438419978169
sample_51,-2.7463072423244377,-0.3614303472867192
sample_52,-1.9701632173828874,-0.18659834206492726
sample_53,-2.554079279227328,0.35877958895480466
sample_54,-2.0859675716574517,0.7282972920318038
sample_55,-2.758223269975677,0.22411421006779808
sample_56,-2.1661681536506747,0.7318940949307297
sample_57,-2.0318371850124315,0.4753256477523858
sample_58,-1.9970314951088959,1.0112889358434924
sample_59,-1.7826975628705282,1.0013074095948742
sample_60,-2.0820316398613077,0.733014832419704
sample_61,-1.7947204490696242,0.5248775719447529
sample_62,-2.3661702624389482,0.7839172429785337
sample_63,-1.4415360964114012,0.910920175659847
sample_64,-1.563370785797759,0.9490045057507469
sample_65,-2.5250746599028893,1.9477787550713535
sample_66,-1.6401483288929948,0.8647494927722715
sample_67,-1.9286093100627675,1.7574654011782562
sample_68,-1.5434922277535585,1.0646956535535912
sample_69,-1.6734772098290938,1.2328269940094134
sample_70,-1.451474928401603,1.1750424323080593
sample_71,-1.2566193745213081,1.44311339103201
sample_72,-1.627528855687188,1.5654812456925002
sample_73,-1.2710252711974117,1.0121665894312109
sample_74,-1.6605277483655738,1.3231757454432824
sample_75,-1.1259841063723817,1.812280093309327
sample_76,-1.2599945860796453,2.028148112559397
sample_77,-1.4826509307353504,1.8525957579430705
sample_78,-1.1957300963974704,1.2902794732975666
sample_79,-0.9863194531308476,1.4167652836778961
sample_80,-0.9254198471654669,1.0358400980431206
sample_81,-0.8244911649704385,2.622532998287758
sample_82,-0.7269436822334717,2.429991619982451
sample_83,-0.8480001219220721,1.8540425687060995
sample_84,-1.1790006352220341,1.5684627264999875
sample_85,-0.9443340496441917,2.7686616041774568
sample_86,-1.2365145844837342,1.737291940593477
sample_87,-0.5187519922579211,1.9894864071655993
sample_88,-0.7133459770870293,1.8199728892978473
sample_89,-0.958123082506949,1.970340794870702
sample_90,-0.35318076704851936,3.0184415655914116
sample_91,-0.5348232679732023,2.14080553917352
sample_92,-0.5901043227163397,3.4070429230762405
sample_93,-0.4516868406064678,2.8663610094158116
sample_94,-0.59628196248393,2.7746612417273426
sample_95,-0.37770763089022,1.7547829648738893
sample_96,0.19745281396168515,3.0870370175790462
sample_97,-0.09366687299089518,1.3694974379762581
sample_98,0.2620833772336459,2.4878448164199627
sample_99,0.258463140498651,2.1229254927149794
sample_100,-0.17195743985471398,1.9360060703199276
sample_101,0.31025560799851015,2.320602959836896
sample_102,0.2235249657944711,2.3318975086667426
sample_103,0.2880529426275674,2.1109360261522516
sample_104,0.13115299963100907,2.3986940262399052
sample_105,0.19978868592120966,2.739179756493069
sample_106,0.42955055445680934,2.060366095740589
sample_107,0.28247129082510763,2.8774915547597963
sample_108,0.36401545866428353,3.020857933188585
sample_109,0.5026583471491998,2.498251310437414
sample_110,0.9298700022059065,2.483363539622366
sample_111,0.6660743209554724,2.0779846780463336
sample_112,0.16892106846722088,2.4384930025025193
sample_113,0.5993747772932124,1.5965014672912734
sample_114,0.8818712420875624,1.906416920436329
sample_115,0.7489891630898381,2.1832041827705906
sample_116,0.7300596168317367,2.0713963482635727
sample_117,0.772254622038359,1.6639652879804736
sample_118,1.1848273106368445,1.6204235577677255
sample_119,0.8912226633061128,1.779027399459189
sample_120,1.4947997774230364,2.0908967756369763
sample_121,1.3952172649081822,1.7157216988333308
sample_122,1.4585814009758058,1.3362921815866269
sample_123,1.4879186417164167,1.5932775573714226
sample_124,1.337398312140034,1.6794496558959668
sample_125,1.296246256114589,0.8131537128849394
