,PC1,PC2,2,3,4
sample_0,-0.6447248240549861,1.8272887523468493,-1.6070873322879096,-1.496934136989116,1.1938701459106091
sample_1,-3.6555816231546507,1.8469934782783004,-1.5901348298262326,-1.4514047442381397,1.1437366555047794
sample_2,-4.143160705852755,2.41228130760128,-1.6675683434800275,-1.48389076874961,1.1528062107482353
sample_3,-0.261885883939403,1.8414170953085431,-1.607133276167412,-1.505212853583116,1.191445043361056
sample_4,0.33954249444971063,1.407323590004054,-1.4661812249764299,-1.5592609877954406,1.2132539432719354
sample_5,1.1256290223472076,1.652185093513981,-1.5284350626471166,-1.4942494354208413,1.1983137366611878
sample_6,2.539527908767802,1.3383316747450804,-1.4757479563682634,-1.4205187514821649,1.1384936667197
sample_7,-2.489866004794312,1.6091398070666465,-1.4661712328387846,-1.443380161687308,1.149798257479742
sample_8,-2.8190680292699306,1.8514415099174866,-1.5881722071314957,-1.3832532099560253,1.1047159919304756
sample_9,1.6101941157104267,0.6792236330005389,-1.2323273645140917,-1.3724055345977777,1.076489647182345
sample_10,-1.0725287734568574,1.7675451096399522,-1.4959542995035653,-1.4782911022058731,1.212587756537103
sample_11,-0.1614574075314803,1.2165674143759904,-1.4075948239646874,-1.4794878422637774,1.1328323252061956
sample_12,1.4279630976056286,1.3310726969223419,-1.3655381060033736,-1.4842113954462093,1.1989855755217504
sample_13,1.697157284615254,0.6019896254387183,-1.101306421420482,-1.358803286708089,1.0885160806295322
sample_14,0.555362037199524,1.0146181792294893,-1.3005191935251552,-1.4297225562624387,1.114822486837286
sample_15,-0.6035187663460968,0.5563840277330941,-1.0088355458699396,-1.2771732121255923,1.0558958985309548
sample_16,1.4989794420281506,1.2699108591292947,-1.3444409896882559,-1.5177237495296814,1.2324953403774705
sample_17,-1.9009473992076533,0.7865426419683158,-1.1258109527417346,-1.3051501740008955,1.0315504067131454
sample_18,1.2126779988017111,0.24581141432233636,-1.0439793333595662,-1.3764357381168495,1.100589486207967
sample_19,-1.084444392313304,0.17085027993789428,-0.9369173118919815,-1.3345685521706865,1.0696947057674793
sample_20,-2.2302339490778054,0.6555568224000611,-1.0442306459657036,-1.3448155167834246,1.0786743429466517
sample_21,0.18831755178018514,0.197150027028481,-0.8171397559120337,-1.2974727903688121,1.0692562321977128
sample_22,6.595554493503935,1.2117376593388065,-1.1960351902944077,-1.3969980848786065,1.1497310711980093
sample_23,-4.168268261527095,0.12667830416189826,-0.9282917587971002,-1.283960063967026,0.9571160739161352
sample_24,-1.254036021946854,0.34391502561645204,-0.7752250279654842,-1.1827884977457883,1.021043939221532
sample_25,1.043765251370651,-0.13659941976891649,-0.7419871026428864,-1.2203227078221903,1.029196107319581
sample_26,-0.7161528672930357,-0.115307642641096,-0.6517605506695282,-1.1812137255278763,1.008584733498086
sample_27,0.14853879613226154,0.10538496944150576,-0.7015448401217446,-1.2004947868627602,1.0528904809614228
sample_28,1.8322806384534327,0.2768536467793335,-0.7835769190265726,-1.2115297610879507,1.0843899350426676
sample_29,1.9896375200467182,-0.35863648857471403,-0.5669725621607281,-1.2072750821077394,1.0483551458814289
sample_30,-0.7205583437726281,0.19860749419154541,-0.5491015155873546,-1.1817995101849783,1.0835280956803268
sample_31,-0.5420350250658701,-0.38676944488901555,-0.31325198542858074,-1.132099701196541,1.0307812213673955
sample_32,0.029064448227172364,-0.7575178530250799,-0.4380400538053813,-1.3268076256019947,1.0520986540303976
sample_33,1.797288553973629,-0.6492417547337308,-0.5033926777448718,-1.2718064273273504,1.0447409779358952
sample_34,1.3117371218420604,-0.4860479875595298,-0.6137374329952489,-1.2249348522489856,1.0009622108053005
sample_35,-0.6313604357899384,-0.6044514238461327,-0.5667074082423037,-1.1646172282088996,0.9704496308652897
sample_36,0.7355896878977339,-0.6907632669601242,-0.3271839516320992,-1.1249577905505215,1.0150416495991181
sample_37,0.4359220532518408,-0.1446175861012102,-0.43400376676765007,-1.1239712933180492,1.0692247594088589
sample_38,-0.07966134120372827,-0.5825645564696876,-0.21180427304645755,-1.0675707925982945,1.0212819462050258
sample_39,2.1213510345121036,-0.699390163103464,-0.34005302475454774,-1.244070304291546,1.0573990141229437
sample_40,-0.23533806254251366,-0.6856214954249018,-0.35792264122403983,-1.0807261317057781,0.9586549436765036
sample_41,0.7585233378244465,-0.986050188007078,-0.19698566009672175,-1.1094535702097552,0.9864391901699188
sample_42,0.7135790677804192,-0.3713398851194172,-0.3693339118715248,-1.1376311564903638,1.024313650320898
sample_43,1.6427545531918677,-0.8443041549059278,-0.09435798418530822,-1.0406347553686908,1.0045070357244297
sample_44,1.604660512404654,-0.8009583971522098,-0.09037996927259906,-1.1014929212041287,1.0256537375474022
sample_45,1.1095356874836984,-0.3321234815810727,-0.29151005540436625,-1.0737569160383422,1.0547750372308808
sample_46,1.0930646382229325,-0.8444559997621497,-0.09488755582668626,-1.0559678645216937,1.0183532381865121
sample_47,-1.0082312446155768,-0.8021567555480668,-0.1178730749575165,-1.0158244030000352,0.9324199813705862
sample_48,-1.030838063587989,-0.8086957337664791,0.11583872553567266,-0.9357319044194305,1.0128093862090701
sample_49,-0.3398884228081334,-0.8473534575656532,0.08745792389889487,-0.9508447354268523,0.9812827242119594
sample_50,-0.26718069018139673,-1.0960396025014625,0.248336384222762,-0.8864046452638936,0.9535495015730125
sample_51,0.6758420547384943,-1.0631871348018003,0.28964633019987635,-0.937893266264023,1.0095433610225724
sample_52,0.6623068969965492,-1.364351870710232,0.2196714810901599,-0.9481188617773252,0.9591643058134709
sample_53,0.12507973449431414,-1.181534245647385,0.2527800770501126,-0.910978422641038,0.980871301396932
sample_54,-0.6907565337467434,-1.0930788015766757,0.3031226297695207,-0.8264433607532884,0.9416006625792593
sample_55,-0.2007118053809186,-1.1080824687695043,0.418548556843579,-0.8225538324951636,0.9590386580578175
sample_56,-0.546273248401138,-1.183967904132644,0.3913922114812041,-0.8427859644956232,0.9443129211539742
