,PC1,PC2
sample_0,-32.84035718551665,-24.38282763632756
sample_1,-38.494149430270205,-37.080565232420085
sample_2,-32.560240556358934,-24.488013942985468
sample_3,-30.712797144199925,-22.569960105177614
sample_4,-32.30977705238097,-23.329609515799877
sample_5,-29.750304256275157,-20.616350459818854
sample_6,-32.849717864267376,-24.315215573913633
sample_7,-29.983766003053734,-20.5964174490244
sample_8,-29.80000076195168,-19.528529142835847
sample_9,-29.095754701923045,-18.524721222858087
sample_10,-31.73544568490587,-20.28583519988264
sample_11,-31.976327474158577,-20.845472924961246
sample_12,-29.00086205361729,-17.523221145672856
sample_13,-28.85568302427721,-17.222355415558877
sample_14,-28.143709567472147,-16.27802066862011
sample_15,-30.850405214132426,-19.737649069268134
sample_16,-29.880591503836047,-15.694475619423773
sample_17,-29.59485459251476,-17.018687733961652
sample_18,-33.06041050338976,-19.65122238061834
sample_19,-29.503354835592283,-15.487067749905908
sample_20,-28.43015762491824,-14.904073340136602
sample_21,-30.29147097560131,-14.947744530378898
sample_22,-29.739550146627472,-16.03614440009965
sample_23,-28.779162873459274,-13.632069659558416
sample_24,-26.843122511906984,-13.681404584753267
sample_25,-26.981952664153958,-12.126943311541233
sample_26,-27.700808545359127,-11.316911982454881
sample_27,-27.83285106396161,-11.459827337803262
sample_28,-28.968061171000937,-11.351853053388227
sample_29,-26.332793452579107,-9.37230793345085
sample_30,-26.137579140242742,-10.218628552281354
sample_31,-27.87120444735133,-11.206496951129289
sample_32,-27.684795465505992,-10.375425365329944
sample_33,-27.704596886735082,-8.846668193499218
sample_34,-27.08203070681119,-9.833102703773575
sample_35,-26.872067624348723,-8.806222120575649
sample_36,-25.691067622216277,-5.845545359953611
sample_37,-27.06946582738661,-8.465439324520721
sample_38,-27.25277692497326,-5.272446099121333
sample_39,-27.215228659747513,-6.356623853117825
sample_40,-26.038764814833865,-6.172178977729893
sample_41,-27.29252633999216,-6.103088269478556
sample_42,-24.982974479027504,-3.2727163951144314
sample_43,-24.603395159133747,-2.4098986725922793
sample_44,-24.597387471136162,-2.2983268434626356
sample_45,-23.41642570847378,-2.0263301250390913
sample_46,-24.66041683308765,-3.4361102033365225
sample_47,-22.879416711259097,-1.4066114812032193
sample_48,-23.345902360481723,-0.15059847090364933
sample_49,-21.4698628168282,1.1720300282121956
sample_50,-20.321016826048957,0.7533317090410929
sample_51,-21.533562600161087,2.660442776577006
sample_52,-22.868042715087253,3.2053135933273436
sample_53,-21.72089028170092,3.966165524370099
sample_54,-23.061691782865193,2.7455905956283626
sample_55,-22.96104494291662,3.2775344004983293
sample_56,-21.987043406825943,4.049473688442482
sample_57,-19.32821023164158,5.431627364641841
sample_58,-19.455039643695756,5.465941458653636
sample_59,-20.253888967482922,5.475902107698505
sample_60,-20.75461994927091,6.50947191287903
sample_61,-18.16490173853864,4.688160030982413
sample_62,-19.364475891512075,7.194888280163
sample_63,-17.832136310618317,7.956731540108646
sample_64,-17.469346959374445,9.652403668478657
sample_65,-18.57803213488283,10.423640726935995
