,PC1,PC2
sample_70,-80.6564758938216,-77.76381586970213
sample_71,-87.3547986167239,-83.29773539630102
sample_72,-89.74423892280672,-105.23951367992429
sample_73,-81.19881793242546,-97.5622308036521
sample_74,-80.13217708187679,-110.52552981551936
sample_75,-73.86337884105608,-105.3459723209221
sample_76,-71.89676332454559,-112.52100927358505
sample_77,-70.63243980931269,-124.14703503546194
sample_78,-71.00648892753273,-123.02198084216568
sample_79,-60.96930729566915,-121.90258384679798
sample_80,-63.68681789328679,-126.40537057274086
sample_81,-60.39469756066688,-129.73932619867062
sample_82,-54.59581581948876,-123.94722807616414
sample_83,-50.20364401271106,-129.72392462664777
sample_84,-45.65268769405177,-120.60107043170149
sample_85,-49.357098224258486,-139.86149296763966
sample_86,-41.33307032043397,-137.72069649140545
sample_87,-39.54354884741659,-154.77637599302938
sample_88,-40.43982643707582,-145.49426562333542
sample_89,-38.178893547177786,-145.72348121547725
sample_90,-35.41182041348093,-149.90360153880448
sample_91,-31.751669819160917,-156.1484175127613
sample_92,-26.955628571754268,-156.91032036258179
sample_93,-24.19380173203433,-143.68577757394215
sample_94,-20.984614096692486,-157.014170948445
sample_95,-17.40165869513155,-163.53974045610562
sample_96,-17.206236238148364,-155.75901557528002
sample_97,-12.227048804577587,-142.44101128640744
sample_98,-7.832436773984183,-165.28942014430754
sample_99,-4.858917073082489,-143.49803620101744
sample_100,-0.1511951121154803,-149.00857594775485
sample_101,-0.665308675917591,-146.26186117512972
sample_102,6.472637059039847,-162.87355122493443
sample_103,6.443962722461546,-154.80018045398432
sample_104,8.629162128762934,-149.98546399220834
sample_105,14.39486708895951,-166.4587763312512
sample_106,15.436542595213893,-153.23943721207382
sample_107,16.421799176608594,-147.30102178004628
sample_108,23.149764358226104,-166.12010272432263
sample_109,24.408125092754172,-149.81024233775162
sample_110,27.55216281991002,-148.34479209795447
sample_111,28.077688361389452,-144.4875228371251
sample_112,32.138111486070244,-141.47089788330027
sample_113,28.43777128408626,-126.35750749915158
sample_114,37.500633141880094,-134.83300143015853
sample_115,44.177325659643216,-145.80517471389834
sample_116,40.29015740107113,-142.4334188906334
sample_117,45.17887729523355,-128.02611140603724
sample_118,48.170114253898895,-128.625009100585
sample_119,48.043477656676714,-128.85487005219542
sample_120,56.473576883961435,-122.59441105044381
sample_121,61.70697872770448,-130.98405368195654
sample_122,63.76761037642836,-127.75132114274751
sample_123,56.16219230006422,-111.19328897917327
sample_124,63.04732996834371,-118.2418176252143
sample_125,72.45820729494706,-119.95616412754572
sample_126,70.15405663503056,-95.49067589689919
sample_127,76.28202174674702,-103.15612698840717
sample_128,80.03600422955542,-97.37028334386409
sample_129,89.44341043207957,-101.89355826693975
sample_130,83.70035487058789,-91.9642737224107
sample_131,79.6638650210895,-80.98490875014832
sample_132,100.3159541358349,-89.49067139287982
sample_133,86.17738508395985,-82.50851937901211
sample_134,93.69693478516902,-77.93615721849282
sample_135,92.91636084183857,-68.09348448671696
sample_136,101.05635978277061,-64.39880444660244
sample_137,99.735571055114,-56.59055982539964
sample_138,101.72346093449879,-57.571338309608095
sample_139,104.99674088665705,-43.576743280940974
sample_140,99.83692180211256,-40.72142963277618
sample_141,107.2384549810609,-35.71217946804632
sample_142,110.8689937485107,-37.13067575958603
sample_143,122.86882832108023,-31.109546275735273
sample_144,125.83529100992214,-23.245779214338857
sample_145,116.84509244525846,-22.260997072756723
sample_146,125.28403689562617,-23.496719153185214
sample_147,128.0334429881678,-10.599768923584291
sample_148,117.26896079313869,-3.504427472990582
sample_149,126.68195032645949,-0.4288115263768253
sample_150,130.54971184171043,3.6420825483571235
sample_151,135.62314218751828,9.353291009346918
sample_152,130.30335514795692,11.052063471209584
sample_153,138.02318197329606,21.743973974502097
sample_154,138.73413413611752,21.937587952693956
sample_155,147.11446220892302,27.526654223977157
sample_156,133.6452803535038,28.585111964736193
sample_157,145.71355463259633,33.01301102774041
sample_158,145.190385474926,39.69425887847712
sample_159,149.9674056073212,45.4298870776249
sample_160,143.80208370469975,43.54917729615159
sample_161,163.14837418382606,56.87836937910419
sample_162,143.9474519302264,54.35948401914577
sample_163,157.09334942992342,59.2886087080489
sample_164,159.32613894987338,68.78592390562564
sample_165,169.10676741597473,79.26204244451844
sample_166,157.9120029657106,72.9843009610133
sample_167,158.22844805627972,76.32099303097257
sample_168,159.53005783533726,81.20364063362831
sample_169,156.68381120996517,82.40194296576188
sample_170,161.14390656643386,88.26197012473317
sample_171,155.64140437748608,87.17621007371685
sample_172,168.57205959761146,95.51025862157972
sample_173,177.82706485969774,107.43437386195919
sample_174,167.97867380024894,102.19153517814777
sample_175,167.91489327534032,102.76621610461693
sample_176,170.2733235891641,106.83971100333525
sample_177,165.2775730793196,106.78719205299238
sample_178,161.02319321557823,106.51757947418753
sample_179,165.28806240947935,108.49671287282064
sample_180,180.85779277898357,123.82656099065278
sample_181,177.27100856151947,126.94458925606796
sample_182,182.53489275960135,130.8295405994348
sample_183,156.7969806035663,108.47531926246846
sample_184,162.64769592072014,115.39773569756021
sample_185,149.04034353880482,104.8728761541511
sample_186,180.01217158658403,133.98453691276617
sample_187,179.0313691052084,135.1442488568767
sample_188,171.90322028972318,130.02009497527797
sample_189,173.3954289137459,134.29154044163062
sample_190,201.91911941075304,163.51760910929744
sample_191,169.9669913191063,133.64280112730435
sample_192,184.24510997551192,150.24878984471164
sample_193,179.4158199705065,148.70606864363265
sample_194,185.27237649132795,152.6413428375516
sample_195,173.81972528555033,144.2969046737059
sample_196,170.7777019910286,143.0757358504595
sample_197,170.48282275068425,142.49572307024948
sample_198,169.98850033030863,140.97960884272072
sample_199,170.6001427808845,144.5963892562846
