,PC1,PC2
sample_91,-48.70554107129799,-297.00096097477376
sample_92,-42.03831656749999,-326.3893836657352
sample_93,-30.96804019706492,-302.47146018954646
sample_94,-36.021178409716796,-303.53484499958876
sample_95,-28.23986398108215,-298.2093748622358
sample_96,-25.02530353826726,-333.4178063268041
sample_97,-8.834210061920782,-315.0212453598147
sample_98,-8.123034783265044,-301.075097443245
sample_99,-0.271600639167589,-288.089135522453
sample_100,5.373613065107401,-340.9599443612083
sample_101,14.039325346345592,-325.28135040053684
sample_102,21.214775805073916,-310.35990364545955
sample_103,21.206597960301604,-306.36355882826064
sample_104,31.50462069659533,-309.91903279883564
sample_105,35.86599353058377,-326.09882916467825
sample_106,36.63978052100624,-298.8966686611885
sample_107,45.49139083286043,-292.7709046892088
sample_108,52.38185273810629,-294.4785781853283
sample_109,51.029112877599886,-282.8729144277797
sample_110,69.84089920057068,-299.2852213746954
sample_111,67.3721473456774,-289.6213941025966
sample_112,71.53431677410516,-306.1694072163827
sample_113,80.1885753183793,-277.890809137989
sample_114,81.49823689699278,-276.7447405751667
sample_115,93.56952857698532,-266.70340505912515
sample_116,93.40624991139647,-254.13401212805852
sample_117,101.91351222229748,-259.6660951666193
sample_118,110.97980816953987,-266.781761602763
sample_119,112.15872126828506,-255.79802507790677
sample_120,129.99993570355224,-242.52896123420442
sample_121,128.04554159419882,-246.24689139698253
sample_122,138.51344485806771,-238.05156962109626
sample_123,148.28218943649966,-231.4880911342112
sample_124,139.5835745845006,-218.6303013394129
sample_125,161.43087809981907,-216.07453815954372
sample_126,161.04426956391922,-204.384766298925
sample_127,176.3701691115262,-210.88171291285644
sample_128,180.83013974479172,-196.76990086113608
sample_129,176.88780650217262,-166.7507819326924
sample_130,175.1822722635261,-160.06826605057304
sample_131,186.21615151216534,-168.48147800714008
sample_132,185.4128424217777,-163.71422569344148
sample_133,211.31605613618567,-142.31729467450882
sample_134,218.62657313495893,-133.5621593190087
sample_135,185.60895249428037,-102.85207119430285
sample_136,217.9578267343885,-117.48152425048556
sample_137,224.7603270192961,-129.33104055197504
sample_138,214.92426895217764,-84.94199561781227
sample_139,216.9399499014374,-81.27130904838593
sample_140,224.27441168540506,-82.81629988416879
sample_141,243.03366274666607,-70.1286603324751
sample_142,216.65495069996422,-64.66216025894504
sample_143,251.72803094361163,-52.05007635197788
sample_144,241.35823359994518,-39.289286945017665
sample_145,273.5685484109194,-32.35006969851947
sample_146,246.97513778007263,-13.690879986827937
sample_147,260.3435920076191,7.004233297990637
sample_148,247.00015408392872,5.0787190651543614
sample_149,260.03429097202707,12.063876873306286
sample_150,280.39751408295416,26.01414021067489
sample_151,275.9878110504366,26.808954071122415
sample_152,275.28769843610775,44.03672522555244
sample_153,264.81387180486166,36.761943752826284
sample_154,261.4818332118191,54.26593814134701
sample_155,276.15269231745225,64.51028566616458
sample_156,294.76390706155445,84.36795185295135
sample_157,307.5548799197969,80.0583637120302
sample_158,282.3917419497668,97.2553780763919
sample_159,298.32745111155083,112.62645283318457
sample_160,279.1117720259504,102.75235445690635
sample_161,296.96574009379736,118.12077901860087
sample_162,303.5585738407009,136.73044664649424
sample_163,304.4648189732968,131.27481649837947
sample_164,309.71180407766076,146.77331895544154
sample_165,314.3640673211576,156.75849513618454
sample_166,320.7272272830211,171.25675282943095
sample_167,311.57864937878185,164.3010776167807
sample_168,316.34294956684676,171.8376396960202
sample_169,306.9095534278081,170.5224043808087
sample_170,324.9453081419805,207.58836542626088
sample_171,307.5599763976162,187.32104090603772
sample_172,312.2379285398956,189.8957869715592
sample_173,319.0770751608331,206.0723720461818
sample_174,332.9991507216732,220.1483115017948
sample_175,330.5338096808356,226.57952126773043
sample_176,317.3532076659392,216.7175971231215
sample_177,304.6246033023658,210.73911237641536
sample_178,322.7873001260377,228.14779025755143
sample_179,341.5692457587002,252.3257386568901
sample_180,314.04170351370254,228.92996104906877
sample_181,314.030504302995,242.11291493167988
sample_182,360.8106047699932,280.08215664416286
sample_183,346.31192743651127,268.94550701591004
sample_184,341.0231212755541,270.99010357433383
sample_185,319.81150146705045,257.8842115056601
sample_186,345.3341332618942,282.01512104936387
sample_187,312.66524320185727,253.30403431323919
sample_188,341.11779331138115,282.9805212511252
sample_189,350.0404584570493,297.3477443091355
sample_190,338.98631762119885,290.33145742357755
sample_191,346.51016123087595,300.415650492316
sample_192,315.701747970961,268.90626809623114
sample_193,306.47659863925855,262.47383516488975
sample_194,319.58171400442194,280.71124181113754
sample_195,334.92215999410803,293.73282760569055
sample_196,320.9457384995498,292.15106269452906
sample_197,315.6936601473186,284.3620576822122
sample_198,335.13493724488626,307.4765318073361
sample_199,339.89945514728703,317.6598525653838
