,PC1,PC2,2,3,4
sample_0,1.9781529161554812,1.8793383396930572,-1.5371009361697283,-1.3235460116645519,-0.8781415088179749
sample_1,1.4008281216374048,1.6064119166616966,-1.437445865852219,-1.323153244446668,-0.9350196826128565
sample_2,1.5259904420646466,1.7093139960867545,-1.4588809704660108,-1.3085210051333904,-0.9398763858983357
sample_3,1.9236911392566587,1.8428119806432242,-1.5498686753396926,-1.3812086992270098,-0.9319514121952522
sample_4,2.043006992314074,1.7901948604829416,-1.4827090419934936,-1.3455398911799794,-0.910788407015654
sample_5,1.2462214839399162,1.553892203969512,-1.446542450915439,-1.31882581349825,-0.9209821773519646
sample_6,0.7830849658967584,1.2985362530556261,-1.2746515638125786,-1.2396825029490035,-0.9379081139582445
sample_7,0.696116065760847,1.3426490982731185,-1.349532630151423,-1.2833125149015139,-0.96657230544276
sample_8,1.1055695079557917,1.503359794320614,-1.4385935410396962,-1.3618729599611799,-0.9700049165466198
sample_9,0.8098827242090132,1.3373972415989628,-1.3869684007091267,-1.3557146309912045,-0.9802557301344872
sample_10,1.0597529888462756,1.3878802301792423,-1.3857705838457768,-1.3304521436986951,-0.9555832227976548
sample_11,1.606803144692324,1.4551868202876928,-1.362874603202173,-1.3350442166625447,-0.8992124504202305
sample_12,0.8501969608490813,1.1465666822704108,-1.2546629404671175,-1.2964679637168928,-0.9269746797101139
sample_13,0.5411798379314091,1.097488288514483,-1.281408176993289,-1.338127288695179,-0.9886745255478313
sample_14,0.8645034046312698,1.2276815539809294,-1.3121086280523864,-1.3378163784823722,-0.965142632264322
sample_15,0.37054904898122265,0.8951691891344931,-1.1972931720235922,-1.3203744472121763,-0.9751786219023757
sample_16,0.5380267280854556,1.0974507409262615,-1.2103934718504583,-1.27786010995212,-0.9726954827040152
sample_17,0.014822949158384403,0.8323224473526959,-1.1544604634873992,-1.3155771823167308,-1.0320707926630888
sample_18,1.0510153334275496,0.9098507324932812,-1.091275504531023,-1.2862100417959688,-0.9239942610665006
sample_19,0.2987482768511982,0.7772467895913403,-1.0754390032901857,-1.2554373536298993,-0.9411636932152103
sample_20,-0.060015700206761814,0.7012959030030733,-1.1137808182342877,-1.3207950840025788,-1.0258942395735655
sample_21,-0.7891153919108234,0.6692073108396829,-1.1530264493720255,-1.2963558914696152,-1.0480481828699293
sample_22,0.36795722101738715,0.802396422484677,-1.1681076451264787,-1.3643451379977176,-1.0087537327462892
sample_23,0.424137642230105,0.7477125962872326,-1.0679727482659835,-1.3082538741655614,-1.002551976488283
sample_24,-0.4535524719845729,0.2872098157320793,-0.917579741168227,-1.2478154849385863,-0.9793942676996495
sample_25,-0.28847520898175927,0.6746256385398443,-1.082413301054699,-1.2701589288958863,-1.0224983150683544
sample_26,-0.2988854037279873,0.35270881569287155,-0.9053826389759488,-1.257468088779072,-0.9896739184375949
sample_27,-0.5368594524815662,0.3012847477772937,-0.9539009589898645,-1.3087195423802431,-1.0397569083535312
sample_28,-0.00875044533132724,0.4656145590414725,-0.9240873266703186,-1.2437123864290156,-0.974121967600767
sample_29,-0.7267399468303015,0.17517617447959904,-0.8592825548092058,-1.2435516842762235,-1.0076991597153213
sample_30,-0.5799163747001012,0.1017796376406416,-0.8098912324544116,-1.221310982488723,-0.9689803523795674
sample_31,-0.8723221787635876,0.02195943883135932,-0.8290479826917456,-1.2641504222824427,-1.007154481784032
sample_32,-0.39025557817786966,0.0664743347766891,-0.7430168396800223,-1.2264703873194758,-0.9807301833904557
sample_33,-0.20690253745035564,-0.07460744601873998,-0.5922273882905361,-1.1784556180900243,-0.9731717009977277
sample_34,-0.2797552893641731,-0.05471283797278915,-0.6477520793930903,-1.1879321736556008,-0.9634396683500212
sample_35,-0.48742955363908524,-0.10187820624595015,-0.6332956533923764,-1.1909524878202864,-0.9626555568902471
sample_36,-0.8920688146436595,-0.27696526813698275,-0.5996910077252734,-1.2209886127643452,-1.0074981734762711
sample_37,-0.9398232113589469,-0.19617872596735522,-0.6704317835085172,-1.2387307088655286,-1.0181821687837609
sample_38,-1.143170544448867,-0.18227304019419516,-0.6582074351448176,-1.2322074841698019,-1.0632103038926135
sample_39,-0.5115812766574105,-0.3577318128107602,-0.44166405149014665,-1.1646290956365042,-0.9992855217619098
sample_40,-0.6704472463257237,-0.42246746786649386,-0.43491134370303686,-1.1651235792724772,-0.9805463876831059
sample_41,-1.320532759038571,-0.6359199217053435,-0.3887800000532423,-1.1944287387977575,-1.0812971276088685
sample_42,-0.7319485024634513,-0.6352727427533982,-0.31704311731508195,-1.1628628293603416,-0.9868207701894761
sample_43,-1.0919902826373804,-0.634028497366074,-0.29351911779118206,-1.1021745715680966,-0.9851756680843561
sample_44,-1.2194824823757728,-0.7927869391021565,-0.2442724082797426,-1.1253921913033462,-1.0034582043436238
sample_45,-0.89825078379245,-0.658426014078037,-0.22364771580058906,-1.0770710210783714,-1.004687575722107
