,PC1,PC2
sample_0,-314.30178580390304,242.37232127512766
sample_1,-312.4474576615906,228.8642018886386
sample_2,-334.66938587156653,256.3841334377327
sample_3,-306.9971032998516,214.79975984449297
sample_4,-285.7967670429325,200.6991839319324
sample_5,-313.0272077864985,224.70519282150718
sample_6,-304.4117717164546,205.64501490225388
sample_7,-304.09240671787245,205.8359159367115
sample_8,-281.2907191586033,193.81522760752446
sample_9,-316.28791625293707,214.53580914133158
sample_10,-317.2734036011048,225.25463297511854
sample_11,-288.0054051006753,186.98272528699025
sample_12,-297.8685238479637,191.88091127377584
sample_13,-298.51131660481616,182.1492014292243
sample_14,-292.4895670563701,182.0409579296229
sample_15,-292.6344179549301,184.88121865593567
sample_16,-273.72105742152416,153.01574263251044
sample_17,-309.0911706681769,175.31698535798176
sample_18,-300.29199967964746,180.03397922941073
sample_19,-284.3258274284194,154.64306897229136
sample_20,-290.12684242967845,151.90797566842014
sample_21,-273.8023612191269,141.33456036221025
sample_22,-284.76505670004445,133.70123523913742
sample_23,-274.2078774822217,134.07596103331272
sample_24,-275.82169469054526,130.2996359595531
sample_25,-268.03372541942866,122.79361598775411
sample_26,-283.1845755790512,133.33439221613872
sample_27,-267.8836581629373,117.78683197119324
sample_28,-273.62956629075404,112.19469424894953
sample_29,-265.07013495350765,116.08230698533998
sample_30,-289.84959808537997,115.28299679615648
sample_31,-291.2757093481973,107.29995382456163
sample_32,-307.60250865414247,128.29532144093835
sample_33,-273.7236294624148,87.80730817181453
sample_34,-271.9082199554815,86.67583536968077
sample_35,-276.9892423922917,76.65145087339631
sample_36,-257.10534716453395,75.8524229414829
sample_37,-268.75855052895986,67.89803273634581
sample_38,-267.5473616233286,67.28708163343575
sample_39,-272.3442917170692,69.7937011481629
sample_40,-269.4645795355699,66.7397454115169
sample_41,-273.2068226496289,44.89244316723053
sample_42,-271.94326359153206,52.11320212623249
sample_43,-255.77579005299714,42.88633898364832
sample_44,-249.70709088121993,35.623583115167804
sample_45,-243.52107032657972,40.35688372117664
