,PC1,PC2
sample_0,-2.9144456445477607,-2.4306970185754944
sample_1,-3.1003294561719708,-2.8970541866561836
sample_2,-3.667742054971785,-3.45600388484999
sample_3,-3.2364182359990927,-2.980415450369644
sample_4,-2.98592468403965,-2.6200148746746077
sample_5,-3.02201884123204,-2.798631005105105
sample_6,-3.2154874562087086,-2.852376958028278
sample_7,-2.472754863851536,-2.0736346502879823
sample_8,-3.017300087337506,-2.690258985143602
sample_9,-2.87808687425684,-2.2910984000391084
sample_10,-3.5641923473309176,-2.881080143850545
sample_11,-3.412035641474952,-2.824257697207248
sample_12,-2.7626136063133955,-2.051743871220622
sample_13,-3.1708928228974065,-2.653370596860064
sample_14,-4.070529448379023,-3.334747219729849
sample_15,-3.060079454547896,-2.399550174309817
sample_16,-2.9507026217630874,-2.0536721589170384
sample_17,-2.76910083884193,-2.106487461645811
sample_18,-3.594793500418452,-2.8776466194985035
sample_19,-3.604269001679498,-2.660370168173888
sample_20,-3.4146544778320043,-2.6411877790884426
sample_21,-2.3751740890987327,-1.7391815259504366
sample_22,-3.189299409471284,-2.1271782364867033
sample_23,-2.661541728547313,-1.9500076292563395
sample_24,-2.951942062640668,-1.8234208397074019
sample_25,-3.0390003563617065,-1.7263407845056817
sample_26,-3.780884638326904,-2.5310298157035
sample_27,-2.703620402552459,-1.7231231110241765
sample_28,-2.8431944359505708,-1.7280443851355964
sample_29,-2.993623291294411,-1.8389302580825122
sample_30,-2.7453453591714863,-1.5370949190296355
sample_31,-3.603784721169849,-1.9932646584413471
sample_32,-2.355715080881377,-0.9183840981427904
sample_33,-2.4921518467327126,-1.1312124114132702
sample_34,-2.9711069147191336,-1.582225884929194
sample_35,-2.729683092716374,-1.3196919975976422
sample_36,-2.5094207361725522,-0.5807973871132548
sample_37,-2.6605482459438092,-0.9068365186380599
sample_38,-2.730291309708085,-1.106994079735071
sample_39,-2.58205809019659,-1.0169567455802808
sample_40,-2.26640413624003,-0.7088502090992435
sample_41,-2.8927459373762927,-0.9246626080848079
sample_42,-3.1355060483134487,-1.03075835407791
sample_43,-3.0719507209474934,-0.8130538865072228
sample_44,-2.9372281437322756,-0.8775066880370188
sample_45,-3.577985823060008,-0.4908000141918763
sample_46,-3.623257019727527,-0.9521390170790616
sample_47,-2.4954229120765645,-0.1278821783307818
sample_48,-2.3225085502585503,-0.49077222292894995
sample_49,-2.765972740150416,-0.0058338099398837955
sample_50,-2.745647634141256,0.14598869504859094
sample_51,-2.9062059794460997,0.22629037073630173
sample_52,-2.3240931409603456,0.01756479702473975
sample_53,-2.6008457393893063,0.6091048921857807
sample_54,-2.4460303928017417,0.6102448154439882
sample_55,-2.5461266881181257,0.2559229234595203
sample_56,-2.150857134047187,0.4434489422169749
sample_57,-2.623919205734257,0.7511308698056034
sample_58,-2.03942012067435,0.5537179366064601
sample_59,-2.59478425786288,0.5081559229946835
sample_60,-2.2321550272236736,0.7526497871456008
sample_61,-2.1161984660847373,0.5164685438491634
sample_62,-2.2974576431628444,0.8566786120573958
sample_63,-2.2987685258781365,1.4189019106978453
sample_64,-2.0609816417451525,0.9563677316328262
sample_65,-2.4375743082235064,1.3001440477092092
sample_66,-1.8623240386357305,1.3837030440308289
sample_67,-1.6252309903935618,1.1572478640170254
sample_68,-1.5499537278491862,1.6552534555155758
sample_69,-1.5873520837861272,1.25411146637112
sample_70,-1.7650080757771345,1.3301015998360397
sample_71,-1.5942898816575928,1.1799525610856534
sample_72,-2.075363618730794,2.0120784253100514
sample_73,-1.400721279014494,1.9067630060653107
sample_74,-1.4546250927783033,2.3345971488614614
sample_75,-1.678463097606927,2.079315278220584
sample_76,-1.5161840722526576,2.506667919127759
sample_77,-1.505077615992828,1.4639426286448805
sample_78,-1.2790577545687365,2.057140796439047
sample_79,-1.382347313759113,1.5888525079774802
sample_80,-1.092808318252445,2.2655991479281377
sample_81,-1.0074320873438094,2.680894729020583
sample_82,-0.6523252564389733,2.5167722845583658
sample_83,-1.1336083212660728,2.3684751046870494
sample_84,-0.8383319973402705,2.6674377029066365
sample_85,-1.0363501792450285,4.029802929387618
sample_86,-0.8236784846814499,3.4097736258988642
sample_87,-0.7610157629977843,2.3517391462366484
sample_88,-0.9137305416584571,2.643646726595256
sample_89,-0.7544069132149136,2.542466055161758
sample_90,-0.7944905261445996,3.2902979365879665
sample_91,-0.5722674649438506,2.3448231788091705
sample_92,-0.48631195487089723,2.5661098949191996
sample_93,-0.5409959133774875,2.7066924232445584
sample_94,-0.5380185678152765,2.251159050674864
sample_95,-0.2937526876940768,2.9058314421630356
sample_96,-0.5309980981190969,3.0902769996293373
sample_97,-0.43198466763425464,3.17458836484206
sample_98,-0.11681066975401942,3.3830709202359714
sample_99,-0.1873494660481489,2.5874814978907574
sample_100,-0.11462545230476119,2.622149672057428
sample_101,-0.15886009184326583,2.7010653293252447
sample_102,0.022165601757989734,3.7607731281966412
sample_103,0.24635159677607532,2.8761562555636355
sample_104,0.5275085366649878,2.721907941163024
sample_105,0.5187695305735901,2.9917086544684364
sample_106,0.24286120025440575,3.0137348233924706
sample_107,0.5780636697079763,3.091293268924748
sample_108,0.3984376365903067,2.495601951290901
sample_109,0.678338226276195,3.3161043195489786
sample_110,0.45607703682672435,2.417648592206802
sample_111,0.6314116836281302,2.844469749462292
sample_112,0.40971486424148024,1.8884388495235238
sample_113,0.7724900313677282,3.1190571733371644
sample_114,0.7939289718835638,2.9372649579030004
sample_115,0.9560219085633961,2.620064393637045
