,PC1,PC2
sample_0,-28.37524800209265,26.176554958398338
sample_1,-31.020902290395448,28.346138454485565
sample_2,-31.595025630170547,28.562415032848627
sample_3,-32.963142866248006,30.127599395607668
sample_4,-34.31739953905074,31.24938628005862
sample_5,-32.8121893095058,30.17342147529343
sample_6,-34.01470336612782,29.861991099369078
sample_7,-33.37353818733957,29.000815187112657
sample_8,-30.98944723271679,27.000337831033907
sample_9,-30.053437423645278,25.464843929226625
sample_10,-36.358160870245996,31.485651721254143
sample_11,-33.98264271724472,28.52015845081032
sample_12,-33.6241656070787,27.824326000441708
sample_13,-36.90385218232469,32.25130530574905
sample_14,-33.52136767817076,27.826809263165877
sample_15,-32.30496637147368,25.942213686112755
sample_16,-29.757717975518315,23.633051295303662
sample_17,-30.44990773236004,23.602757808393903
sample_18,-32.32785047961575,24.684135739471355
sample_19,-31.346700102872436,23.24304891574321
sample_20,-32.804446578852804,24.72336335470204
sample_21,-33.59497872008868,25.685504114200253
sample_22,-35.117744286518054,26.19341524000701
sample_23,-29.744763019781537,20.82883618630539
sample_24,-36.42856142442431,24.950255764963224
sample_25,-31.244734686683387,21.246075230782886
sample_26,-29.881518099315898,19.14028632835162
sample_27,-30.743030572281857,19.697889152101748
sample_28,-29.675925466664967,18.9194439393448
sample_29,-31.894771935201984,19.287773805593943
sample_30,-33.17323355508672,20.16887932602358
sample_31,-28.787543847567157,16.469792299444144
sample_32,-27.619521604119633,15.20660191057734
sample_33,-29.587407123997156,15.882982295232399
sample_34,-30.30358245338008,15.707014094436664
sample_35,-31.37043686148533,15.62678836874909
sample_36,-32.101701479842774,15.612043959425954
sample_37,-29.695224663137836,13.504920839618604
sample_38,-31.01238223466993,12.844988214676526
sample_39,-28.701122999205378,11.605655196643344
sample_40,-29.10938029128477,10.435644639257543
sample_41,-28.96066472835992,9.794575061226581
sample_42,-29.67744495666831,9.47447193907948
sample_43,-28.230806749499653,7.404119103124827
sample_44,-25.970216752335418,7.1725632891080355
sample_45,-31.56644313776186,8.002845851170603
sample_46,-27.240227538162085,6.000217440514745
sample_47,-27.235842243512344,3.8232489655457074
sample_48,-33.85685930275339,5.022489532982917
sample_49,-26.091672227084203,3.740354689590879
sample_50,-26.75682317748891,3.6829872600578493
sample_51,-27.89325438393839,1.9452507105131878
sample_52,-24.768714241811846,-0.5660609561992448
sample_53,-24.97008110333005,-0.7418112482724859
sample_54,-24.028625294162417,-1.972006274433146
sample_55,-26.034128156716314,-3.206135336272039
sample_56,-24.040883759341167,-3.2262907264838963
sample_57,-22.641304934015153,-4.805374910594291
sample_58,-22.65458694266938,-5.580103791320255
sample_59,-19.73424063210614,-5.343194914400911
sample_60,-19.443580300998004,-6.969034207159161
sample_61,-21.778563306720763,-7.216326028138193
sample_62,-20.22630731824242,-9.532169669929027
sample_63,-21.357351009923043,-10.619433244850802
sample_64,-19.504203896087308,-12.89729364230222
sample_65,-20.09032540572151,-14.118608629650437
sample_66,-19.523045279354914,-12.093908131976386
sample_67,-18.95125628689756,-14.032235904621427
sample_68,-20.254447267792017,-15.58116656156026
sample_69,-18.012525634174704,-16.419063896160655
sample_70,-17.615936180933492,-18.66526659363804
sample_71,-17.91182663725141,-19.595687004637742
sample_72,-15.710397894961753,-18.610181313858927
sample_73,-15.612452019792672,-19.29943135402621
sample_74,-15.128630444025662,-18.661041105876
sample_75,-14.271135443681645,-21.477871478885863
sample_76,-14.83835524894983,-23.8022917727904
sample_77,-13.20761234207722,-21.520284561271602
sample_78,-13.78981815004036,-28.076919644566352
sample_79,-11.48439305106749,-21.559549090076217
sample_80,-12.180758756819738,-23.94434394664641
sample_81,-12.069240571238153,-28.753014896662517
sample_82,-10.12473176362509,-22.16763353251934
sample_83,-9.693329737256782,-26.811632800910463
sample_84,-9.134964114357725,-24.048721396382764
sample_85,-8.7910427867628,-26.386869605578024
sample_86,-9.19997028834289,-30.983679923234714
sample_87,-8.130081291700026,-28.962628202437315
sample_88,-7.795741547846001,-29.345549352221813
sample_89,-7.0667476837694565,-28.08321202553732
sample_90,-6.3141229386481035,-31.109283636452428
sample_91,-5.314124527350927,-32.34390657935253
sample_92,-4.236799573521676,-27.775028863898157
sample_93,-3.2485417789232316,-26.458379758182883
sample_94,-3.658992394408495,-29.199144046748437
sample_95,-2.8662243454636065,-32.67475656557471
sample_96,-2.7554994141098916,-32.39176026282909
sample_97,-2.8419917852748466,-33.51832344397301
sample_98,-1.7617373896220834,-31.53230710434891
sample_99,-0.9019065835068033,-29.82355119316704
sample_100,-0.9734388950152264,-32.06770076005753
sample_101,0.007142199072705436,-33.24161652349559
sample_102,1.0667958346299569,-32.23030370933291
sample_103,0.8087074518409784,-34.670989010801634
sample_104,1.7024092767828418,-33.387929368354264
sample_105,2.2292654323656107,-31.09569040069345
sample_106,3.9180803793398367,-31.705753256432438
sample_107,4.029934434372356,-33.296235244171314
sample_108,4.273541260189273,-30.705320743953852
sample_109,4.855910701607356,-31.316420655558066
sample_110,6.328087701396422,-35.62113535612261
sample_111,6.086605592444226,-32.214341136723526
sample_112,5.7564347775660085,-26.88282670927342
sample_113,6.369363449904086,-27.725401796839673
sample_114,8.219529524555792,-30.355861508820304
sample_115,8.576995944872134,-30.017523496043236
sample_116,8.718549020453919,-30.15028368338078
sample_117,8.74460367169823,-27.42059513133306
sample_118,9.581170183410176,-25.73197548412967
sample_119,11.569440502267446,-26.05914920870809
sample_120,11.332520073513473,-28.61981767537546
sample_121,11.86325297167889,-25.463039082487995
sample_122,13.729643123071252,-24.21414151021206
sample_123,12.22182205698009,-22.5218090871811
sample_124,12.57015292560394,-20.77962407466483
sample_125,14.37655175517906,-22.37478747326475
sample_126,13.905109268438293,-19.160641557674786
sample_127,14.490304359433702,-19.668474394471584
sample_128,16.325634440414763,-20.153167838674033
sample_129,15.965229209363118,-18.708580768946927
sample_130,14.853398414910172,-16.43319142405907
sample_131,17.207766102090652,-17.689672529950947
sample_132,15.638044317935682,-15.432497175003455
sample_133,19.373294022294616,-16.250529942660403
sample_134,17.661518030367215,-14.32103856199655
sample_135,18.330553921134786,-13.654166625176341
sample_136,19.267452671024248,-12.49044738936317
sample_137,19.90780137997022,-12.290712690672562
sample_138,21.866616889637417,-10.72428370122386
sample_139,21.57744615123569,-9.891139513795512
sample_140,22.86263287805124,-8.576737656455236
sample_141,21.01958764733554,-7.278837193375037
sample_142,24.009856998898293,-7.266457451556837
sample_143,22.69532374334668,-6.4649496099448625
sample_144,23.189783538428454,-4.217227224069123
sample_145,24.23630060856357,-3.902117555605458
sample_146,23.79833285702504,-1.2109707501129736
sample_147,26.509904487873158,-2.05957790242713
sample_148,26.27581207014737,-0.19898305427705706
sample_149,23.098250795277778,0.17506022072791616
sample_150,26.355156383895427,1.7570873138865981
sample_151,27.72980450096758,3.3262920591246607
sample_152,26.970139615151663,2.702239771583688
sample_153,29.9089677277527,3.4853608403743834
sample_154,27.26200942158073,3.4099166186584093
sample_155,29.17950158454098,5.959631522769434
sample_156,28.34322023290974,6.109981165354504
sample_157,30.070969644485476,8.215174654800759
sample_158,28.160309909551138,7.557835741147259
sample_159,27.798746243045862,10.080420607561129
sample_160,30.21603215788798,11.338120470003384
sample_161,28.406059794017064,10.09794039929455
sample_162,32.46806826842554,13.25265402758684
sample_163,31.016778263412117,13.527035020804167
sample_164,33.00114597222891,15.205343193728988
sample_165,32.199554324962236,15.270046385718725
sample_166,32.19615821932336,14.625696072252625
sample_167,28.283861673887586,13.326453279461967
sample_168,31.785966339623215,17.108808628108278
sample_169,32.3074418898095,16.99283110887829
sample_170,29.555822465537467,15.526661446958508
sample_171,32.097001734480955,18.10674182584219
sample_172,30.464121466905617,17.327994490223933
sample_173,31.724336729947858,18.994581701389613
sample_174,32.46628726354425,20.244679567416203
sample_175,35.04245426815476,22.46118561740854
sample_176,33.8422427733672,22.115871088195437
sample_177,32.116664318934156,21.142132877945393
sample_178,32.20548141101638,21.262223563199626
sample_179,36.416603054132146,24.92733611078382
sample_180,31.836853158393247,21.33183947913224
sample_181,36.045503717099216,26.254011989025233
sample_182,34.387194825984494,24.31098677749357
sample_183,32.39566850990056,23.167810864744613
sample_184,35.75962814363466,26.15767134838234
sample_185,35.89107397248088,27.064610439962543
sample_186,33.42698077266311,25.690593799258888
sample_187,34.84764420755894,26.44063569518725
sample_188,35.15479996996334,27.95506871812571
sample_189,39.24304308918286,31.42100501229878
sample_190,35.40572845565575,28.34779580816428
sample_191,36.325362470110115,29.72434601378831
sample_192,34.43326712827148,26.742508940667474
sample_193,34.121264552763094,27.516321621178722
sample_194,33.300719746825706,27.388068421432806
sample_195,33.487547059527294,28.1238214232245
sample_196,40.120115502594494,34.234221067471495
sample_197,41.7185736872019,35.167147053413856
sample_198,33.62468541878001,28.78225965898992
