,PC1,PC2
sample_0,-142.59933761793278,-106.62057248427377
sample_1,-146.91493909328938,-104.73580163957229
sample_2,-159.02785085359793,-121.2788085163921
sample_3,-157.52792247793684,-113.55989759043311
sample_4,-158.59895789881813,-115.34810489888737
sample_5,-148.74112144283703,-99.98887097622901
sample_6,-144.52638543445397,-105.03638835142061
sample_7,-154.01307227191987,-112.74109863919163
sample_8,-173.26757753882887,-125.47004888118228
sample_9,-148.27043093689866,-97.5859633801914
sample_10,-154.57174392233955,-99.52845093148227
sample_11,-145.35186939335915,-92.59707267389624
sample_12,-161.94677275829468,-111.40750742630516
sample_13,-166.20638759939322,-105.3719669364923
sample_14,-141.0479630397726,-82.67870744384695
sample_15,-146.61468096607163,-83.67168260602365
sample_16,-156.71265308214316,-93.79124674923754
sample_17,-150.55059665444438,-92.73179556412218
sample_18,-140.67088475559532,-78.32260670670641
sample_19,-142.2018794531632,-72.03520054724314
sample_20,-152.05705659133832,-76.55918204899996
sample_21,-143.7417741010582,-75.52128625957059
sample_22,-149.2249766394313,-71.74563607587417
sample_23,-137.86649882090023,-67.17881231869409
sample_24,-156.57899651928597,-83.27788953749457
sample_25,-147.5638300286666,-72.89041252185835
sample_26,-138.06755917656136,-62.298863737498536
sample_27,-127.9840667262421,-54.85729634811392
sample_28,-138.8587793428592,-61.0018814640327
sample_29,-136.45702378326285,-55.499189200523986
sample_30,-137.92843165129517,-51.2922783046509
sample_31,-134.35203193325785,-43.43941099274104
sample_32,-138.60996149785962,-52.68435963037513
sample_33,-136.06416704998347,-46.31980223060577
sample_34,-122.94255838183481,-33.31045086721619
sample_35,-133.78346016036744,-40.8560936568807
sample_36,-131.9902998121706,-35.72306878609233
sample_37,-135.1078815173199,-39.58029264042039
sample_38,-128.8346796936492,-24.085092933748268
sample_39,-131.19745297469782,-29.85517123952908
sample_40,-136.31417003346738,-27.039702311377376
sample_41,-122.9918081354969,-24.312258963437102
sample_42,-124.58165230198011,-21.994177448331378
sample_43,-128.38580378367394,-24.733628355026543
sample_44,-125.73806308298643,-20.876951947218483
