,PC1,PC2
sample_0,-69.37387034116853,58.999388992409706
sample_1,-62.11354568383166,49.61683429372251
sample_2,-64.9214076302465,51.49316476706508
sample_3,-63.62830824089567,51.06497101127645
sample_4,-63.028674922870096,50.09674334076067
sample_5,-60.72694140821817,47.95337824137454
sample_6,-63.81262995930484,49.11481718453398
sample_7,-61.88965733097305,46.858344520164096
sample_8,-65.37287996710928,48.6661121791152
sample_9,-65.44303027027105,48.74126601108735
sample_10,-67.17520182309313,48.058389086581364
sample_11,-75.1760420329867,57.418962176355635
sample_12,-57.815454953429466,39.647046614480416
sample_13,-60.24757510735127,42.58832428013641
sample_14,-71.58256432448634,50.76473859611877
sample_15,-63.70451875298974,43.54513029959157
sample_16,-70.98835188832601,47.31157070913842
sample_17,-64.83874940196625,42.05970333432547
sample_18,-64.57376636233226,43.22999783309837
sample_19,-70.49918064171024,47.10417676343415
sample_20,-61.889553394885695,39.016890987121776
sample_21,-61.475128457091344,38.71735062650691
sample_22,-67.35565523701237,39.9199345498563
sample_23,-62.39486994643774,36.22313583392975
sample_24,-64.02651451556278,35.887620436080496
sample_25,-65.1381949975613,36.08150573519871
sample_26,-62.19923497817787,34.335156671255255
sample_27,-64.16061141916813,34.76307751009447
sample_28,-62.8150213002254,32.755767899085384
sample_29,-58.63501388684742,29.341280056590815
sample_30,-58.83033824248355,26.744335904498282
sample_31,-62.812211989874164,29.107828644614592
sample_32,-59.76071727156495,24.55366843421089
sample_33,-58.79814773638173,23.609304475169537
sample_34,-58.14436849917837,21.714086745563723
sample_35,-56.18359848087021,23.001554562359324
sample_36,-59.580107320448306,21.94005137956087
sample_37,-58.632072298344674,21.834167382759862
sample_38,-56.93300003799454,19.125304867512938
sample_39,-56.43201033589159,17.56615418530779
sample_40,-54.172701859992685,12.245573135056537
sample_41,-54.42367064981393,13.8560350846761
sample_42,-59.383719226737064,17.215839458370684
sample_43,-54.87924456274344,12.693366776923611
sample_44,-57.889531029886186,10.477777141824646
sample_45,-57.92254094844532,11.372710480957103
sample_46,-54.31853991652282,6.1016930270014536
sample_47,-52.23333006481729,3.7687424329868864
sample_48,-49.02037071786607,3.84497933448577
sample_49,-52.10846815182061,1.414507877885611
sample_50,-54.320015325838156,-1.6086737116609453
sample_51,-45.60962685428097,-3.447872295884555
sample_52,-50.72144254371121,-5.2904390380509945
sample_53,-48.77127107351147,-3.2097538410544444
sample_54,-45.86519690165237,-5.723899356444845
sample_55,-44.359595642540604,-6.853566616022127
sample_56,-43.708390641826334,-10.764681818480643
sample_57,-41.29008458781647,-11.609995651948841
sample_58,-44.84214174383795,-12.736363513004125
sample_59,-44.84252159282617,-13.765839577409185
sample_60,-41.11108072885133,-16.341304563770954
sample_61,-44.63071933272241,-16.27649813726082
sample_62,-39.74509500955753,-18.737836315312265
sample_63,-39.30449973165841,-18.61472393823243
sample_64,-39.88678655035721,-22.67750372962966
sample_65,-40.62787773935776,-23.993737281273997
sample_66,-35.7347661591564,-23.067137018238707
sample_67,-34.31806956892498,-24.866442220342638
sample_68,-37.04218871262004,-30.635076696243384
sample_69,-33.08507788674738,-32.81632646736641
sample_70,-35.851881156372166,-35.79488779724777
sample_71,-30.975613632415474,-31.7836397112882
sample_72,-29.191646919966526,-35.6680757780193
sample_73,-29.522240326968873,-31.357791070164854
sample_74,-25.48523642592607,-37.16694097165951
sample_75,-26.418898079439813,-38.726443842706075
sample_76,-27.874760980678477,-42.45602620527294
sample_77,-27.457692063315346,-40.60668504970761
sample_78,-24.430660067386277,-39.67946068005536
sample_79,-23.09036216216762,-42.70158435857635
sample_80,-20.70055263811961,-40.81223490169472
sample_81,-22.254713107526868,-44.86516323259238
sample_82,-20.890865119162036,-47.72795937309265
sample_83,-17.80531880908971,-45.62169046833496
sample_84,-20.157358685396478,-54.821721561261036
sample_85,-16.131535017608176,-46.13889946983288
sample_86,-15.776192658325112,-47.26586775082905
sample_87,-13.132247380899786,-49.97883749329237
sample_88,-12.119412116561447,-51.4172302877929
sample_89,-12.390971588920129,-49.491000000954685
sample_90,-9.422273959169331,-48.66622241105577
sample_91,-9.473593216327183,-56.35762652312377
sample_92,-8.426574818545065,-50.43600308378714
sample_93,-8.143922234275719,-55.75855691784873
sample_94,-5.5693864172090715,-52.07007502688319
sample_95,-4.385829412720392,-53.596635614214044
sample_96,-4.197508226928266,-53.222417893478315
sample_97,-2.9352768472767345,-58.33315359672821
sample_98,-0.5010482178564091,-56.06778666382842
sample_99,-0.10480628445249925,-52.520846922609984
sample_100,0.6293340643272612,-53.24442842916073
sample_101,1.3406860894786112,-53.06414484861507
sample_102,4.02847894584959,-48.87283957078089
sample_103,6.580624059386621,-53.30363707933329
sample_104,5.689582160038524,-47.882169857346206
sample_105,7.184073817857531,-52.03068186228605
sample_106,8.651229474635324,-56.531086113606584
sample_107,8.627862134761246,-53.3295045446281
sample_108,11.224546106510648,-49.25206966729178
sample_109,10.547328824013823,-52.268330123280855
sample_110,10.895177777473851,-48.619813542584986
sample_111,13.416437843817032,-46.44101098910166
sample_112,15.732094221409945,-47.90249907606225
sample_113,16.047213235093423,-49.183266118707756
sample_114,17.828133064925062,-50.49318036831877
sample_115,16.222794084725866,-48.90938850214111
sample_116,20.350579936880656,-44.32983232286027
sample_117,21.048069529619305,-44.573398448240674
sample_118,22.470022785334447,-41.035568368267676
sample_119,23.86929284048765,-42.96789625097566
sample_120,25.189854093159674,-42.788529847015376
sample_121,26.035793671401795,-40.45696567712807
sample_122,25.383674173863284,-35.23800098324842
sample_123,26.153460323073492,-39.00473903655445
sample_124,28.086029659685483,-35.67471321448395
sample_125,27.46106255192753,-34.67505769081301
sample_126,32.63745733388551,-42.702198190745634
sample_127,30.784077736614652,-31.460116162878894
sample_128,31.011332185203322,-29.01091932876344
sample_129,36.12838737263285,-29.679764561271124
sample_130,36.818176497312926,-31.40691336865232
sample_131,39.803395405720856,-27.338603647987874
sample_132,37.55939656307709,-25.48907293101782
sample_133,37.00389391997679,-22.293473227437385
sample_134,37.45211720921602,-22.100979594348576
sample_135,40.898455780892995,-21.2517184166151
sample_136,39.077667737948694,-20.718871979307767
sample_137,41.61819777333216,-17.93735838565619
sample_138,40.35082092552805,-16.922671861030512
sample_139,44.75873833018736,-11.728304381182445
sample_140,42.15787675209033,-12.437045110753868
sample_141,44.78543745404045,-12.427754148274948
sample_142,46.92775789086639,-6.775432237382583
sample_143,45.34886748869675,-7.639704844161313
sample_144,51.58714216425303,-2.950836855563817
sample_145,45.9451612820877,-7.001219846415132
sample_146,49.051591904877384,-4.678736883435415
sample_147,47.42392100574021,-2.705453048545932
sample_148,56.66439319961883,-3.566342723153496
sample_149,50.42731400894269,1.4819022029035487
sample_150,52.88385798522116,4.078787513351491
sample_151,56.897178504237836,6.136719379761785
sample_152,51.389019807396245,4.314414260118891
sample_153,52.9105519328928,10.260537439705006
sample_154,51.59227256419002,9.572264504729542
sample_155,52.46069318872502,6.27547767768274
sample_156,56.06840735350386,14.126958235170349
sample_157,51.77568076310095,13.766243114849082
sample_158,55.74830363207195,17.003561092289974
sample_159,54.145311208309316,16.413692427027836
sample_160,57.70748988204188,19.10162767050117
sample_161,61.177684977505706,21.69352755474613
sample_162,58.84972350557662,20.996378951877592
sample_163,54.520653265896954,20.443956759984623
sample_164,61.73479714757391,24.474674313910924
sample_165,56.84266947961362,22.91915276485789
sample_166,59.7138067420618,24.375663668081547
sample_167,60.53387930808545,28.144003523144537
sample_168,59.62301847417755,28.178733289035186
sample_169,62.62572271348754,32.129569169333216
sample_170,60.30743763447015,28.821605466076804
sample_171,59.91037984950721,33.51511181777202
sample_172,62.131574436396214,33.575810462623174
sample_173,65.61487676356609,36.02596381058124
sample_174,58.684892101071654,30.946225703188812
sample_175,60.096901043667145,35.46483907253983
sample_176,57.12388884266604,34.195433324793214
sample_177,61.77849827817715,37.806179009641376
sample_178,62.055259592252746,39.83740591240681
sample_179,62.16182108610191,40.6531233430246
sample_180,66.50749803981837,43.43723072695953
sample_181,63.97199705884294,42.05450594157275
sample_182,62.93116689752369,41.18294594986996
sample_183,58.10857892473148,38.48270030031412
sample_184,63.863602316134056,45.34674752771805
sample_185,58.97890815557102,42.37903920219536
sample_186,61.90676535666994,44.226998952501944
sample_187,65.56669414247581,48.792978437172714
sample_188,63.04220742117283,48.567480102348306
sample_189,63.82981434522395,48.58137502267752
sample_190,68.34782695150572,53.31239351409146
sample_191,66.46541069844768,53.86490948471735
sample_192,61.536223369919774,48.86152706886141
sample_193,59.59349286981945,46.51688200302546
sample_194,62.25951876556301,49.403809193870295
sample_195,70.44076075005653,60.5674426960425
sample_196,63.46786138083837,52.45961250526554
sample_197,66.2652764796216,56.0971512105888
sample_198,60.5137210066963,50.0715684177536
sample_199,70.5170750303503,61.94607714750555
