,PC1,PC2
sample_0,-156.37551323238387,0.5836494164855586
sample_1,-171.55425776385135,1.7050795786242718
sample_2,-189.7374259992108,6.543238670561017
sample_3,-193.60541947804367,-3.7015855795497448
sample_4,-195.7389788022281,4.290695303283597
sample_5,-213.70344773851514,-5.0898829651127135
sample_6,-210.70586719469557,0.3139775337044806
sample_7,-212.67067843729814,6.498990235592583
sample_8,-224.96244739205534,-0.6167777516544394
sample_9,-230.79685466855702,-9.01026080688954
sample_10,-228.50401271646209,0.9218831229089939
sample_11,-238.50280712349317,-0.2554332878247845
sample_12,-231.2027118037413,0.024020534442192237
sample_13,-242.29594370961635,-0.9658371874640385
sample_14,-230.34228375738033,-4.46741855742486
sample_15,-245.9787639496675,-3.3183793446783887
sample_16,-243.46855564377887,2.3811703003470654
sample_17,-258.769638244138,-12.067974032520404
sample_18,-257.47111219987363,3.113385379393422
sample_19,-254.8905961378268,3.2466311462286157
sample_20,-251.3861716760446,2.726914498362974
sample_21,-272.32030982677844,7.455303601620114
sample_22,-254.70653878141476,-3.047251523564032
sample_23,-275.31282622226837,-2.0978287279839707
sample_24,-252.39197333540181,-0.6180726771397297
sample_25,-255.13577523361312,3.438170955073026
sample_26,-268.7955862569621,0.5645859906940154
sample_27,-260.65439801298226,0.417796728009592
sample_28,-260.7609888300793,0.4235680637252559
sample_29,-271.4315412109543,1.1140327102770564
sample_30,-273.5518450844606,-0.3905951706750023
sample_31,-263.1871334751704,0.9430575404347482
sample_32,-262.52028372177443,0.3502799311538196
sample_33,-268.080480050961,-3.345701836799669
sample_34,-276.1688493444977,0.5747532732812968
sample_35,-254.40453392031793,6.207564449775466
sample_36,-253.75470784607336,-0.7733853812020284
sample_37,-258.1660892470064,-1.7955443115952205
sample_38,-273.2040615155505,0.9145894038794518
sample_39,-260.13416841126667,2.8609727645478085
sample_40,-270.0010123995068,-1.4404383685124988
sample_41,-278.23053006336204,-1.8835535311097442
sample_42,-282.17630635810013,0.8838720617304986
sample_43,-258.2507924799043,1.830269902887804
sample_44,-262.7208885168882,1.0853895834814007
sample_45,-271.3072505358857,-1.8354212168392545
sample_46,-270.7032424262109,2.4494427605201947
sample_47,-272.689284778184,-3.730068165807354
sample_48,-267.8524176892775,-0.2861533004324479
sample_49,-253.10482926731555,-0.48236002726953386
sample_50,-254.71751960727127,-1.2847041326018551
sample_51,-255.64541228839184,0.6840279048809358
sample_52,-268.51518327655117,1.9604278605169807
sample_53,-265.2881417815474,0.409223793224774
sample_54,-264.91701753800976,-2.929413823724813
sample_55,-272.1142033102711,-0.6474904325352391
sample_56,-268.7181795424977,0.00523480770910151
sample_57,-255.48169252195007,-1.1020601756150026
sample_58,-259.33469054679307,-0.423469819596142
sample_59,-264.68410702600545,-2.985676288655283
sample_60,-256.56422310724327,-0.7113193432432195
sample_61,-273.7627976433618,3.2906065406270164
sample_62,-269.9879222623837,-0.11404970326167398
sample_63,-264.0892005448256,0.8121374582347172
sample_64,-253.48114199226075,0.1888944667633496
sample_65,-274.19073149132663,-1.3968211173735943
sample_66,-263.9191844782561,0.8991114192040165
sample_67,-268.8627759885185,1.499467778023418
sample_68,-256.6217614414085,-0.26939848977436726
sample_69,-265.71288061906967,1.5470059625119144
sample_70,-253.00405753491586,-0.8604397947810488
sample_71,-258.5366897408626,-1.1886505520295834
sample_72,-271.7285764600727,1.8083460579577315
sample_73,-258.37696959287956,1.0834921413128853
sample_74,-253.18135342174048,3.027448688285989
sample_75,-271.09025319363246,0.16318680005560965
sample_76,-263.7346908068454,0.21010104881971253
sample_77,-259.8632380845934,-0.9741710511914481
sample_78,-274.2134557554025,-1.7059367535081746
sample_79,-259.00114433008383,-1.2109401747076745
sample_80,-263.9341291545524,-1.2984909756545893
sample_81,-249.55167579294692,-1.1807559137076633
sample_82,-260.5347419013633,5.473586674502666
sample_83,-238.81317339820632,-1.0267311404382622
sample_84,-252.46999977523092,2.1783151576736817
sample_85,-250.4947046611453,-1.4097593001267985
sample_86,-248.82239971165407,1.3815124600866193
sample_87,-238.7475184541676,0.20804102929425047
sample_88,-248.78997988354502,5.665597090728191
sample_89,-251.96913464815836,4.044751832704566
sample_90,-233.54458484992296,3.7147455303660055
sample_91,-245.1569757266971,7.9681166262116365
sample_92,-246.84450441722984,1.82174136765873
sample_93,-237.94163370979308,-0.5632813511094014
sample_94,-222.34629574789443,-4.216256663428303
sample_95,68.9071632447838,-8.052073762280962
sample_96,76.82842101244506,-6.83826751102253
sample_97,117.64960051563851,-10.780037346580018
sample_98,117.89438650809937,-0.5903432654446962
sample_99,135.94624062708257,-39.069078853879034
sample_100,134.72808490282833,-7.390735336193851
sample_101,159.5925708254179,76.0465047295059
sample_102,171.68500421537783,-14.223987435953674
sample_103,182.129018998576,-0.6201181490082373
sample_104,177.67651649501795,5.108085569394058
sample_105,244.76382248703337,-49.42707838572648
sample_106,231.49839508966994,17.013316306646313
sample_107,249.2178869228274,12.746848432925413
sample_108,237.75955160062597,-47.183401729862425
sample_109,237.66986922155965,12.469524642645155
sample_110,231.8038612009092,-21.523907071837105
sample_111,225.36496342940094,18.85619265394316
sample_112,229.12980197202467,-51.94974848432241
sample_113,235.69198332805547,25.07729007093374
sample_114,228.11480315967958,-24.56099863005107
sample_115,228.94152864798895,-63.44820821809491
sample_116,247.47806354245859,-28.34123020668663
sample_117,239.27333064873494,-48.78653851768033
sample_118,241.8046131536822,-6.7795366656474405
sample_119,224.18512121585363,8.05850977439364
sample_120,244.0790879820703,15.826277332994529
sample_121,242.93748093184044,6.619936792761614
sample_122,244.19832264350825,-20.125259429654633
sample_123,255.50971236270234,-3.2047738835766104
sample_124,227.81225395539823,-35.17422738326495
sample_125,233.10003407217164,-22.008583086279046
sample_126,243.9767454064387,-25.19026955300209
sample_127,241.62488811161407,1.3770803896458317
sample_128,237.04580899378934,-36.17238824742795
sample_129,229.29588427644256,0.36854373984950156
sample_130,238.29639437843085,-19.906672317123903
sample_131,236.70784979547997,11.634158105186321
sample_132,237.07999542160556,-11.187961285293229
sample_133,251.01325915146705,97.98795041532688
sample_134,234.1213920953934,15.946102174335737
sample_135,245.96239795978252,-5.952709093224766
sample_136,234.95175146366705,1.5234897383446624
sample_137,235.58478701204632,46.881006257900104
sample_138,246.84552989342572,-1.8646703341533524
sample_139,232.08254337001338,-49.57207257751846
sample_140,248.22786623673178,57.445403327948014
sample_141,248.111506521464,539.6706096625708
sample_142,244.18014140487188,-31.74711242855142
sample_143,243.88651198911901,22.944925103588403
sample_144,249.05767709298908,196.44746876553236
sample_145,231.43865236758188,2.3988965684566
sample_146,234.7665685705982,-27.883481637891517
sample_147,242.34036279921514,-68.09443480326172
sample_148,249.50560383980505,-38.63618028067265
sample_149,242.54654016812867,-3.8397963581260903
sample_150,239.87553657092678,-35.65943019865071
sample_151,250.83605929722097,-9.694864944635121
sample_152,245.70464656747203,-23.7165033735539
sample_153,238.9507061147191,6.764553670662734
sample_154,243.86404149575043,37.6225467218148
sample_155,253.16995301029405,-13.243547050146866
sample_156,252.0190660802859,-11.899368319254247
sample_157,245.1106382484906,-5.6920881497317115
sample_158,243.2449822260569,13.27637337783046
sample_159,245.20842470000284,4.033439457064471
sample_160,226.21677996189348,-0.05939174976760787
sample_161,238.62383115476732,-16.473395018256614
sample_162,248.12817864932867,-45.810315987281854
sample_163,237.38866354606816,-10.151062644863613
sample_164,243.3006064931291,-16.280195305935102
sample_165,247.2115669564314,-38.68835249530391
sample_166,233.53588245414528,-2.150793692672937
sample_167,236.14608746881655,-14.518603097110843
sample_168,239.28448661799897,66.2074023311388
sample_169,235.40825002850127,-9.118751027653246
sample_170,235.24224283549833,-11.090822825054186
sample_171,230.05369052261935,0.4527849483632538
sample_172,237.50303829457565,102.15297523549532
sample_173,242.70322533863154,-18.041094303329242
sample_174,236.47630896992678,-34.38230799587409
sample_175,235.40585260384404,-20.314404205756677
sample_176,241.62107191635172,-65.8987213480918
sample_177,227.85444518447903,-30.502521842764434
sample_178,242.13200127889894,0.7946556014364772
sample_179,229.04423764502445,-13.656151759850658
sample_180,241.25517732365375,16.892038107975836
sample_181,238.12542630675006,-9.62663284417722
sample_182,238.66274687596552,-32.14897068949052
sample_183,229.45699683687386,-46.800266190824516
sample_184,243.29284021258403,-15.831270792490166
sample_185,238.6394414171424,-20.75289346416409
sample_186,237.5384620996224,-9.042559254630566
sample_187,232.52605883529128,-48.35380351141934
sample_188,239.50159785331374,-12.203883777824801
sample_189,233.91610773659542,5.803177309230202
sample_190,230.53330806004197,44.362792397598135
sample_191,232.34526979042968,12.79901068583283
sample_192,232.6298099639511,-21.265358042451176
sample_193,227.42961608640363,-0.7020092557818937
sample_194,243.70037830804165,-9.903662858641178
sample_195,241.35560274450611,-2.0595224629556492
sample_196,210.08139647330287,13.704111470121646
sample_197,220.9466246496289,7.504504684862874
sample_198,224.84287921245345,-45.03542390760047
sample_199,233.61638402024178,0.8876749137533674
