,PC1,PC2
sample_0,-0.7094597386276007,0.9997300249140767
sample_1,-0.7664925797333838,1.0097902308070996
sample_2,-0.7709762186227973,0.9775433949727135
sample_3,-0.8033967166615952,0.969516408797858
sample_4,-0.8510930450554135,0.9605876266123236
sample_5,-0.923657914674592,0.9632693692061799
sample_6,-0.946057261487212,0.9476327662755573
sample_7,-0.9579520045979398,0.9390379835256389
sample_8,-0.994753031226101,0.9369336620854707
sample_9,-1.017941940774601,0.9246038912430884
sample_10,-1.0040280105518669,0.9134470996479501
sample_11,-1.0556109601785009,0.8963808862489369
sample_12,-1.0713244170115312,0.9087283088170064
sample_13,-1.0665864194983279,0.8921416025878998
sample_14,-1.058327711029882,0.8872648840311739
sample_15,-1.077545874829584,0.8955870154461961
sample_16,-1.0945363762702847,0.8929913552718187
sample_17,-1.1021843536911118,0.898624404324295
sample_18,-1.1254357766868377,0.8869715604151521
sample_19,-1.1038280504385802,0.8790839341816876
sample_20,-1.130265576417884,0.8836420870634253
sample_21,-1.1369288130631388,0.8860744784990616
sample_22,-1.1420732225316763,0.8895284932592867
sample_23,-1.1367500044408403,0.8978532887903213
sample_24,-1.1253154130617034,0.8752733354043524
sample_25,-1.16573295265807,0.8834902963847182
sample_26,-1.1646356656725778,0.8903494819859398
sample_27,-1.1455863708468896,0.8733563531057145
sample_28,-1.1720077631670467,0.8746883331168405
sample_29,-1.1662091158371264,0.8821389065721521
sample_30,-1.1701739145951517,0.8906890611466056
sample_31,-1.1490392964366447,0.8732009710675981
sample_32,-1.1635482659491796,0.8846923917245639
sample_33,-1.152007954753175,0.8775259773706012
sample_34,-1.1468466470076653,0.8684154656660363
sample_35,-1.1666563811403976,0.8839399289508473
sample_36,-1.1569085726658073,0.8584375408624876
sample_37,-1.1753547361117218,0.8881645016231768
sample_38,-1.1547211888506532,0.8782514658345169
sample_39,-1.1568248298673331,0.8846906448858927
sample_40,-1.1489155520402277,0.8631999735080655
sample_41,-1.1784944007905291,0.8822533563395011
sample_42,-1.1705328416211211,0.8781679039457452
sample_43,-1.1811853618585764,0.8837573231548218
sample_44,-1.1802533578358962,0.8904611499925947
sample_45,-1.1602675073664777,0.8681986794085343
sample_46,-1.185756971096139,0.8850460621100044
sample_47,-1.179332527472898,0.8916881292395112
sample_48,-1.188537111198594,0.8901812402398438
