,PC1,PC2
sample_0,0.6484833241787165,1.0341083952805494
sample_1,0.7084822845899158,1.008780914556393
sample_2,0.7641667404837168,1.0197227373662432
sample_3,0.754202299274178,0.9647343694967196
sample_4,0.8131564216828284,0.9112170447912602
sample_5,0.8735599037436365,0.8934606576331705
sample_6,0.8965668960997311,0.8946222583032846
sample_7,0.9159734598754637,0.884743337139173
sample_8,0.9739846953341644,0.8394507736106179
sample_9,0.9739107874586108,0.8311109417509879
sample_10,1.0446096837202499,0.8396885676810928
sample_11,1.063871374540475,0.8427432807095881
sample_12,1.0986787535098927,0.812580809856312
sample_13,1.1276593658115577,0.7763781953435308
sample_14,1.1886884467346253,0.8044030828658036
sample_15,1.190662319730446,0.7815632980640027
sample_16,1.1907887952366925,0.7728906716251572
sample_17,1.1795787701670748,0.7870496274365597
sample_18,1.2753435053631004,0.7360468185632612
sample_19,1.252093693416483,0.7869537644490043
sample_20,1.2358317670660632,0.7484734788507481
sample_21,1.2415898447272833,0.7717539669419967
sample_22,1.2310280932292061,0.7627505272745246
sample_23,1.251009847102662,0.736961779655242
sample_24,1.289592151792261,0.7588581612559019
sample_25,1.2840837719251887,0.7278310528315949
sample_26,1.3020501770359014,0.7203398177079762
sample_27,1.2916206969353197,0.746737710235495
sample_28,1.327149356800388,0.7482108627062046
sample_29,1.292734321765964,0.7194202618376944
sample_30,1.2924827950142561,0.7090286085802983
sample_31,1.3233255654693856,0.7443596404931921
sample_32,1.2917500798403672,0.7648523851435873
sample_33,1.3093730141969464,0.7391487945487527
sample_34,1.3466327754172098,0.7449312584596948
sample_35,1.3360022801618667,0.7334136112807421
sample_36,1.2997948838615117,0.7194527724622288
sample_37,1.2981419156371259,0.7456290670312956
sample_38,1.3350934356016568,0.7572606256131168
sample_39,1.3205938853971129,0.7166494540247812
sample_40,1.3281497346476592,0.7467650570374347
sample_41,1.3114473225724645,0.731027552728192
sample_42,1.3333488710031092,0.7293919106411856
sample_43,1.3394734971535973,0.7369614248771409
sample_44,1.369587328461752,0.7706121874443775
sample_45,1.2952016460715325,0.742025202311844
sample_46,1.3490423780888148,0.7277723721390705
sample_47,1.308303010487915,0.7336298600954516
sample_48,1.306484302871693,0.7533742161591332
sample_49,1.2916469251720268,0.7090650099792546
sample_50,1.3118280760360184,0.7461170265378413
sample_51,1.3164213206295388,0.7312380493538508
sample_52,1.306024748811415,0.7160611473668248
sample_53,1.327121427449586,0.73848254043267
sample_54,1.3332091644739914,0.7312897979181172
sample_55,1.345092635469335,0.7275699770483487
sample_56,1.3260830614008559,0.746079181829031
sample_57,1.311001159325613,0.7355049189913173
sample_58,1.2987483035690113,0.7216003558932116
sample_59,1.3231139148343778,0.7348279518317
sample_60,1.3312194270505782,0.726416758526093
sample_61,1.2925176441215367,0.7154916532638537
sample_62,1.306726954407123,0.74208285057877
sample_63,1.3161862739720391,0.7428888892524729
sample_64,1.3072912578947065,0.7381136965577137
sample_65,1.3460686965883994,0.7271023160327645
sample_66,1.3418832845333244,0.7121947104076022
sample_67,1.2952193409612511,0.7414737579185878
sample_68,1.3176124007580186,0.71298461083668
sample_69,1.3030678307420545,0.7355563132565296
sample_70,1.290042242669462,0.7500933777240443
sample_71,1.2913913617367783,0.7403319122282228
sample_72,1.310015254294564,0.7475789906865336
sample_73,1.2897125194288535,0.7299048281540448
sample_74,1.3000994636898606,0.7269266541681998
sample_75,1.304842568468836,0.7405095196669405
sample_76,1.3012474692878635,0.7287699070014751
sample_77,1.292520754251161,0.7505671839590221
sample_78,1.3054408402134954,0.7507866057482213
sample_79,1.2726796672069483,0.72565320090858
sample_80,1.284679822779469,0.7235436894382737
sample_81,1.2779523242331476,0.7404865685047198
sample_82,1.2947829044495256,0.7414222169670645
sample_83,1.2633127334789984,0.7600573086433646
sample_84,1.255414353219611,0.7683956744386873
sample_85,1.2376113732182663,0.7553484896891651
sample_86,1.1969075235653015,0.7421114516983132
sample_87,1.199344572557101,0.7860595535260818
sample_88,1.1728925198341433,0.7894048631412277
sample_89,1.147588083722217,0.789916927809656
sample_90,1.1407203757086928,0.7743386167779148
sample_91,1.1361100694276969,0.8008692292331159
sample_92,1.097186001132922,0.8226979222295954
sample_93,1.0611133173889937,0.8173898286616716
sample_94,1.0462470205639443,0.8338400740303935
sample_95,-0.13156969716932576,1.0034449993711487
sample_96,-0.18427962227465639,1.070094067708157
sample_97,-0.21934352282658848,1.1028362606210833
sample_98,-0.29761781547745403,1.082830913803305
sample_99,-0.34704367207979536,1.123342911284243
sample_100,-0.3899985558704882,1.109382423395299
sample_101,-0.4594656938917539,1.0609282635374455
sample_102,-0.4854117764346638,1.1356732564651857
sample_103,-0.5071769750698754,1.1328779309132084
sample_104,-0.5370254751845293,1.1719538296328798
sample_105,-0.7485420234117297,1.187274528762472
sample_106,-0.7108722367783731,1.1890798267699059
sample_107,-0.743675723955161,1.1758273021112098
sample_108,-0.773693723304166,1.2114748957747505
sample_109,-0.7557964517151112,1.1824111212774542
sample_110,-0.7348613393233715,1.1618862872366849
sample_111,-0.751973285924854,1.1508403167409138
sample_112,-0.7284474547394245,1.1541982518836442
sample_113,-0.6925927383612959,1.160319461385368
sample_114,-0.7180811319934587,1.1802979621540235
sample_115,-0.7293809075615449,1.196777181966267
sample_116,-0.7393348264964164,1.1871037644992593
sample_117,-0.740814744694156,1.1729450095617662
sample_118,-0.719843616407725,1.1256423796122066
sample_119,-0.7786727244950753,1.1891586591656544
sample_120,-0.7294814863454925,1.1714405285675935
sample_121,-0.7650808716343587,1.1665906875818348
sample_122,-0.746416058868884,1.188836534302572
sample_123,-0.7913287196954605,1.1965554037894206
sample_124,-0.7911290282611235,1.1763763810602876
sample_125,-0.7443214645473628,1.1507989446021105
sample_126,-0.7614607479909347,1.1589619732171386
sample_127,-0.7830321478081845,1.2023337804663135
sample_128,-0.7419873068187932,1.1763164316178
sample_129,-0.7836741268267865,1.1799876350160627
sample_130,-0.7678177082948305,1.1664158818073793
sample_131,-0.7597735730664815,1.1679162564403143
sample_132,-0.7814806913408906,1.1943591431720912
sample_133,-0.7668901174043845,1.1893313695710503
sample_134,-0.7711911017775649,1.1761618419512292
sample_135,-0.7541592452648977,1.1663256992196216
sample_136,-0.7641951319228805,1.1758871644603601
sample_137,-0.7409090364217131,1.1621023848367167
sample_138,-0.7603518467101232,1.1819324052554778
sample_139,-0.7624698107327131,1.1546346166423858
sample_140,-0.7539916571512074,1.1642272410714603
sample_141,-0.7826214343732851,1.1878631513620581
sample_142,-0.769743994549316,1.1764074287883046
sample_143,-0.7669917978291959,1.1928599056534208
sample_144,-0.8204576742662419,1.182553304397778
sample_145,-0.7532861489141596,1.1586027036175726
sample_146,-0.7681406470643882,1.1678381730360252
sample_147,-0.7697611296056018,1.2072817285169926
sample_148,-0.7937608918472762,1.2037615289285628
sample_149,-0.788639608068957,1.1846197130132594
sample_150,-0.7889085176710506,1.192184291356739
sample_151,-0.7632739711293514,1.157589199336953
sample_152,-0.8079539706201958,1.1717572526008584
sample_153,-0.7612194965172352,1.1745337211113551
sample_154,-0.7644794824650474,1.1529713877373127
sample_155,-0.7895407190420957,1.1798479631011007
sample_156,-0.7759389958924324,1.1612345596056446
sample_157,-0.7875632739350377,1.1770392397287934
sample_158,-0.7326253268425139,1.171131589098761
sample_159,-0.7765529125793854,1.2208559799983092
