,PC1,PC2
sample_0,-57.056370714718774,-4.186337183009236
sample_1,-57.71597611138379,-5.170233546966709
sample_2,-62.75684145280345,13.90109837906546
sample_3,-64.60815221424716,-1.7572880629675474
sample_4,-69.15822706382964,3.9832396296594985
sample_5,-73.44066271324414,2.6206933067433122
sample_6,-78.63081162554613,0.4145763944762394
sample_7,-80.85225921665426,-1.815897624099034
sample_8,-82.84563665957515,-3.6102735002668864
sample_9,-93.35445683157242,5.909713599524185
sample_10,-89.62166501836799,2.9280626477437908
sample_11,-100.15822457644197,-0.39839623889878645
sample_12,-101.72504512270858,-4.853640156960944
sample_13,-102.02444689469473,-1.0710594879695992
sample_14,-108.79316910304237,1.4734532332185848
sample_15,-103.87617424562337,0.2962128660091572
sample_16,-111.69506852924077,0.905779025253019
sample_17,-121.35357068193142,2.238569564001779
sample_18,-110.1712502074373,1.570981676942278
sample_19,-109.85660023980658,1.9595292586638262
sample_20,-120.78713382365126,0.4711096146651677
sample_21,-119.92877700254395,5.351746285291332
sample_22,-122.04138227886659,0.584018785121317
sample_23,-122.4089734204894,-2.332330463468026
sample_24,-119.61060941723215,-1.6171644377881373
sample_25,-119.5993534541205,-0.05805374261043655
sample_26,-124.51243795019231,-0.3385038433087006
sample_27,-124.42384825919534,-0.3496271812878018
sample_28,-122.11010556909511,1.2323329009764163
sample_29,-126.57342889365356,-3.468104912120662
sample_30,-128.24758571849853,1.5901897528433837
sample_31,-124.04730426729466,-0.4071727247489859
sample_32,-128.23903684335167,-0.1182652665378647
sample_33,-120.0912302854632,0.1776923697899133
sample_34,-121.98646492664766,-2.141200207405921
sample_35,-127.51069792352558,-1.009124069812872
sample_36,-129.6792405298179,-2.1555310167687813
sample_37,-129.78527809284358,-2.39893677945034
sample_38,-131.56099858818354,-0.41603250534226077
sample_39,-137.54843346245613,-5.9834502033775365
sample_40,-133.57616690002402,-0.9074489989156722
sample_41,-125.99546946106946,-1.2213610908847985
sample_42,-132.03715452090816,-0.8434780957897142
sample_43,-126.71553979273662,-1.03603101086938
sample_44,-131.46529648766003,0.28583124550675715
sample_45,-132.03454344159343,-0.7912503070606103
sample_46,-135.0969296261732,-1.0492466777035354
sample_47,-122.02958978696061,-0.6929061463021474
sample_48,-131.73083218943512,-1.0692592811235984
sample_49,-126.0570257061117,-1.5103396944447929
sample_50,-137.33453627334058,-1.6844680552844589
sample_51,-131.67395284170715,-0.5342625248888155
sample_52,-131.0538608146524,-1.6532897820257324
sample_53,-129.94937261481422,-3.291763706713122
sample_54,-127.9878086787424,-1.4191080168865662
sample_55,-138.40036247116814,0.7406725632001264
