,PC1,PC2
sample_0,-0.43111695856871396,1.0491964663255187
sample_1,-0.30319015407653116,1.0571905506331905
sample_2,-0.2814178962767129,1.0866881884005672
sample_3,-0.4533174128383047,0.9709490458705343
sample_4,-0.45343415156547945,1.032292292796771
sample_5,-0.3653856073029499,1.109228988360984
sample_6,-0.49455204062965086,1.0809719693546587
sample_7,-0.5619706927789025,1.0629670028127283
sample_8,-0.6146816580594205,0.9874776189097277
sample_9,-0.6213151789633015,0.9768090821571301
sample_10,-0.6885276104114815,1.0287321514220213
sample_11,-0.794340969502162,0.9631339468214064
sample_12,-0.7914832558006738,0.9607455241935959
sample_13,-0.8773583689578902,0.9192448180591092
sample_14,-0.9914827973038318,0.9492817929070354
sample_15,-0.8647186479630331,0.9524679940897512
sample_16,-0.9284542155754714,0.9758866559149354
sample_17,-0.9518659579341349,0.9356757074378413
sample_18,-1.010696957833786,0.913738789892284
sample_19,-1.0840982600782174,0.9275967834465388
sample_20,-1.10280544124741,0.918447796535743
sample_21,-1.230980800225693,0.7814181962138463
sample_22,-1.1713876124333658,0.8971952407094649
sample_23,-1.23775142316661,0.8318254285815322
sample_24,-1.227271244034233,0.8921552965349098
sample_25,-1.1477112729300374,0.8947333095911845
sample_26,-1.2442115147315485,0.8351267674266077
sample_27,-1.2461523034213267,0.8582479188144438
sample_28,-1.2718335622163457,0.81271745043856
sample_29,-1.2414887871141864,0.893100794236712
sample_30,-1.3259647783771091,0.7926299518364048
sample_31,-1.2665333592664252,0.9200521841163263
sample_32,-1.334985019852182,0.7633330916425267
sample_33,-1.302473467182017,0.9269221489527624
sample_34,-1.3202800169836633,0.8499246680728804
sample_35,-1.3610201788273004,0.8142991066319294
sample_36,-1.329070011941718,0.8699649503213622
sample_37,-1.3439058143871607,0.8539502529426056
sample_38,-1.3654306989588199,0.789704936330128
sample_39,-1.3935666959311228,0.8329998302826053
sample_40,-1.409635850217618,0.891279751279435
sample_41,-1.364492389307589,0.8503852648460171
sample_42,-1.3570636117539125,0.7408801098320441
sample_43,-1.3542074316003188,0.8552710513864397
sample_44,-1.3547194709576924,0.8147596852744654
sample_45,-1.4116839625363589,0.8167840642914547
sample_46,-1.4042253979398254,0.7996985942840374
sample_47,-1.40484615285203,0.8427700413221417
sample_48,-1.3857047546981511,0.8507709879488613
sample_49,-1.4290359843990563,0.8154105741662445
sample_50,-1.392132884791219,0.7982854088765149
sample_51,-1.352552078250222,0.8507802121531327
sample_52,-1.3907293872804498,0.8036748355114718
sample_53,-1.3889726191142078,0.7766163505856308
sample_54,-1.402860556569177,0.8185261609808528
sample_55,-1.4092857299575794,0.8224741706463004
sample_56,-1.4321288504559442,0.8141168466803135
sample_57,-1.4075174998134214,0.8333554154411401
sample_58,-1.3687730412221135,0.7781950706453514
sample_59,-1.480974273843108,0.7428749027468848
sample_60,-1.3018351866868767,0.823247790602039
