,PC1,PC2
sample_0,-161.43341333890362,-8.295354193287443
sample_1,-178.31387515140088,13.457956533490893
sample_2,-170.06205026882847,44.22396714764205
sample_3,-174.8745472267989,-4.22530384198057
sample_4,-194.28556357281914,-19.119870611451315
sample_5,-208.21838265201995,12.051142318352584
sample_6,-203.98014780054987,3.4837724919347703
sample_7,-215.3609825321726,-17.321752549078873
sample_8,-218.99256909800854,21.35106703811851
sample_9,-221.2399313527293,-17.78371299873968
sample_10,-220.6575676680106,-32.092143040411145
sample_11,-231.6570725008783,-30.728239475223535
sample_12,-231.9769734040482,-21.659580502044122
sample_13,-230.87000564171234,7.560427209964551
sample_14,-221.7529356499472,8.504986435477607
sample_15,-236.43028168614666,14.168931085543912
sample_16,-238.6045559990828,-4.280601895203733
sample_17,-237.7899953559575,-16.577653418419573
sample_18,-250.13286224856972,-22.498252313152044
sample_19,-236.27140412369795,-22.022226642523968
sample_20,-249.4927970316747,-27.758857534583207
sample_21,-251.7690193925624,3.3538780657868816
sample_22,-258.14509319371075,5.263928100382675
sample_23,-261.87617845838446,-49.82995661429127
sample_24,-243.25921290902983,-0.38558839611371726
sample_25,-259.02181934944826,-5.217641183371976
sample_26,-272.16372946130474,52.88663866845036
sample_27,-259.15851050166145,12.333974410845087
sample_28,-261.0066895964219,20.45383176241258
sample_29,-254.23852940958324,-26.863197178584727
sample_30,-272.73621673908127,-7.430014449830533
sample_31,-244.74065528065702,-0.39134450538063786
sample_32,-264.8384145336165,-0.9829588173985327
sample_33,-252.71063707058985,-30.327827354721727
sample_34,-251.6110777646829,-13.006456525597534
sample_35,-255.925355941452,-24.48358905040295
sample_36,-251.83571080268499,41.2875859947792
sample_37,-260.3706600150975,-11.085852296384456
sample_38,-258.0928475463101,7.291282380945063
sample_39,-256.7842279754842,-15.684464541677636
sample_40,-250.67897353645444,1.9193427771922293
sample_41,-266.567861973764,-3.3255971684645482
sample_42,-261.55200762935846,5.439865023878818
sample_43,-269.4884199384926,-25.16576362928063
sample_44,-262.38729301804466,-9.187500185899292
sample_45,-255.9702421159299,-3.241307340732246
sample_46,-261.5141796960885,-12.559931119862606
sample_47,-261.8678169655089,-25.12706766458057
sample_48,-268.7585505883392,8.505351947438784
sample_49,-266.0173542541944,-20.449113503737976
sample_50,-274.4816309442132,-6.444426483776695
sample_51,-283.9722419699803,680.4527339336776
sample_52,-252.123815699484,7.374241258743129
sample_53,-258.4549923429333,-13.145770746224203
sample_54,-263.85424083443195,-21.71468444943923
sample_55,-270.6241982747075,1.3069954947836844
sample_56,-261.02365588584877,24.579735269531575
sample_57,-263.4079856454454,-21.309176463401535
sample_58,-264.9214627769896,0.8901703011798177
sample_59,-255.3181321907328,-2.6838944740245916
sample_60,-264.95466066760565,23.161989254235305
sample_61,-273.3326512476656,25.721715313580237
sample_62,-264.4513336664877,28.265557680626287
sample_63,-259.1932395754059,-16.216363695389376
sample_64,-256.2987016899261,-4.951063773513563
sample_65,-264.9797881314121,1.2596372910510008
sample_66,-253.6960272927708,-21.943592892207135
sample_67,-266.2084000563141,-19.18388280098123
sample_68,-254.8469392493257,-3.799394742298472
sample_69,-270.08281798321497,-11.458242470414296
sample_70,-262.1015461182873,0.6297985403152206
sample_71,-274.14696882061827,-2.427556928635511
sample_72,-263.60685076853224,-20.38572593388042
sample_73,-268.57654183943896,-87.4520041064592
sample_74,-255.759222799221,10.968521277919836
sample_75,-266.18601700338473,-33.32779712612473
sample_76,-264.46911093991343,27.823030752474327
sample_77,-263.18066712413423,-60.06586497126546
sample_78,-244.8868498884157,-24.639752812060582
sample_79,-242.9418413671998,-11.494615062190052
sample_80,-253.50059993327005,-62.93955805570098
sample_81,-253.8127419855666,14.702936428139688
sample_82,-236.87047937620775,-12.39100275689339
sample_83,-246.86968540538572,-20.22625256900244
sample_84,-249.29540142406998,-28.136394149965568
sample_85,-234.19252045850686,-18.79081131445958
sample_86,-250.7053546072815,-21.240284370025716
sample_87,-240.54210076828946,19.762100807797097
sample_88,-230.75277953065302,-8.737969318695914
sample_89,-229.13985807321606,-18.48946779343741
sample_90,-232.60282735981585,23.17183114167096
sample_91,-216.1289080179085,-28.31568519737822
sample_92,-215.4271808786121,1.6319677205139096
sample_93,-205.58852720437827,-3.9823834098919915
sample_94,-193.59559628240376,-23.093893888063835
sample_95,-194.64353314179326,-22.81536069284371
sample_96,-195.00938739181464,-1.929835981836585
sample_97,-170.8269136929175,-27.631369739671555
sample_98,-163.7878796190052,-3.37209508813512
sample_99,-158.64527911612592,-15.140536757627999
sample_100,232.44690326374797,1.3141259327264272
sample_101,249.2969902884165,2.3813829970901654
sample_102,235.3369257524462,-0.3622068605284015
sample_103,232.22360025955584,-2.048509798941004
sample_104,242.2255435301989,4.04376024792319
sample_105,232.08178482705216,0.7156503259025203
sample_106,250.8413782778213,-0.7429066089695552
sample_107,226.57722704306542,-0.9983892111280361
sample_108,241.53832655926158,-0.9018136991446253
sample_109,238.33857122135325,0.9256390803709915
sample_110,244.69592059983674,-0.9026229906849281
sample_111,242.03294477127193,0.1813776053482471
sample_112,237.5983902394621,-0.19723050278779183
sample_113,237.228013218769,-2.506016298454226
sample_114,239.50972182830344,0.3053095938559013
sample_115,241.89274434531777,-0.7102914050553892
sample_116,230.01738801631913,-2.121891008635807
sample_117,238.6765492065689,2.39649982567573
sample_118,245.647411373212,-0.9316190925418865
sample_119,234.01613752187401,0.9191339108730847
sample_120,237.50553328687334,3.8229226233072997
sample_121,241.8028887215568,0.8600338503346635
sample_122,247.22503615424318,-0.8133999612558451
sample_123,248.42796227754513,-0.8315220394631714
sample_124,253.16303947628796,-3.238535231721375
sample_125,237.7516861805179,-2.008091587689028
sample_126,247.3112483380684,1.6768409088174714
sample_127,231.49592721995157,-0.9997706739294241
sample_128,256.53982102172426,1.2603971371805462
sample_129,254.65708148775985,1.7563177566711445
sample_130,242.35163624830182,0.04279787828971182
sample_131,249.95032610811108,-0.43127103926864807
sample_132,265.00850425336347,-0.6507286414994911
sample_133,254.61310923031948,-0.33755436215344076
sample_134,238.08330214036263,0.04786061102382944
sample_135,244.65507488185486,2.0965407693582727
