,PC1,PC2
sample_0,-1.2927942424671084,-1.0435515198610004
sample_1,-3.7149052472894475,-3.3093303373598646
sample_2,-1.3064756482780953,0.5224129840918131
sample_3,-2.1785929570954328,-2.3310546701258095
sample_4,-2.3784599609623553,-0.720889893693057
sample_5,-2.7226987123358155,0.03277976347053684
sample_6,-2.2201592748090593,-2.3171966602364105
sample_7,-3.485016287934278,-0.3681484297531809
sample_8,-4.3578173350937695,2.620759262860501
sample_9,-4.924196367102147,1.6459493364000237
sample_10,-7.298458679732747,3.103966917796712
sample_11,-5.747355604806022,-0.4811147818173063
sample_12,-4.640383966995527,-0.8712164746541401
sample_13,-6.816049056611184,-0.499270173688439
sample_14,-6.842092910803534,1.2573233557745382
sample_15,-6.915030206440538,2.7495288191060356
sample_16,-8.989486237353345,2.03949394261965
sample_17,-9.632827555727417,-0.28564922228479195
sample_18,-10.684252445530898,1.3968187305460658
sample_19,-14.668122077338614,-86.70538140935771
sample_20,-13.752198981363016,-0.9247013038535694
sample_21,-13.403344705386802,1.5840285649144816
sample_22,-13.199499131133914,2.6507463522984396
sample_23,-14.960465296883873,-0.3703480574238187
sample_24,-14.484534147985219,0.789804916838244
sample_25,-16.21385714852576,2.2177762460036234
sample_26,-17.619597992468268,1.138292564408223
sample_27,-17.39561026884696,1.9543640911267186
sample_28,-18.895063179115407,1.0342506987948579
sample_29,-18.38121002332769,3.303225199593555
sample_30,-16.772128938527988,2.0583048175848546
sample_31,-19.27605763626069,2.0840722954773456
sample_32,-17.7926223780333,2.5894475049567194
sample_33,-18.66347909255645,-1.7586310297449845
sample_34,-19.80329756030593,-7.239592888698592
sample_35,-20.967719575035666,2.663673937219902
sample_36,-20.222947932296428,1.2566082800046543
sample_37,-18.795214558136585,1.5440247826370217
sample_38,-20.954792993701385,-1.4629014758951806
sample_39,-20.31107226893391,-1.582960727189583
sample_40,-19.02728310925633,0.6917826588567486
sample_41,-19.436750733074305,0.5200251497190201
