,PC1,PC2
sample_0,-0.11597221059170099,-1.0100994222633113
sample_1,-0.1641530282251865,-0.9785863994206664
sample_2,-0.08246333763903138,-1.016952168628901
sample_3,-0.20730367500239313,-1.0133914249001015
sample_4,-0.11180179281127817,-1.0227262012583365
sample_5,-0.27095762156297776,-1.0785352759494038
sample_6,-0.329790305786946,-1.0388649577435598
sample_7,-0.19646374949426454,-1.1102357307537996
sample_8,-0.27885708215886307,-1.0866193448153658
sample_9,-0.4143671515657644,-1.052871252782144
sample_10,-0.4707281038028015,-0.9593655217272358
sample_11,-0.40414859341987913,-1.082513723928999
sample_12,-0.40068122568308934,-1.038000010251699
sample_13,-0.41675145590542195,-1.0345931883643409
sample_14,-0.4903392523672127,-1.0344429415984293
sample_15,-0.6259285985144244,-1.0045572484785537
sample_16,-0.7440233104839052,-0.9595740474721073
sample_17,-0.591830294622404,-1.0306361155547745
sample_18,-0.7634958094102631,-1.0990626249327606
sample_19,-0.637751537745837,-1.0098987650928164
sample_20,-0.7638545174255549,-1.0163075161508546
sample_21,-0.8201896475221523,-0.9469562134533057
sample_22,-0.903528675818829,-0.9765741394119634
sample_23,-0.7503471697563556,-0.9756066961308316
sample_24,-1.0964761732254393,-0.9508453918308166
sample_25,-1.0685611363710388,-0.9943272910567158
sample_26,-0.8973333965833984,-1.0056835637340926
sample_27,-1.050596658214838,-0.9915458510216549
sample_28,-1.3060314910434205,-0.9126647157375813
sample_29,-1.0612888268233058,-0.9696384351751264
sample_30,-1.1390731564311187,-0.9461771699855595
sample_31,-1.233262920146636,-1.0004168714042896
sample_32,-1.0745337255220624,-0.9554308247309643
sample_33,-1.2848434461051208,-0.9635883440140706
sample_34,-1.3348516655316398,-1.0103584737633655
sample_35,-1.403288315869211,-0.9340011621810609
sample_36,-1.2263414530176435,-0.9067646520550525
sample_37,-1.2403969850692256,-0.979373693046508
sample_38,-1.1993263170932533,-1.025784214784688
sample_39,-1.1952297717141382,-1.0109634936715755
sample_40,-1.5036430242196577,-0.8863739109230461
sample_41,-1.3446016922219133,-0.9455431439039844
sample_42,-1.3275247073762668,-0.9735633382343383
sample_43,-1.4136148088368201,-0.9358135890623225
sample_44,-1.4883712631864894,-0.9237776071630077
sample_45,-1.298550706527551,-1.001384857917959
sample_46,-1.555940055064202,-0.8892613316521785
sample_47,-1.4551042356228225,-0.8994203963357367
sample_48,-1.3520189090023407,-0.9672373734395575
sample_49,-1.5344971934231122,-0.9296283413693691
sample_50,-1.4299375109872814,-0.8992559477780582
sample_51,-1.519335682407811,-0.858227321423296
sample_52,-1.4489142095556773,-0.9955328919803482
sample_53,-1.4708522831426478,-0.95430689603519
sample_54,-1.418689501458501,-0.9944904328368231
sample_55,-1.5162611710030505,-0.8850434915799523
sample_56,-1.3967064746315843,-1.0200837986150155
sample_57,-1.4865834204886013,-0.9149786153658686
sample_58,-1.3734697856166693,-0.9484288554434644
