,PC1,PC2
sample_0,-56.21666716443325,16.260980478411938
sample_1,-59.11960929843524,-3.8075562731565835
sample_2,-54.61754995883609,10.840363408101812
sample_3,-68.21618768839923,-3.535301532356655
sample_4,-74.46456093016798,-17.930961102489896
sample_5,-75.77313181392418,5.792497561786522
sample_6,-82.60156405134566,3.3754136460595
sample_7,-85.11917091994793,19.861451005296747
sample_8,-91.30564629206418,-11.524327611235513
sample_9,-98.32031602212298,12.880437173440932
sample_10,-101.48038582737657,6.028984507328989
sample_11,-106.41652282011096,34.11169269501808
sample_12,-105.17557975898981,12.824719970639999
sample_13,-104.62708631436487,-12.9315447720941
sample_14,-112.17033245203457,-7.165905570782203
sample_15,-110.88188510578019,3.055802461580987
sample_16,-108.36614282197432,-1.8749761018132443
sample_17,-111.88359246586003,-4.099731261477242
sample_18,-120.45004422372635,-8.483028432193988
sample_19,-114.99540866986567,-7.583606680067842
sample_20,-112.85078849588429,4.667739783148788
sample_21,-126.72901780503081,10.838722628151118
sample_22,-124.15301577875869,-8.548116505493107
sample_23,-122.14457852396984,-0.4693782200213518
sample_24,-129.61979167696413,21.619718665997365
sample_25,-118.65384598161945,5.811127645408854
sample_26,-127.20856166774709,15.550098966127301
sample_27,-118.0288669576962,16.879542907804666
sample_28,-129.91842833755183,28.854529922120662
sample_29,-124.73237746580989,12.792109430485304
sample_30,-124.55366539307815,23.474333928797826
sample_31,-137.5108011282264,-18.48873531325758
sample_32,-129.62264137719438,-10.428645447825438
sample_33,-128.2154574706477,3.04032810100214
sample_34,-134.4145215556288,-12.225722411310901
sample_35,-121.21344039883292,-2.7935404241218786
sample_36,-130.06504113994393,53.22180731973837
sample_37,-128.63282799274734,-7.141813943336567
sample_38,-144.56270581460674,-74.27493588794941
sample_39,-129.7578652040189,29.685773310551248
sample_40,-130.64002040139948,20.35899594481026
sample_41,-128.68941121754318,6.020220344980208
sample_42,-133.4504294074179,-2.1004470559169626
sample_43,-133.76389670721662,-6.012405492116646
sample_44,-134.0303451092621,-2.311958800750704
sample_45,-134.86918230388437,-1.3002016052701857
sample_46,-129.73068513518956,20.61824620090825
sample_47,-127.81434908440383,38.4780833322306
sample_48,-129.24962257892042,21.918243604264998
sample_49,-138.9373756693954,-213.23351442150258
sample_50,-133.00266688514984,14.867722553692904
sample_51,-133.47359203144134,-16.169303018979537
sample_52,-138.65342289424763,44.821843906598424
sample_53,-137.6584584272343,5.323666809699099
sample_54,-131.3741480984736,7.5115763061389975
sample_55,-131.43486133707415,7.47534949279585
sample_56,-130.04113658877606,17.58072547269115
sample_57,-132.95661747585973,-8.761564219669827
sample_58,-133.10057915872878,8.3379319813388
sample_59,-127.82915673481912,3.69163779306425
sample_60,-135.71290101478607,-38.737560889285334
sample_61,-127.5006168285854,37.74657257570362
sample_62,-128.7680339471896,13.415621043346793
sample_63,-125.16488268487547,5.256318048021121
sample_64,-128.05848894748527,20.871048424303844
sample_65,-130.57636905337034,-3.5047977255793183
sample_66,-131.17328116484956,-81.20891465839765
sample_67,-130.51385983319287,-1.688950401191796
sample_68,-123.84013255577618,-13.751851125574776
sample_69,-127.500678390704,4.580124870109706
sample_70,-125.33200153217122,1.7092260801328143
sample_71,-125.37100120373265,43.428327699850435
sample_72,-125.84795796155159,2.8366430036412837
sample_73,-130.5526565060992,-1.7271805876278958
sample_74,-126.52963653709708,1.424870300809899
sample_75,-129.19058155465476,2.730804355260628
sample_76,-122.86267689345262,-10.239153944541098
sample_77,-123.40415793787105,4.160714676039222
sample_78,-124.83406785771224,-2.464039194166034
sample_79,-123.21855876456331,3.491801185686209
sample_80,-125.25622959794883,18.02817157937543
sample_81,-131.6057915031297,6.78896636641158
sample_82,-117.93207188025652,14.326335153867982
sample_83,-114.6691486160657,-7.242832838464389
sample_84,-122.20712954961039,33.691346831182955
sample_85,-117.85348386363114,15.030477436721874
sample_86,-118.74414505388906,-17.829786117958566
sample_87,-113.40037716427595,-133.09663607095248
sample_88,-114.02030812959366,12.344869562744794
sample_89,-112.99158278904208,13.808276495106503
sample_90,-107.08152332160819,-38.292814105333605
sample_91,-102.39692877591263,-10.619739294242867
sample_92,-106.13079157852063,0.4041173955981621
sample_93,-100.79330172039262,6.658561865566251
sample_94,-98.15227430709756,4.436180869451255
sample_95,39.95930394025541,-1.581113839204915
sample_96,40.9180051435623,4.5785156995695635
sample_97,51.44048220693453,9.944031492361011
sample_98,59.24181329132701,0.1598459291962901
sample_99,60.47041539850704,1.1377723018849422
sample_100,70.54792966316934,8.01335406279736
sample_101,73.63974159946758,2.0512263910637323
sample_102,76.58922518547908,-2.65465772906148
sample_103,82.46929509684792,-0.3476503054059721
sample_104,92.89578659818149,1.8610059958153382
sample_105,109.77552901272851,0.1551182066360093
sample_106,102.17559031451349,0.27235343813368695
sample_107,106.18968094827981,4.072648953075215
sample_108,103.20552537754281,-2.321790077179888
sample_109,115.46501272906993,-3.6568936427063465
sample_110,118.08560798488205,-3.0974194374977833
sample_111,113.43155731460699,-2.489644055133927
sample_112,105.70137048801342,3.4234077056107597
sample_113,104.9708364755948,-1.1068949079287018
sample_114,108.8086996274845,-2.812680314773189
sample_115,100.09382768330893,-0.04855543347743057
sample_116,111.31814306466214,-2.4416669596264455
sample_117,112.6053269841265,2.7619916840247423
sample_118,117.07132724338217,-3.9817055626452666
sample_119,110.68925633309563,-5.2621199622805515
sample_120,110.49957350932735,-4.104754079969819
sample_121,121.96718580708547,10.445528058207875
sample_122,116.44307069434315,0.6706090960821652
sample_123,114.25088126809803,-6.604837723597852
sample_124,120.49494788231056,-0.6106212593648862
sample_125,118.97339124709596,-1.2727769407122806
sample_126,112.26079288482572,-2.1561506961630745
sample_127,119.97581584509416,-7.213473367647486
sample_128,114.75898423121241,2.457719799335655
sample_129,119.12075676020486,3.3990251422214124
sample_130,113.21681500056121,-0.4868289308298842
sample_131,118.73943445730546,-0.021470842625638982
sample_132,115.65410895436656,-0.8559003078464853
sample_133,112.0400526617436,-1.0451362127283075
sample_134,114.95072941158944,2.432508933058079
sample_135,123.45532162620461,2.0344545247347012
sample_136,119.51285329356017,-1.2908374244493308
sample_137,113.84679707617782,-2.787147132200362
sample_138,105.69414781884475,2.1052072181407158
sample_139,117.9344576771992,4.053719799277868
sample_140,110.65964956927571,0.8820234469099077
sample_141,109.72750561845247,-2.698165297809091
sample_142,112.21137068153095,3.0481282345013296
sample_143,109.84208372743365,0.642434967812218
sample_144,112.84987390226225,-2.4931470762022334
sample_145,120.8954780251454,3.069207062428683
sample_146,116.21226648070376,0.6049016894777213
sample_147,116.90001905475647,2.537073598606213
sample_148,118.9019558967817,-9.161994744406753
sample_149,117.1471609924898,-2.313766557630941
sample_150,115.53090593879713,2.0473305235664494
sample_151,117.76681281726948,-1.3490585959291022
sample_152,118.99776523925911,-5.461321072239567
sample_153,116.25883301585769,7.393155780393448
sample_154,115.76127823668455,3.9609739852258348
sample_155,109.83668967881798,-2.34933605365031
sample_156,116.4434952876726,-4.6855538465719135
sample_157,114.04900168087846,-2.515545893974225
sample_158,113.42114315087086,-0.09227898079796452
sample_159,117.57969496895115,-1.7499068103632227
sample_160,108.47816234742383,-0.722507655588642
sample_161,116.83860604585689,-0.963388500581906
sample_162,121.12266583433973,1.4663841283675525
sample_163,109.91585325554797,0.3095351755398963
sample_164,115.22777292605727,-6.146672405558988
sample_165,114.9095628864154,1.1430421009473632
sample_166,113.52171868084653,4.947365738136108
sample_167,104.50111465676382,-0.22641629887688183
sample_168,110.85442538529384,0.0811478824466838
sample_169,108.9886058429592,-1.4997099397634375
sample_170,107.56604365408393,2.9955118701371592
sample_171,121.79698564859275,-1.1942387428717847
sample_172,109.79500802890156,-1.611574777745277
sample_173,110.64881178827038,-2.1827689982930165
sample_174,105.93854436895455,2.9569941740026966
sample_175,106.65537080761501,0.5801606420439734
sample_176,112.17061993217962,-0.6136502852423218
sample_177,111.24427473648281,-0.8595861847502622
sample_178,109.52104989122142,-0.3298895887799439
sample_179,110.9928372661392,0.3098691733317968
sample_180,108.93448270739727,3.031788876379007
sample_181,105.41156128846069,-0.5705069578437699
sample_182,102.61292824730118,-0.2508924788879357
sample_183,108.27150122256684,1.0446804146498296
sample_184,110.538885963448,-4.059125113960203
sample_185,119.43556551412014,-1.7134078792625154
sample_186,120.05018233944995,-7.984706370663676
sample_187,106.98735494218221,0.952663800448399
sample_188,110.40458834292225,3.178337060825543
sample_189,113.94475451577054,2.3571207881855663
sample_190,108.44390036813523,-1.490277233096882
sample_191,105.08829415372554,-3.1777317956576194
sample_192,102.65719769754575,1.1494402257271727
sample_193,104.11324218756076,-0.8461766825819919
sample_194,106.1139349550051,-2.4623765295678974
sample_195,107.31683080604643,2.9704470225400565
sample_196,99.99961067979939,3.932586996391009
sample_197,104.08347780884021,0.45421944139763465
sample_198,99.65260986428848,-5.50764503429168
sample_199,97.38588166827434,3.4191662762178727
